date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:56:58,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,none,50000,random,5,32,256,0.094173,0.0188346,0.0187891,0.000760609,1,0.0228725,70,0,40,dynamic
2026-05-13-12:56:58,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,none,50000,random,5,32,256,0.429125,0.085825,0.0857678,0.00179833,1,0.0928373,2055,0,40,dynamic
2026-05-13-12:56:59,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,none,50000,random,5,32,256,0.989263,0.197853,0.198103,0.000984032,1,0.198244,8628,0,40,dynamic
2026-05-13-12:57:02,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,none,50000,random,5,32,256,2.55293,0.510586,0.511688,0.00201067,1,0.512356,33367,0,40,dynamic
2026-05-13-12:57:02,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,none,50000,random,5,32,256,0.0883547,0.0176709,0.0176481,8.05181e-05,1,0.0179696,77,0,40,dynamic
2026-05-13-12:57:03,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,none,50000,random,5,32,256,0.470321,0.0940643,0.0939998,0.00044669,1,0.0945663,3262,0,40,dynamic
2026-05-13-12:57:04,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,none,50000,random,5,32,256,1.12247,0.224494,0.224688,0.00118946,1,0.224817,12837,0,40,dynamic
2026-05-13-12:57:08,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,none,50000,random,5,32,256,3.10429,0.620858,0.622451,0.00445648,1,0.615324,47285,0,40,dynamic
2026-05-13-12:57:09,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,polar,50000,random,5,32,256,0.0753509,0.0150702,0.015166,0.000178358,1,0.0166116,70,0,40,dynamic
2026-05-13-12:57:09,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,polar,50000,random,5,32,256,0.531693,0.106339,0.105998,0.00308827,1,0.117458,2055,0,40,dynamic
2026-05-13-12:57:11,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,50000,random,5,32,256,1.28395,0.25679,0.256656,0.00284749,1,0.26553,8628,0,40,dynamic
2026-05-13-12:57:15,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,50000,random,5,32,256,3.32646,0.665293,0.667416,0.0041564,1,0.675625,33367,0,40,dynamic
2026-05-13-12:57:15,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,polar,50000,random,5,32,256,0.0797452,0.015949,0.015976,8.75593e-05,1,0.0163696,77,0,40,dynamic
2026-05-13-12:57:16,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,polar,50000,random,5,32,256,0.612886,0.122577,0.122479,0.000433076,1,0.123784,3262,0,40,dynamic
2026-05-13-12:57:18,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,polar,50000,random,5,32,256,1.57636,0.315272,0.315563,0.00112694,1,0.3178,12837,0,40,dynamic
2026-05-13-12:57:23,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,polar,50000,random,5,32,256,4.20511,0.841021,0.843184,0.00424575,1,0.846981,47285,0,40,dynamic
2026-05-13-12:57:25,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,32,256,0.0715752,0.014315,0.0143474,0.000266805,1,0.0193028,70,0,40,dynamic
2026-05-13-12:57:26,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,32,256,0.758353,0.151671,0.151695,0.00320346,1,0.163239,2055,0,40,dynamic
2026-05-13-12:57:28,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,cartesian,50000,random,5,32,256,1.8055,0.3611,0.361139,0.00397754,1,0.371358,8628,0,40,dynamic
2026-05-13-12:57:33,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,cartesian,50000,random,5,32,256,4.29392,0.858785,0.860902,0.00625487,1,0.871966,33367,0,40,dynamic
2026-05-13-12:57:33,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,cartesian,50000,random,5,32,256,0.0700018,0.0140004,0.0139876,5.21046e-05,1,0.014435,77,0,40,dynamic
2026-05-13-12:57:34,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,cartesian,50000,random,5,32,256,0.681035,0.136207,0.136345,0.000442699,1,0.137291,3262,0,40,dynamic
2026-05-13-12:57:36,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,cartesian,50000,random,5,32,256,1.58697,0.317393,0.317016,0.00146137,1,0.318414,12837,0,40,dynamic
2026-05-13-12:57:41,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,cartesian,50000,random,5,32,256,3.98233,0.796467,0.796698,0.00406432,1,0.805793,47285,0,40,dynamic
2026-05-13-12:57:53,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,none,50000,random,5,32,256,0.0928979,0.0185796,0.0184818,0.000763829,1,0.0227913,68,0,40,dynamic
2026-05-13-12:57:54,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,none,50000,random,5,32,256,0.434484,0.0868969,0.0868523,0.00245802,1,0.0902284,2028,0,40,dynamic
2026-05-13-12:57:55,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,none,50000,random,5,32,256,1.00402,0.200804,0.200862,0.000933337,1,0.199758,8542,0,40,dynamic
2026-05-13-12:57:58,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,none,50000,random,5,32,256,2.60319,0.520639,0.519095,0.00425512,1,0.525274,32957,0,40,dynamic
2026-05-13-12:57:58,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,none,50000,random,5,32,256,0.0875086,0.0175017,0.0175341,0.000108546,1,0.0180706,75,0,40,dynamic
2026-05-13-12:57:59,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,none,50000,random,5,32,256,0.462123,0.0924246,0.092046,0.00204127,1,0.0911559,3222,0,40,dynamic
2026-05-13-12:58:00,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,none,50000,random,5,32,256,1.13651,0.227302,0.225956,0.00205801,1,0.22574,12689,0,40,dynamic
2026-05-13-12:58:04,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,none,50000,random,5,32,256,3.26771,0.653542,0.655664,0.00663469,1,0.652204,46717,0,40,dynamic
2026-05-13-12:58:05,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,polar,50000,random,5,32,256,0.0779876,0.0155975,0.0156016,0.000229633,1,0.0170272,68,0,40,dynamic
2026-05-13-12:58:05,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,polar,50000,random,5,32,256,0.52852,0.105704,0.106178,0.00310232,1,0.115968,2028,0,40,dynamic
2026-05-13-12:58:07,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,50000,random,5,32,256,1.24231,0.248462,0.248018,0.00353973,1,0.256023,8542,0,40,dynamic
2026-05-13-12:58:11,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,50000,random,5,32,256,3.27754,0.655507,0.654928,0.0053386,1,0.658819,32957,0,40,dynamic
2026-05-13-12:58:11,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,polar,50000,random,5,32,256,0.0866872,0.0173374,0.0162878,0.00211905,1,0.0220199,75,0,40,dynamic
2026-05-13-12:58:11,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,polar,50000,random,5,32,256,0.606692,0.121338,0.120231,0.00287409,1,0.119432,3222,0,40,dynamic
