date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:55:35,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,16,256,0.0541666,0.0108333,0.0108519,0.000173372,1,0.0158987,70,0,40,dynamic
2026-05-13-12:55:36,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,16,256,0.686857,0.137371,0.133826,0.0076654,1,0.179751,2055,0,40,dynamic
2026-05-13-12:55:38,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,cartesian,50000,random,5,16,256,1.54686,0.309372,0.307992,0.00464068,1,0.399224,8628,0,40,dynamic
2026-05-13-12:55:42,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,cartesian,50000,random,5,16,256,3.29534,0.659068,0.660345,0.00586921,1,0.679037,33367,0,40,dynamic
2026-05-13-12:55:42,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,cartesian,50000,random,5,16,256,0.0573123,0.0114625,0.011497,4.97065e-05,1,0.0116614,77,0,40,dynamic
2026-05-13-12:55:43,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,cartesian,50000,random,5,16,256,0.548195,0.109639,0.10987,0.000406313,1,0.110627,3262,0,40,dynamic
2026-05-13-12:55:44,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,cartesian,50000,random,5,16,256,1.25337,0.250675,0.249545,0.00211859,1,0.250782,12837,0,40,dynamic
2026-05-13-12:55:48,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,cartesian,50000,random,5,16,256,3.15856,0.631713,0.631697,0.00231149,1,0.629616,47285,0,40,dynamic
2026-05-13-12:56:00,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,none,50000,random,5,16,256,0.0868738,0.0173748,0.0173334,0.000695839,1,0.0205381,68,0,40,dynamic
2026-05-13-12:56:01,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,none,50000,random,5,16,256,0.392257,0.0784515,0.078565,0.00161834,1,0.0848884,2028,0,40,dynamic
2026-05-13-12:56:02,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,none,50000,random,5,16,256,0.912354,0.182471,0.182856,0.00148146,1,0.17946,8542,0,40,dynamic
2026-05-13-12:56:05,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,none,50000,random,5,16,256,2.47246,0.494492,0.49314,0.00450106,1,0.493217,32957,0,40,dynamic
2026-05-13-12:56:05,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,none,50000,random,5,16,256,0.0823146,0.0164629,0.0164963,8.54395e-05,1,0.016767,75,0,40,dynamic
2026-05-13-12:56:05,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,none,50000,random,5,16,256,0.433991,0.0867983,0.086659,0.000395659,1,0.0869664,3222,0,40,dynamic
2026-05-13-12:56:07,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,none,50000,random,5,16,256,1.04222,0.208443,0.207486,0.00163876,1,0.206882,12689,0,40,dynamic
2026-05-13-12:56:10,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,none,50000,random,5,16,256,3.0779,0.61558,0.614396,0.00478119,1,0.605868,46717,0,40,dynamic
2026-05-13-12:56:11,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,polar,50000,random,5,16,256,0.090832,0.0181664,0.0181496,0.000491221,1,0.0213826,68,0,40,dynamic
2026-05-13-12:56:12,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,polar,50000,random,5,16,256,0.625408,0.125082,0.124394,0.0023805,1,0.135186,2028,0,40,dynamic
2026-05-13-12:56:14,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,50000,random,5,16,256,1.49434,0.298869,0.297454,0.00286178,1,0.303164,8542,0,40,dynamic
2026-05-13-12:56:18,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,50000,random,5,16,256,3.71022,0.742044,0.740367,0.00692793,1,0.745447,32957,0,40,dynamic
2026-05-13-12:56:18,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,polar,50000,random,5,16,256,0.10196,0.0203921,0.0204168,0.000130001,1,0.0205229,75,0,40,dynamic
2026-05-13-12:56:19,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,polar,50000,random,5,16,256,0.734572,0.146914,0.146046,0.00115839,1,0.147061,3222,0,40,dynamic
2026-05-13-12:56:21,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,polar,50000,random,5,16,256,1.77203,0.354407,0.354369,0.00272631,1,0.352628,12689,0,40,dynamic
2026-05-13-12:56:27,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,polar,50000,random,5,16,256,4.66922,0.933845,0.932365,0.00823197,1,0.927846,46717,0,40,dynamic
2026-05-13-12:56:29,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,16,256,0.0667921,0.0133584,0.0133856,9.66745e-05,1,0.0181546,68,0,40,dynamic
2026-05-13-12:56:29,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,16,256,0.696475,0.139295,0.139631,0.00355939,1,0.148937,2028,0,40,dynamic
2026-05-13-12:56:31,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,cartesian,50000,random,5,16,256,1.57868,0.315735,0.315884,0.00540833,1,0.328737,8542,0,40,dynamic
2026-05-13-12:56:36,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,cartesian,50000,random,5,16,256,3.76732,0.753464,0.750894,0.00836424,1,0.765925,32957,0,40,dynamic
2026-05-13-12:56:36,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,cartesian,50000,random,5,16,256,0.0683742,0.0136748,0.0133206,0.0007898,1,0.0134682,75,0,40,dynamic
2026-05-13-12:56:37,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,cartesian,50000,random,5,16,256,0.599252,0.11985,0.119284,0.00120505,1,0.121006,3222,0,40,dynamic
2026-05-13-12:56:38,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,cartesian,50000,random,5,16,256,1.36802,0.273604,0.272703,0.00206717,1,0.272756,12689,0,40,dynamic
2026-05-13-12:56:43,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,cartesian,50000,random,5,16,256,3.80006,0.760013,0.759706,0.00686919,1,0.754717,46717,0,40,dynamic
