date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-13:02:54,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,none,50000,random,5,32,512,0.117258,0.0234515,0.0234456,0.000812693,1,0.0257108,70,0,40,dynamic
2026-05-13-13:02:55,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,none,50000,random,5,32,512,0.479376,0.0958752,0.0956896,0.00231622,1,0.104312,2055,0,40,dynamic
2026-05-13-13:02:56,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,none,50000,random,5,32,512,1.1191,0.223819,0.223599,0.00136171,1,0.228904,8628,0,40,dynamic
2026-05-13-13:03:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,none,50000,random,5,32,512,2.97286,0.594571,0.595372,0.00417903,1,0.599465,33367,0,40,dynamic
2026-05-13-13:03:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,none,50000,random,5,32,512,0.0986988,0.0197398,0.0196846,8.4191e-05,1,0.0203311,77,0,40,dynamic
2026-05-13-13:03:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,none,50000,random,5,32,512,0.503847,0.100769,0.100786,0.000257781,1,0.100841,3262,0,40,dynamic
2026-05-13-13:03:02,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,none,50000,random,5,32,512,1.26443,0.252885,0.252026,0.00215919,1,0.254875,12837,0,40,dynamic
2026-05-13-13:03:06,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,none,50000,random,5,32,512,3.58247,0.716495,0.717153,0.00202714,1,0.719777,47285,0,40,dynamic
2026-05-13-13:03:07,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,polar,50000,random,5,32,512,0.101922,0.0203844,0.0203812,0.000377925,1,0.0223292,70,0,40,dynamic
2026-05-13-13:03:08,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,polar,50000,random,5,32,512,0.723039,0.144608,0.143172,0.00568093,1,0.162884,2055,0,40,dynamic
2026-05-13-13:03:10,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,50000,random,5,32,512,1.75257,0.350514,0.349211,0.00445297,1,0.36255,8628,0,40,dynamic
2026-05-13-13:03:15,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,50000,random,5,32,512,4.39168,0.878335,0.880591,0.00490531,1,0.894887,33367,0,40,dynamic
2026-05-13-13:03:15,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,polar,50000,random,5,32,512,0.102389,0.0204779,0.0204605,0.000144847,1,0.0209419,77,0,40,dynamic
2026-05-13-13:03:16,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,polar,50000,random,5,32,512,0.82763,0.165526,0.165633,0.000332857,1,0.166118,3262,0,40,dynamic
2026-05-13-13:03:19,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,polar,50000,random,5,32,512,2.1284,0.425679,0.425785,0.00143542,1,0.42866,12837,0,40,dynamic
2026-05-13-13:03:26,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,polar,50000,random,5,32,512,5.48813,1.09763,1.09804,0.00437751,1,1.09832,47285,0,40,dynamic
2026-05-13-13:03:27,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,32,512,0.0632589,0.0126518,0.0126747,6.48392e-05,1,0.0150154,70,0,40,dynamic
2026-05-13-13:03:28,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,32,512,0.745819,0.149164,0.149066,0.00352844,1,0.160409,2055,0,40,dynamic
