date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:48:48,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,none,50000,random,5,8,128,2.44227,0.488454,0.486202,0.00490878,1,0.487236,32957,0,40,dynamic
2026-05-13-12:48:48,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,none,50000,random,5,8,128,0.0752286,0.0150457,0.0150908,9.01495e-05,1,0.0154682,75,0,40,dynamic
2026-05-13-12:48:48,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,none,50000,random,5,8,128,0.412682,0.0825364,0.0826708,0.000455347,1,0.0824319,3222,0,40,dynamic
2026-05-13-12:48:49,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,none,50000,random,5,8,128,1.00822,0.201643,0.200947,0.0017212,1,0.200722,12689,0,40,dynamic
2026-05-13-12:48:53,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,none,50000,random,5,8,128,3.20023,0.640046,0.639356,0.005355,1,0.632439,46717,0,40,dynamic
2026-05-13-12:48:54,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,polar,50000,random,5,8,128,0.0859357,0.0171871,0.017206,0.000397115,1,0.022192,68,0,40,dynamic
2026-05-13-12:48:55,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,polar,50000,random,5,8,128,0.570152,0.11403,0.113709,0.00197432,1,0.121638,2028,0,40,dynamic
2026-05-13-12:48:56,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,50000,random,5,8,128,1.33801,0.267602,0.267049,0.00299247,1,0.273346,8542,0,40,dynamic
2026-05-13-12:49:00,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,50000,random,5,8,128,3.35601,0.671202,0.668666,0.00495117,1,0.675525,32957,0,40,dynamic
2026-05-13-12:49:00,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,polar,50000,random,5,8,128,0.102396,0.0204792,0.0205359,0.000134607,1,0.0207966,75,0,40,dynamic
2026-05-13-12:49:01,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,polar,50000,random,5,8,128,0.671093,0.134219,0.13411,0.000819934,1,0.134243,3222,0,40,dynamic
2026-05-13-12:49:03,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,polar,50000,random,5,8,128,1.58496,0.316992,0.316593,0.00216177,1,0.316912,12689,0,40,dynamic
2026-05-13-12:49:08,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,polar,50000,random,5,8,128,4.16795,0.83359,0.831536,0.00698052,1,0.830193,46717,0,40,dynamic
2026-05-13-12:49:10,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,8,128,0.0734268,0.0146854,0.0147101,0.000326078,1,0.0256415,68,0,40,dynamic
2026-05-13-12:49:11,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,8,128,0.732637,0.146527,0.146295,0.00325861,1,0.157073,2028,0,40,dynamic
2026-05-13-12:49:13,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,cartesian,50000,random,5,8,128,1.70949,0.341897,0.341457,0.00421836,1,0.34993,8542,0,40,dynamic
2026-05-13-12:49:18,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,cartesian,50000,random,5,8,128,4.26278,0.852555,0.847206,0.0100502,1,0.858884,32957,0,40,dynamic
2026-05-13-12:49:18,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,cartesian,50000,random,5,8,128,0.0734532,0.0146906,0.0147613,9.93817e-05,1,0.0150714,75,0,40,dynamic
2026-05-13-12:49:19,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,cartesian,50000,random,5,8,128,0.689204,0.137841,0.137534,0.00108987,1,0.138215,3222,0,40,dynamic
2026-05-13-12:49:21,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,cartesian,50000,random,5,8,128,1.61226,0.322452,0.321124,0.002979,1,0.321673,12689,0,40,dynamic
2026-05-13-12:49:26,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,cartesian,50000,random,5,8,128,4.47343,0.894685,0.890877,0.00717944,1,0.887959,46717,0,40,dynamic
