date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:53:33,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,polar,50000,random,5,8,256,1.713,0.3426,0.343126,0.00110057,1,0.343904,12837,0,40,dynamic
2026-05-13-12:53:39,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,polar,50000,random,5,8,256,4.50723,0.901446,0.897821,0.00686922,1,0.902946,47285,0,40,dynamic
2026-05-13-12:53:41,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,8,256,0.0626312,0.0125262,0.0126224,0.000312819,1,0.0185617,70,0,40,dynamic
2026-05-13-12:53:42,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,8,256,0.715224,0.143045,0.14305,0.0035305,1,0.156287,2055,0,40,dynamic
2026-05-13-12:53:44,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,cartesian,50000,random,5,8,256,1.71255,0.342509,0.342433,0.00303242,1,0.356283,8628,0,40,dynamic
2026-05-13-12:53:49,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,cartesian,50000,random,5,8,256,4.12338,0.824676,0.824464,0.00491987,1,0.84027,33367,0,40,dynamic
2026-05-13-12:53:49,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,cartesian,50000,random,5,8,256,0.0889473,0.0177895,0.0179965,0.00292464,1,0.0305377,77,0,40,dynamic
2026-05-13-12:53:50,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,cartesian,50000,random,5,8,256,0.674019,0.134804,0.13501,0.000449842,1,0.135912,3262,0,40,dynamic
2026-05-13-12:53:51,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,cartesian,50000,random,5,8,256,1.52473,0.304947,0.305646,0.00184225,1,0.30246,12837,0,40,dynamic
2026-05-13-12:53:56,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,cartesian,50000,random,5,8,256,3.79607,0.759214,0.758638,0.00259712,1,0.775718,47285,0,40,dynamic
2026-05-13-12:54:08,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,none,50000,random,5,8,256,0.0798207,0.0159641,0.0160927,0.000444988,1,0.01707,68,0,40,dynamic
2026-05-13-12:54:08,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,none,50000,random,5,8,256,0.362502,0.0725003,0.0726949,0.00185455,1,0.079308,2028,0,40,dynamic
2026-05-13-12:54:09,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,none,50000,random,5,8,256,0.841061,0.168212,0.167602,0.00168998,1,0.171216,8542,0,40,dynamic
2026-05-13-12:54:12,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,none,50000,random,5,8,256,2.45784,0.491568,0.489932,0.0050427,1,0.489718,32957,0,40,dynamic
2026-05-13-12:54:12,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,none,50000,random,5,8,256,0.0702735,0.0140547,0.0140675,8.68679e-05,1,0.014493,75,0,40,dynamic
2026-05-13-12:54:13,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,none,50000,random,5,8,256,0.379852,0.0759704,0.0758349,0.000529463,1,0.0761365,3222,0,40,dynamic
2026-05-13-12:54:14,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,none,50000,random,5,8,256,0.9778,0.19556,0.194906,0.00160992,1,0.194224,12689,0,40,dynamic
2026-05-13-12:54:18,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,none,50000,random,5,8,256,3.15407,0.630813,0.633129,0.00614174,1,0.627329,46717,0,40,dynamic
2026-05-13-12:54:18,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,polar,50000,random,5,8,256,0.084984,0.0169968,0.0169541,0.000246006,1,0.0186156,68,0,40,dynamic
2026-05-13-12:54:19,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,polar,50000,random,5,8,256,0.585614,0.117123,0.117589,0.00334766,1,0.128106,2028,0,40,dynamic
2026-05-13-12:54:21,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,50000,random,5,8,256,1.39184,0.278369,0.278226,0.00421056,1,0.285879,8542,0,40,dynamic
2026-05-13-12:54:25,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,50000,random,5,8,256,3.68912,0.737824,0.736559,0.00801915,1,0.737887,32957,0,40,dynamic
2026-05-13-12:54:25,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,polar,50000,random,5,8,256,0.0888099,0.017762,0.0177417,0.000140045,1,0.0182166,75,0,40,dynamic
2026-05-13-12:54:26,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,polar,50000,random,5,8,256,0.662394,0.132479,0.13213,0.000964768,1,0.132854,3222,0,40,dynamic
2026-05-13-12:54:28,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,polar,50000,random,5,8,256,1.68912,0.337824,0.336554,0.00254191,1,0.337165,12689,0,40,dynamic
2026-05-13-12:54:34,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,polar,50000,random,5,8,256,4.7378,0.947559,0.943314,0.00653276,1,0.939515,46717,0,40,dynamic
2026-05-13-12:54:35,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,8,256,0.0696741,0.0139348,0.0139403,9.32024e-05,1,0.0190975,68,0,40,dynamic
2026-05-13-12:54:36,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,8,256,0.74169,0.148338,0.149279,0.0033681,1,0.156182,2028,0,40,dynamic
2026-05-13-12:54:38,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,cartesian,50000,random,5,8,256,1.75724,0.351448,0.350193,0.00660609,1,0.36192,8542,0,40,dynamic
2026-05-13-12:54:44,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,cartesian,50000,random,5,8,256,4.42189,0.884379,0.884444,0.00945316,1,0.898204,32957,0,40,dynamic
2026-05-13-12:54:44,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,cartesian,50000,random,5,8,256,0.067811,0.0135622,0.0135562,0.000145743,1,0.0140418,75,0,40,dynamic
2026-05-13-12:54:45,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,cartesian,50000,random,5,8,256,0.665131,0.133026,0.131523,0.00389299,1,0.130347,3222,0,40,dynamic
2026-05-13-12:54:46,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,cartesian,50000,random,5,8,256,1.58898,0.317796,0.315663,0.00416911,1,0.327199,12689,0,40,dynamic
2026-05-13-12:54:52,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,cartesian,50000,random,5,8,256,4.43746,0.887493,0.886748,0.0070865,1,0.880275,46717,0,40,dynamic
