date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:51:29,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,none,50000,random,5,32,128,0.0749596,0.0149919,0.0150212,0.000361712,1,0.017023,70,0,40,dynamic
2026-05-13-12:51:30,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,none,50000,random,5,32,128,0.379083,0.0758166,0.0755994,0.00183184,1,0.0831436,2055,0,40,dynamic
2026-05-13-12:51:31,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,none,50000,random,5,32,128,0.893568,0.178714,0.178632,0.00141789,1,0.183549,8628,0,40,dynamic
2026-05-13-12:51:34,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,none,50000,random,5,32,128,2.50726,0.501451,0.502094,0.0025922,1,0.509237,33367,0,40,dynamic
2026-05-13-12:51:34,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,none,50000,random,5,32,128,0.0707811,0.0141562,0.0141426,4.92668e-05,1,0.0147554,77,0,40,dynamic
2026-05-13-12:51:34,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,none,50000,random,5,32,128,0.405533,0.0811066,0.0812062,0.000232524,1,0.0813844,3262,0,40,dynamic
2026-05-13-12:51:36,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,none,50000,random,5,32,128,1.04858,0.209716,0.20966,0.000576109,1,0.211022,12837,0,40,dynamic
2026-05-13-12:51:40,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,none,50000,random,5,32,128,3.21665,0.643329,0.642241,0.00514038,1,0.637788,47285,0,40,dynamic
2026-05-13-12:51:40,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,polar,50000,random,5,32,128,0.0659377,0.0131875,0.0131651,0.000266575,1,0.0163035,70,0,40,dynamic
2026-05-13-12:51:41,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,polar,50000,random,5,32,128,0.474192,0.0948384,0.0947987,0.00328988,1,0.112674,2055,0,40,dynamic
2026-05-13-12:51:42,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,50000,random,5,32,128,0.984695,0.196939,0.196616,0.00207637,1,0.207224,8628,0,40,dynamic
2026-05-13-12:51:45,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,50000,random,5,32,128,2.40579,0.481158,0.481574,0.00189319,1,0.485581,33367,0,40,dynamic
2026-05-13-12:51:45,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,polar,50000,random,5,32,128,0.0788481,0.0157696,0.0157644,6.87384e-05,1,0.0160886,77,0,40,dynamic
2026-05-13-12:51:46,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,polar,50000,random,5,32,128,0.510189,0.102038,0.102264,0.000411276,1,0.102301,3262,0,40,dynamic
2026-05-13-12:51:47,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,polar,50000,random,5,32,128,1.15623,0.231246,0.230987,0.00069841,1,0.231852,12837,0,40,dynamic
2026-05-13-12:51:51,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,polar,50000,random,5,32,128,2.95733,0.591466,0.59197,0.00215921,1,0.592926,47285,0,40,dynamic
2026-05-13-12:51:52,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,32,128,0.0554517,0.0110903,0.0110862,3.73736e-05,1,0.0167359,70,0,40,dynamic
2026-05-13-12:51:53,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,32,128,0.538395,0.107679,0.108851,0.00440433,1,0.146692,2055,0,40,dynamic
2026-05-13-12:51:55,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,cartesian,50000,random,5,32,128,1.1953,0.23906,0.239757,0.00309276,1,0.265541,8628,0,40,dynamic
