date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-16:18:00,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,none,10000,random,5,64,512,0.047463,0.0094926,0.00944402,0.000337625,1,0.0106909,513,0,40,dynamic
2026-06-07-16:18:00,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,10000,random,5,64,512,0.104547,0.0209095,0.017748,0.00444416,1,0.023615,2050,0,40,dynamic
2026-06-07-16:18:00,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,none,10000,random,5,64,512,0.137042,0.0274083,0.0274177,0.000295816,1,0.0287394,4625,0,40,dynamic
2026-06-07-16:18:00,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,10000,random,5,64,512,0.192121,0.0384243,0.0384302,0.000271702,1,0.0389137,8247,0,40,dynamic
2026-06-07-16:18:01,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,none,10000,random,5,64,512,0.336831,0.0673661,0.0673066,0.000146058,1,0.0683638,18523,0,40,dynamic
2026-06-07-16:18:01,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,10000,random,5,64,512,0.516293,0.103259,0.103341,0.00058671,1,0.10318,32665,0,40,dynamic
2026-06-07-16:18:03,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,10000,random,5,64,512,1.00903,0.201805,0.200839,0.00357261,1,0.247198,71719,0,40,dynamic
2026-06-07-16:18:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,none,10000,random,5,64,512,2.78377,0.556754,0.55706,0.003561,1,0.568616,188131,0,40,dynamic
2026-06-07-16:18:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,none,10000,random,5,64,512,0.0383367,0.00766735,0.00766211,2.44187e-05,1,0.00838569,513,0,40,dynamic
2026-06-07-16:18:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,none,10000,random,5,64,512,0.0813516,0.0162703,0.01627,5.23068e-05,1,0.0162731,2050,0,40,dynamic
2026-06-07-16:18:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.75,none,10000,random,5,64,512,0.128537,0.0257073,0.02572,2.58964e-05,1,0.0257083,4625,0,40,dynamic
2026-06-07-16:18:07,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1,none,10000,random,5,64,512,0.178554,0.0357107,0.0356037,0.000157489,1,0.0357133,8247,0,40,dynamic
2026-06-07-16:18:07,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1.5,none,10000,random,5,64,512,0.278828,0.0557656,0.055787,0.000113221,1,0.0556637,18523,0,40,dynamic
2026-06-07-16:18:07,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,2,none,10000,random,5,64,512,0.376479,0.0752958,0.0753911,0.000252878,1,0.0754805,32665,0,40,dynamic
2026-06-07-16:18:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,3,none,10000,random,5,64,512,0.57607,0.115214,0.11506,0.000656873,1,0.115394,71719,0,40,dynamic
2026-06-07-16:18:09,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,5,none,10000,random,5,64,512,0.976966,0.195393,0.195424,0.000285239,1,0.195856,188131,0,40,dynamic
2026-06-07-16:18:09,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,none,10000,random,5,64,512,0.0414124,0.00828248,0.00823469,0.000110505,1,0.00828465,687,0,40,dynamic
2026-06-07-16:18:09,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,10000,random,5,64,512,0.0875565,0.0175113,0.0175066,8.46573e-05,1,0.0177125,2751,0,40,dynamic
2026-06-07-16:18:10,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.75,none,10000,random,5,64,512,0.14386,0.0287719,0.0287318,0.000312508,1,0.0287022,6232,0,40,dynamic
2026-06-07-16:18:10,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,10000,random,5,64,512,0.206632,0.0413264,0.041329,0.000197967,1,0.0411807,11158,0,40,dynamic
2026-06-07-16:18:10,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1.5,none,10000,random,5,64,512,0.366922,0.0733844,0.0735414,0.00059953,1,0.073359,24899,0,40,dynamic
2026-06-07-16:18:11,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,none,10000,random,5,64,512,0.579758,0.115952,0.115898,0.00113553,1,0.118565,43572,0,40,dynamic
2026-06-07-16:18:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,none,10000,random,5,64,512,1.15603,0.231207,0.231273,0.000661388,1,0.232371,95211,0,40,dynamic
2026-06-07-16:18:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,5,none,10000,random,5,64,512,3.67943,0.735885,0.737775,0.00785454,1,0.722472,250970,0,40,dynamic
2026-06-07-16:18:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.25,none,10000,random,5,64,512,0.0410893,0.00821786,0.00820626,3.03063e-05,1,0.0089326,687,0,40,dynamic
2026-06-07-16:18:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.5,none,10000,random,5,64,512,0.087267,0.0174534,0.0174279,5.20285e-05,1,0.0173892,2751,0,40,dynamic
2026-06-07-16:18:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.75,none,10000,random,5,64,512,0.138492,0.0276984,0.0277433,0.000136806,1,0.0277731,6232,0,40,dynamic
2026-06-07-16:18:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,1,none,10000,random,5,64,512,0.190539,0.0381077,0.0381053,7.88034e-05,1,0.0380206,11158,0,40,dynamic
2026-06-07-16:18:18,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,1.5,none,10000,random,5,64,512,0.293048,0.0586096,0.0585901,8.546e-05,1,0.0587797,24899,0,40,dynamic
2026-06-07-16:18:18,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,2,none,10000,random,5,64,512,0.393968,0.0787936,0.0787219,0.000283139,1,0.0789084,43572,0,40,dynamic
2026-06-07-16:18:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,3,none,10000,random,5,64,512,0.603323,0.120665,0.12055,0.000348599,1,0.121096,95211,0,40,dynamic
2026-06-07-16:18:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,5,none,10000,random,5,64,512,1.05532,0.211065,0.212278,0.00238857,1,0.213596,250970,0,40,dynamic
2026-06-07-16:18:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,polar,10000,random,5,64,512,0.0358329,0.00716658,0.00615073,0.00213832,1,0.0122214,513,0,40,dynamic
2026-06-07-16:18:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,10000,random,5,64,512,0.0678972,0.0135794,0.013511,0.000389856,1,0.0144429,2050,0,40,dynamic
2026-06-07-16:18:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,polar,10000,random,5,64,512,0.107771,0.0215542,0.0215223,0.000337061,1,0.0221637,4625,0,40,dynamic
2026-06-07-16:18:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,polar,10000,random,5,64,512,0.154833,0.0309667,0.0308499,0.00030523,1,0.0313026,8247,0,40,dynamic
2026-06-07-16:18:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,polar,10000,random,5,64,512,0.282321,0.0564641,0.0565546,0.000252387,1,0.0570338,18523,0,40,dynamic
2026-06-07-16:18:22,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,polar,10000,random,5,64,512,0.439149,0.0878298,0.0877378,0.000226458,1,0.0880618,32665,0,40,dynamic
2026-06-07-16:18:23,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,polar,10000,random,5,64,512,0.941703,0.188341,0.188085,0.00103907,1,0.190542,71719,0,40,dynamic
2026-06-07-16:18:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,polar,10000,random,5,64,512,2.7602,0.552041,0.553088,0.00288071,1,0.556329,188131,0,40,dynamic
2026-06-07-16:18:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,polar,10000,random,5,64,512,0.0253051,0.00506101,0.0050541,2.66641e-05,1,0.00566501,513,0,40,dynamic
2026-06-07-16:18:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,polar,10000,random,5,64,512,0.0586669,0.0117334,0.0117208,5.45452e-05,1,0.0117645,2050,0,40,dynamic
2026-06-07-16:18:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.75,polar,10000,random,5,64,512,0.096232,0.0192464,0.0192581,7.51571e-05,1,0.0192596,4625,0,40,dynamic
2026-06-07-16:18:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1,polar,10000,random,5,64,512,0.137165,0.0274329,0.0274015,6.05486e-05,1,0.0273844,8247,0,40,dynamic
2026-06-07-16:18:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1.5,polar,10000,random,5,64,512,0.218175,0.0436351,0.0436803,9.57782e-05,1,0.0436922,18523,0,40,dynamic
2026-06-07-16:18:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,2,polar,10000,random,5,64,512,0.298146,0.0596292,0.0595987,0.000176079,1,0.0598152,32665,0,40,dynamic
2026-06-07-16:18:28,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,3,polar,10000,random,5,64,512,0.460345,0.0920689,0.092139,0.000330111,1,0.0927101,71719,0,40,dynamic
2026-06-07-16:18:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,5,polar,10000,random,5,64,512,0.797397,0.159479,0.159297,0.000312963,1,0.160195,188131,0,40,dynamic
2026-06-07-16:18:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,polar,10000,random,5,64,512,0.0308747,0.00617495,0.00617408,1.58248e-05,1,0.00616995,687,0,40,dynamic
2026-06-07-16:18:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,10000,random,5,64,512,0.0736228,0.0147246,0.0147242,7.32649e-05,1,0.0147298,2751,0,40,dynamic
2026-06-07-16:18:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.75,polar,10000,random,5,64,512,0.125288,0.0250575,0.0250754,9.94245e-05,1,0.0250412,6232,0,40,dynamic
2026-06-07-16:18:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,10000,random,5,64,512,0.185884,0.0371767,0.0372077,5.28085e-05,1,0.0373175,11158,0,40,dynamic
2026-06-07-16:18:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1.5,polar,10000,random,5,64,512,0.343174,0.0686349,0.068595,7.29575e-05,1,0.0689282,24899,0,40,dynamic
2026-06-07-16:18:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,10000,random,5,64,512,0.563599,0.11272,0.112663,0.000677221,1,0.112848,43572,0,40,dynamic
2026-06-07-16:18:32,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,10000,random,5,64,512,1.30344,0.260688,0.260486,0.000498574,1,0.261907,95211,0,40,dynamic
2026-06-07-16:18:36,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,5,polar,10000,random,5,64,512,3.64862,0.729725,0.727286,0.0039711,1,0.7323,250970,0,40,dynamic
2026-06-07-16:18:36,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.25,polar,10000,random,5,64,512,0.0307575,0.0061515,0.0061479,2.48598e-05,1,0.00664285,687,0,40,dynamic
2026-06-07-16:18:36,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.5,polar,10000,random,5,64,512,0.0711836,0.0142367,0.0142156,7.14606e-05,1,0.0143175,2751,0,40,dynamic
2026-06-07-16:18:36,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.75,polar,10000,random,5,64,512,0.117652,0.0235304,0.0235262,0.000103904,1,0.0234732,6232,0,40,dynamic
2026-06-07-16:18:37,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,1,polar,10000,random,5,64,512,0.199871,0.0399742,0.0423909,0.00316453,1,0.0330272,11158,0,40,dynamic
2026-06-07-16:18:37,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,1.5,polar,10000,random,5,64,512,0.29304,0.058608,0.0569886,0.00248555,1,0.0567661,24899,0,40,dynamic
2026-06-07-16:18:37,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,2,polar,10000,random,5,64,512,0.401547,0.0803095,0.0804505,0.000369438,1,0.0803999,43572,0,40,dynamic
2026-06-07-16:18:38,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,3,polar,10000,random,5,64,512,0.591961,0.118392,0.119388,0.00165157,1,0.116889,95211,0,40,dynamic
2026-06-07-16:18:39,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,5,polar,10000,random,5,64,512,0.977223,0.195445,0.195145,0.0010589,1,0.201913,250970,0,40,dynamic
2026-06-07-16:18:40,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,cartesian,10000,random,5,64,512,0.0294889,0.00589777,0.00588752,2.89e-05,1,0.00720168,513,0,40,dynamic
2026-06-07-16:18:40,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,10000,random,5,64,512,0.0618813,0.0123763,0.0123737,8.83569e-05,1,0.0125752,2050,0,40,dynamic
2026-06-07-16:18:40,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,cartesian,10000,random,5,64,512,0.10028,0.020056,0.0200505,0.000111555,1,0.0204823,4625,0,40,dynamic
2026-06-07-16:18:40,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,10000,random,5,64,512,0.147067,0.0294134,0.0293958,6.22743e-05,1,0.0296107,8247,0,40,dynamic
2026-06-07-16:18:40,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,cartesian,10000,random,5,64,512,0.271528,0.0543057,0.0541638,0.000789855,1,0.0544705,18523,0,40,dynamic
2026-06-07-16:18:41,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,10000,random,5,64,512,0.426982,0.0853963,0.0853192,0.000219523,1,0.0860756,32665,0,40,dynamic
2026-06-07-16:18:42,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,10000,random,5,64,512,0.905264,0.181053,0.180948,0.00105522,1,0.184332,71719,0,40,dynamic
2026-06-07-16:18:46,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,cartesian,10000,random,5,64,512,3.1431,0.62862,0.625274,0.00685461,1,0.647363,188131,0,40,dynamic
2026-06-07-16:18:46,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,cartesian,10000,random,5,64,512,0.0297813,0.00595626,0.00596248,3.41426e-05,1,0.00651626,687,0,40,dynamic
