date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-16:24:01,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,none,10000,random,5,64,768,0.0530359,0.0106072,0.0105332,0.000468155,1,0.012135,513,0,40,dynamic
2026-06-07-16:24:02,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,10000,random,5,64,768,0.147505,0.029501,0.0291781,0.00336483,1,0.0334532,2050,0,40,dynamic
2026-06-07-16:24:02,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,none,10000,random,5,64,768,0.1675,0.0335001,0.0303688,0.004201,1,0.0416131,4625,0,40,dynamic
2026-06-07-16:24:02,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,10000,random,5,64,768,0.215729,0.0431457,0.0430796,0.000196771,1,0.0435532,8247,0,40,dynamic
2026-06-07-16:24:02,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,none,10000,random,5,64,768,0.378232,0.0756464,0.0755901,0.000225155,1,0.076363,18523,0,40,dynamic
2026-06-07-16:24:03,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,10000,random,5,64,768,0.596872,0.119374,0.116416,0.00483631,1,0.129702,32665,0,40,dynamic
2026-06-07-16:24:05,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,10000,random,5,64,768,1.15624,0.231248,0.230808,0.000911332,1,0.233147,71719,0,40,dynamic
2026-06-07-16:24:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,none,10000,random,5,64,768,3.06262,0.612524,0.612276,0.00517455,1,0.622544,188131,0,40,dynamic
2026-06-07-16:24:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,none,10000,random,5,64,768,0.043313,0.00866261,0.00867588,2.76886e-05,1,0.00926189,513,0,40,dynamic
2026-06-07-16:24:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,none,10000,random,5,64,768,0.0897102,0.017942,0.0179987,9.10606e-05,1,0.0179841,2050,0,40,dynamic
2026-06-07-16:24:09,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.75,none,10000,random,5,64,768,0.14226,0.028452,0.0284461,0.000138962,1,0.028535,4625,0,40,dynamic
2026-06-07-16:24:09,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1,none,10000,random,5,64,768,0.19931,0.0398619,0.0397881,0.000140314,1,0.0398094,8247,0,40,dynamic
2026-06-07-16:24:09,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1.5,none,10000,random,5,64,768,0.312059,0.0624118,0.0624105,3.64451e-05,1,0.0626188,18523,0,40,dynamic
2026-06-07-16:24:10,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,2,none,10000,random,5,64,768,0.423147,0.0846294,0.0845996,0.000162845,1,0.0847691,32665,0,40,dynamic
2026-06-07-16:24:11,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,3,none,10000,random,5,64,768,0.647953,0.129591,0.129818,0.000379114,1,0.130349,71719,0,40,dynamic
2026-06-07-16:24:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,5,none,10000,random,5,64,768,1.10572,0.221143,0.221117,0.000533446,1,0.221298,188131,0,40,dynamic
2026-06-07-16:24:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,none,10000,random,5,64,768,0.0455231,0.00910462,0.00909061,4.83899e-05,1,0.00923471,687,0,40,dynamic
2026-06-07-16:24:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,10000,random,5,64,768,0.0981346,0.0196269,0.0196606,0.000103765,1,0.0196126,2751,0,40,dynamic
2026-06-07-16:24:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.75,none,10000,random,5,64,768,0.160812,0.0321625,0.0321565,0.000139159,1,0.0323025,6232,0,40,dynamic
2026-06-07-16:24:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,10000,random,5,64,768,0.234473,0.0468946,0.0468176,0.000115972,1,0.0470964,11158,0,40,dynamic
2026-06-07-16:24:13,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1.5,none,10000,random,5,64,768,0.420492,0.0840984,0.0840028,0.000284444,1,0.0846923,24899,0,40,dynamic
2026-06-07-16:24:14,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,none,10000,random,5,64,768,0.681208,0.136242,0.135816,0.000569941,1,0.136772,43572,0,40,dynamic
2026-06-07-16:24:16,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,none,10000,random,5,64,768,1.44518,0.289037,0.289475,0.00144483,1,0.289559,95211,0,40,dynamic
2026-06-07-16:24:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,5,none,10000,random,5,64,768,3.8289,0.76578,0.765183,0.00356042,1,0.770803,250970,0,40,dynamic
2026-06-07-16:24:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.25,none,10000,random,5,64,768,0.0456909,0.00913818,0.00914336,3.32207e-05,1,0.00981331,687,0,40,dynamic
2026-06-07-16:24:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.5,none,10000,random,5,64,768,0.0965054,0.0193011,0.0192574,0.00018993,1,0.0192079,2751,0,40,dynamic
2026-06-07-16:24:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.75,none,10000,random,5,64,768,0.153537,0.0307074,0.0307025,0.000136512,1,0.0307654,6232,0,40,dynamic
2026-06-07-16:24:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,1,none,10000,random,5,64,768,0.211995,0.0423989,0.0423898,0.000160077,1,0.0424175,11158,0,40,dynamic
2026-06-07-16:24:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,1.5,none,10000,random,5,64,768,0.327792,0.0655585,0.065582,0.000251897,1,0.0658778,24899,0,40,dynamic
2026-06-07-16:24:22,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,2,none,10000,random,5,64,768,0.441566,0.0883131,0.0883812,0.000333016,1,0.0885504,43572,0,40,dynamic
2026-06-07-16:24:22,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,3,none,10000,random,5,64,768,0.677175,0.135435,0.135446,0.000285823,1,0.136636,95211,0,40,dynamic
2026-06-07-16:24:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,5,none,10000,random,5,64,768,1.20268,0.240536,0.240166,0.000609164,1,0.240798,250970,0,40,dynamic
2026-06-07-16:24:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,polar,10000,random,5,64,768,0.0312352,0.00624704,0.00620185,0.000118393,1,0.00727392,513,0,40,dynamic
2026-06-07-16:24:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,10000,random,5,64,768,0.070748,0.0141496,0.014073,0.000357381,1,0.0149418,2050,0,40,dynamic
2026-06-07-16:24:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,polar,10000,random,5,64,768,0.1139,0.02278,0.0227584,0.000269117,1,0.0233628,4625,0,40,dynamic
2026-06-07-16:24:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,polar,10000,random,5,64,768,0.166138,0.0332275,0.0332389,5.39599e-05,1,0.0333544,8247,0,40,dynamic
2026-06-07-16:24:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,polar,10000,random,5,64,768,0.300353,0.0600706,0.0600846,0.000174049,1,0.0604937,18523,0,40,dynamic
2026-06-07-16:24:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,polar,10000,random,5,64,768,0.464619,0.0929237,0.0928024,0.000332538,1,0.0932679,32665,0,40,dynamic
2026-06-07-16:24:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,polar,10000,random,5,64,768,0.972714,0.194543,0.194658,0.00146511,1,0.198304,71719,0,40,dynamic
2026-06-07-16:24:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,polar,10000,random,5,64,768,2.82781,0.565562,0.564485,0.00482768,1,0.583317,188131,0,40,dynamic
2026-06-07-16:24:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,polar,10000,random,5,64,768,0.025757,0.00515139,0.00514451,1.2202e-05,1,0.00578533,513,0,40,dynamic
2026-06-07-16:24:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,polar,10000,random,5,64,768,0.060765,0.012153,0.0121464,3.79824e-05,1,0.0121764,2050,0,40,dynamic
2026-06-07-16:24:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.75,polar,10000,random,5,64,768,0.101717,0.0203434,0.0203205,6.99696e-05,1,0.0203109,4625,0,40,dynamic
2026-06-07-16:24:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1,polar,10000,random,5,64,768,0.147445,0.0294889,0.0294497,0.000111636,1,0.0294765,8247,0,40,dynamic
2026-06-07-16:24:31,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1.5,polar,10000,random,5,64,768,0.237042,0.0474084,0.0474363,6.78857e-05,1,0.0475322,18523,0,40,dynamic
2026-06-07-16:24:31,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,2,polar,10000,random,5,64,768,0.327194,0.0654388,0.0654901,0.00010517,1,0.0657221,32665,0,40,dynamic
2026-06-07-16:24:32,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,3,polar,10000,random,5,64,768,0.509283,0.101857,0.101728,0.000363862,1,0.102275,71719,0,40,dynamic
2026-06-07-16:24:33,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,5,polar,10000,random,5,64,768,0.894244,0.178849,0.17867,0.000591723,1,0.178885,188131,0,40,dynamic
2026-06-07-16:24:33,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,polar,10000,random,5,64,768,0.0320548,0.00641095,0.00640152,2.96273e-05,1,0.00641009,687,0,40,dynamic
2026-06-07-16:24:33,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,10000,random,5,64,768,0.078521,0.0157042,0.0157165,4.606e-05,1,0.0157959,2751,0,40,dynamic
2026-06-07-16:24:33,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.75,polar,10000,random,5,64,768,0.135419,0.0270838,0.0270379,0.000125748,1,0.0271588,6232,0,40,dynamic
2026-06-07-16:24:33,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,10000,random,5,64,768,0.201289,0.0402579,0.0401667,0.000164802,1,0.0401918,11158,0,40,dynamic
2026-06-07-16:24:34,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1.5,polar,10000,random,5,64,768,0.372697,0.0745394,0.0747009,0.000350253,1,0.0746497,24899,0,40,dynamic
2026-06-07-16:24:34,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,10000,random,5,64,768,0.607311,0.121462,0.121105,0.000495879,1,0.121515,43572,0,40,dynamic
2026-06-07-16:24:36,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,10000,random,5,64,768,1.39222,0.278444,0.278687,0.00139267,1,0.279354,95211,0,40,dynamic
2026-06-07-16:24:41,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,5,polar,10000,random,5,64,768,3.90222,0.780443,0.780824,0.00730543,1,0.789991,250970,0,40,dynamic
2026-06-07-16:24:41,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.25,polar,10000,random,5,64,768,0.0322418,0.00644837,0.00644536,2.76306e-05,1,0.00705824,687,0,40,dynamic
2026-06-07-16:24:41,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.5,polar,10000,random,5,64,768,0.0766246,0.0153249,0.0153145,4.9664e-05,1,0.0154511,2751,0,40,dynamic
2026-06-07-16:24:41,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,0.75,polar,10000,random,5,64,768,0.128654,0.0257309,0.0257259,8.54907e-05,1,0.0258246,6232,0,40,dynamic
2026-06-07-16:24:41,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,1,polar,10000,random,5,64,768,0.181491,0.0362982,0.0363537,7.79803e-05,1,0.0363541,11158,0,40,dynamic
2026-06-07-16:24:42,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,1.5,polar,10000,random,5,64,768,0.28933,0.0578661,0.0578401,7.32422e-05,1,0.0580966,24899,0,40,dynamic
2026-06-07-16:24:42,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,2,polar,10000,random,5,64,768,0.397214,0.0794429,0.0792864,0.000304006,1,0.0795719,43572,0,40,dynamic
2026-06-07-16:24:43,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,3,polar,10000,random,5,64,768,0.623959,0.124792,0.124782,0.000482436,1,0.125351,95211,0,40,dynamic
2026-06-07-16:24:44,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,cube,5,polar,10000,random,5,64,768,1.12886,0.225772,0.225656,0.000649451,1,0.226258,250970,0,40,dynamic
2026-06-07-16:24:45,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,cartesian,10000,random,5,64,768,0.0897433,0.0179487,0.0179974,6.31696e-05,1,0.0153993,513,0,40,dynamic
2026-06-07-16:24:45,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,10000,random,5,64,768,0.128786,0.0257573,0.02574,0.000643876,1,0.0258057,2050,0,40,dynamic
2026-06-07-16:24:45,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,cartesian,10000,random,5,64,768,0.134334,0.0268667,0.0246055,0.00311662,1,0.030275,4625,0,40,dynamic
2026-06-07-16:24:45,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,10000,random,5,64,768,0.174879,0.0349758,0.0349439,0.000169066,1,0.0340032,8247,0,40,dynamic
2026-06-07-16:24:46,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,cartesian,10000,random,5,64,768,0.310122,0.0620244,0.0623507,0.000646884,1,0.0615167,18523,0,40,dynamic
2026-06-07-16:24:46,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,10000,random,5,64,768,0.479441,0.0958883,0.0961029,0.000842598,1,0.0952769,32665,0,40,dynamic
2026-06-07-16:24:48,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,10000,random,5,64,768,0.989626,0.197925,0.197275,0.00186155,1,0.202758,71719,0,40,dynamic
2026-06-07-16:24:51,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,cartesian,10000,random,5,64,768,2.97844,0.595689,0.595797,0.00396561,1,0.593614,188131,0,40,dynamic
2026-06-07-16:24:51,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,cartesian,10000,random,5,64,768,0.0347401,0.00694801,0.00691316,0.000207108,1,0.007409,687,0,40,dynamic
2026-06-07-16:24:51,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,10000,random,5,64,768,0.0800502,0.01601,0.0149411,0.00228894,1,0.0155317,2751,0,40,dynamic
2026-06-07-16:24:51,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.75,cartesian,10000,random,5,64,768,0.124073,0.0248146,0.0244359,0.000944672,1,0.0238944,6232,0,40,dynamic
2026-06-07-16:24:52,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,10000,random,5,64,768,0.185869,0.0371737,0.0371407,0.000855082,1,0.0383409,11158,0,40,dynamic
2026-06-07-16:24:52,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1.5,cartesian,10000,random,5,64,768,0.327216,0.0654431,0.0655107,0.00119198,1,0.0647503,24899,0,40,dynamic
2026-06-07-16:24:53,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,10000,random,5,64,768,0.518432,0.103686,0.103733,0.00158875,1,0.102771,43572,0,40,dynamic
2026-06-07-16:24:54,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,10000,random,5,64,768,1.01766,0.203531,0.203488,0.00136954,1,0.20913,95210,0,40,dynamic
