date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-16:28:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,none,10000,random,5,16,1024,0.0557346,0.0111469,0.0110559,0.000516756,1,0.0129612,513,0,40,dynamic
2026-06-07-16:28:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,10000,random,5,16,1024,0.101222,0.0202443,0.0201278,0.000387675,1,0.0213963,2050,0,40,dynamic
2026-06-07-16:28:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,none,10000,random,5,16,1024,0.15831,0.0316621,0.0315688,0.000188848,1,0.0325251,4625,0,40,dynamic
2026-06-07-16:28:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,10000,random,5,16,1024,0.225799,0.0451598,0.0452058,0.000132341,1,0.0453348,8247,0,40,dynamic
2026-06-07-16:28:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,none,10000,random,5,16,1024,0.403551,0.0807102,0.0809192,0.00065558,1,0.0797833,18523,0,40,dynamic
2026-06-07-16:28:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,10000,random,5,16,1024,0.617777,0.123555,0.12335,0.000331968,1,0.124997,32665,0,40,dynamic
2026-06-07-16:28:22,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,10000,random,5,16,1024,1.20891,0.241781,0.241751,0.0010473,1,0.243287,71719,0,40,dynamic
2026-06-07-16:28:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,none,10000,random,5,16,1024,2.99429,0.598858,0.598671,0.00330752,1,0.610595,188131,0,40,dynamic
2026-06-07-16:28:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,none,10000,random,5,16,1024,0.0462466,0.00924933,0.00922969,6.09284e-05,1,0.00990164,513,0,40,dynamic
2026-06-07-16:28:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,none,10000,random,5,16,1024,0.0951223,0.0190245,0.0190453,5.97881e-05,1,0.0190571,2050,0,40,dynamic
2026-06-07-16:28:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.75,none,10000,random,5,16,1024,0.150597,0.0301194,0.0301089,7.28194e-05,1,0.0302135,4625,0,40,dynamic
2026-06-07-16:28:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1,none,10000,random,5,16,1024,0.210822,0.0421643,0.0422014,0.000102483,1,0.0421258,8247,0,40,dynamic
2026-06-07-16:28:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1.5,none,10000,random,5,16,1024,0.331998,0.0663996,0.0663946,0.000209745,1,0.0666778,18523,0,40,dynamic
2026-06-07-16:28:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,2,none,10000,random,5,16,1024,0.45329,0.090658,0.0904984,0.000276404,1,0.0906906,32665,0,40,dynamic
2026-06-07-16:28:28,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,3,none,10000,random,5,16,1024,0.697131,0.139426,0.139272,0.000434235,1,0.139833,71719,0,40,dynamic
2026-06-07-16:28:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,5,none,10000,random,5,16,1024,1.19265,0.238531,0.238494,0.000444866,1,0.239433,188131,0,40,dynamic
2026-06-07-16:28:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,none,10000,random,5,16,1024,0.0495255,0.00990511,0.00988958,5.12468e-05,1,0.00987492,687,0,40,dynamic
2026-06-07-16:28:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,10000,random,5,16,1024,0.10518,0.0210361,0.0210489,4.62486e-05,1,0.0211763,2751,0,40,dynamic
2026-06-07-16:28:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.75,none,10000,random,5,16,1024,0.172607,0.0345215,0.0345782,0.000136569,1,0.0345015,6232,0,40,dynamic
2026-06-07-16:28:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,10000,random,5,16,1024,0.250993,0.0501987,0.0501955,6.81196e-05,1,0.0502699,11158,0,40,dynamic
2026-06-07-16:28:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1.5,none,10000,random,5,16,1024,0.450301,0.0900603,0.0899929,0.000332155,1,0.0902749,24899,0,40,dynamic
