date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-08-13:59:27,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,3000,random,1,0.111268,0.111268,0.111268,0,1,0.120212,33458,0,16,dynamic
2026-05-08-13:59:28,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,3000,random,1,0.278433,0.278433,0.278433,0,1,0.295351,73206,0,16,dynamic
2026-05-08-13:59:28,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,3000,random,1,0.14064,0.14064,0.14064,0,1,0.151438,44440,0,16,dynamic
2026-05-08-13:59:30,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,3000,random,1,1.1867,1.1867,1.1867,0,1,0.396013,96621,0,16,dynamic
2026-05-08-13:59:32,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,spherical,3000,random,1,0.133291,0.133291,0.133291,0,1,0.164755,33458,0,16,dynamic
2026-05-08-13:59:33,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,spherical,3000,random,1,0.358044,0.358044,0.358044,0,1,0.35794,73206,0,16,dynamic
2026-05-08-13:59:33,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,spherical,3000,random,1,0.197618,0.197618,0.197618,0,1,0.186731,44440,0,16,dynamic
2026-05-08-13:59:34,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,spherical,3000,random,1,0.45882,0.45882,0.45882,0,1,0.470763,96621,0,16,dynamic
