date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-14:35:41,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,1,none,10000,random,5,64,768,0.0385695,0.00771391,0.00771368,0.00020983,1,0.00830529,95,0,40,dynamic
2026-06-07-14:35:41,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,2,none,10000,random,5,64,768,0.0643608,0.0128722,0.0128582,0.000309965,1,0.0134531,409,0,40,dynamic
2026-06-07-14:35:41,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,3,none,10000,random,5,64,768,0.0930314,0.0186063,0.018598,0.000246107,1,0.0192266,970,0,40,dynamic
2026-06-07-14:35:41,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,5,none,10000,random,5,64,768,0.163685,0.032737,0.0326497,0.000254725,1,0.0335182,2875,0,40,dynamic
2026-06-07-14:35:42,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,6,none,10000,random,5,64,768,0.201876,0.0403752,0.0404056,0.000115238,1,0.0406912,4241,0,40,dynamic
2026-06-07-14:35:42,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,7,none,10000,random,5,64,768,0.245442,0.0490885,0.0491069,0.000123065,1,0.0495554,5894,0,40,dynamic
2026-06-07-14:35:42,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,8,none,10000,random,5,64,768,0.29494,0.0589879,0.0590044,0.00017694,1,0.0593789,7852,0,40,dynamic
2026-06-07-14:35:43,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,10,none,10000,random,5,64,768,0.402594,0.0805188,0.0805317,0.000316898,1,0.0813946,12713,0,40,dynamic
2026-06-07-14:35:43,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,1,none,10000,random,5,64,768,0.0298908,0.00597816,0.0059798,2.03761e-05,1,0.00612981,95,0,40,dynamic
2026-06-07-14:35:43,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,2,none,10000,random,5,64,768,0.0550206,0.0110041,0.0110068,4.04437e-05,1,0.0108677,409,0,40,dynamic
2026-06-07-14:35:43,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,3,none,10000,random,5,64,768,0.0853662,0.0170732,0.0170804,3.46928e-05,1,0.0171342,970,0,40,dynamic
2026-06-07-14:35:43,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,5,none,10000,random,5,64,768,0.155277,0.0310555,0.0310372,7.26095e-05,1,0.0309513,2875,0,40,dynamic
2026-06-07-14:35:43,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,6,none,10000,random,5,64,768,0.19432,0.038864,0.0388903,8.82198e-05,1,0.0390474,4241,0,40,dynamic
2026-06-07-14:35:44,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,7,none,10000,random,5,64,768,0.235748,0.0471496,0.0472284,0.000153738,1,0.0472683,5894,0,40,dynamic
2026-06-07-14:35:44,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,8,none,10000,random,5,64,768,0.278372,0.0556744,0.0557117,0.000287418,1,0.0560705,7852,0,40,dynamic
2026-06-07-14:35:45,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,10,none,10000,random,5,64,768,0.368562,0.0737124,0.0737769,0.000188102,1,0.0747446,12713,0,40,dynamic
2026-06-07-14:35:45,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,cube,1,none,10000,random,5,64,768,0.0311326,0.00622653,0.00621409,4.00934e-05,1,0.00626004,130,0,40,dynamic
2026-06-07-14:35:45,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,cube,2,none,10000,random,5,64,768,0.0594623,0.0118925,0.0119316,7.9802e-05,1,0.0118683,573,0,40,dynamic
2026-06-07-14:35:45,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,cube,3,none,10000,random,5,64,768,0.0936045,0.0187209,0.0187445,6.75634e-05,1,0.0187999,1358,0,40,dynamic
2026-06-07-14:35:45,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,cube,5,none,10000,random,5,64,768,0.176551,0.0353102,0.0353124,7.51958e-05,1,0.0353937,4064,0,40,dynamic
2026-06-07-14:35:45,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,cube,6,none,10000,random,5,64,768,0.225606,0.0451211,0.0451409,0.00018074,1,0.0453537,6034,0,40,dynamic
2026-06-07-14:35:46,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,cube,7,none,10000,random,5,64,768,0.281767,0.0563534,0.0563507,0.000277475,1,0.0565376,8465,0,40,dynamic
2026-06-07-14:35:46,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,cube,8,none,10000,random,5,64,768,0.340674,0.0681348,0.0681398,0.000372337,1,0.0684835,11384,0,40,dynamic
2026-06-07-14:35:47,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,cube,10,none,10000,random,5,64,768,0.48787,0.0975739,0.0976748,0.000479885,1,0.0984168,18714,0,40,dynamic
2026-06-07-14:35:47,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,cube,1,none,10000,random,5,64,768,0.0311766,0.00623531,0.00622356,3.07868e-05,1,0.00651826,130,0,40,dynamic
2026-06-07-14:35:47,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,cube,2,none,10000,random,5,64,768,0.0593254,0.0118651,0.0118523,6.59555e-05,1,0.011866,573,0,40,dynamic
2026-06-07-14:35:47,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,cube,3,none,10000,random,5,64,768,0.0929869,0.0185974,0.0186323,4.91434e-05,1,0.0186837,1358,0,40,dynamic
2026-06-07-14:35:47,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,cube,5,none,10000,random,5,64,768,0.171377,0.0342754,0.0342282,0.000101552,1,0.0346004,4064,0,40,dynamic
2026-06-07-14:35:47,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,cube,6,none,10000,random,5,64,768,0.216636,0.0433271,0.0432936,0.000186415,1,0.0437501,6034,0,40,dynamic
2026-06-07-14:35:48,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,cube,7,none,10000,random,5,64,768,0.265157,0.0530315,0.0531509,0.000265928,1,0.0532697,8465,0,40,dynamic
2026-06-07-14:35:48,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,cube,8,none,10000,random,5,64,768,0.314696,0.0629392,0.0629242,9.14386e-05,1,0.0636349,11384,0,40,dynamic
2026-06-07-14:35:48,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,cube,10,none,10000,random,5,64,768,0.424342,0.0848685,0.0848346,0.000311061,1,0.0857222,18714,0,40,dynamic
2026-06-07-14:35:49,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,1,polar,10000,random,5,64,768,0.0142562,0.00285124,0.00284125,2.79802e-05,1,0.00346163,95,0,40,dynamic
2026-06-07-14:35:49,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,2,polar,10000,random,5,64,768,0.0346862,0.00693725,0.006918,9.63369e-05,1,0.00693944,409,0,40,dynamic
2026-06-07-14:35:49,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,3,polar,10000,random,5,64,768,0.0594936,0.0118987,0.0118709,0.000168705,1,0.0128911,970,0,40,dynamic
2026-06-07-14:35:49,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,5,polar,10000,random,5,64,768,0.118658,0.0237315,0.0235742,0.000377297,1,0.0251503,2875,0,40,dynamic
2026-06-07-14:35:49,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,6,polar,10000,random,5,64,768,0.14826,0.029652,0.0296143,0.000183351,1,0.0302832,4241,0,40,dynamic
2026-06-07-14:35:49,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,7,polar,10000,random,5,64,768,0.183974,0.0367948,0.0367403,0.000111972,1,0.0373848,5894,0,40,dynamic
2026-06-07-14:35:50,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,8,polar,10000,random,5,64,768,0.223387,0.0446774,0.0447772,0.000214731,1,0.0453043,7852,0,40,dynamic
2026-06-07-14:35:50,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsPrune,sphere,10,polar,10000,random,5,64,768,0.324345,0.0648691,0.0636955,0.00277154,1,0.0640936,12713,0,40,dynamic
2026-06-07-14:35:50,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,1,polar,10000,random,5,64,768,0.0276699,0.00553398,0.00588993,0.00261289,1,0.0129895,95,0,40,dynamic
2026-06-07-14:35:50,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,2,polar,10000,random,5,64,768,0.0292612,0.00585224,0.0058504,1.13772e-05,1,0.00581827,409,0,40,dynamic
2026-06-07-14:35:50,linOct,PointsAoS,MortonEncoder3D,11703345,neighborsStruct,sphere,3,polar,10000,random,5,64,768,0.0511051,0.010221,0.0102208,9.9682e-06,1,0.0102019,970,0,40,dynamic
