date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-11:45:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,32,512,0.409315,0.0818629,0.0813238,0.00158789,1,0.0988724,2042,0,40,dynamic
2026-05-13-11:45:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,32,512,0.928166,0.185633,0.185735,0.000216142,1,0.186805,8208,0,40,dynamic
2026-05-13-11:45:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,32,512,2.44009,0.488018,0.487863,0.00211949,1,0.547349,32497,0,40,dynamic
2026-05-13-11:45:36,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,32,512,4.95486,0.990972,0.989853,0.00239723,1,0.987161,71265,0,40,dynamic
2026-05-13-11:45:37,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,32,512,0.469931,0.0939862,0.095097,0.00167348,1,0.0950236,2741,0,40,dynamic
2026-05-13-11:45:38,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,32,512,1.04738,0.209475,0.209493,0.000307029,1,0.204221,11107,0,40,dynamic
2026-05-13-11:45:41,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,32,512,2.91748,0.583496,0.584158,0.00280713,1,0.585654,43345,0,40,dynamic
2026-05-13-11:45:49,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,32,512,6.1831,1.23662,1.2371,0.00285776,1,1.23438,94600,0,40,dynamic
2026-05-13-11:45:50,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,32,512,0.589465,0.117893,0.115892,0.0062928,1,0.14757,2042,0,40,dynamic
2026-05-13-11:45:51,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,32,512,1.36904,0.273808,0.274073,0.00129972,1,0.280431,8208,0,40,dynamic
2026-05-13-11:45:55,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,32,512,3.45723,0.691445,0.69244,0.00147392,1,0.696491,32497,0,40,dynamic
2026-05-13-11:46:03,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,32,512,6.27296,1.25459,1.25475,0.0014858,1,1.25416,71265,0,40,dynamic
2026-05-13-11:46:04,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,512,0.696345,0.139269,0.139231,0.000320288,1,0.139306,2741,0,40,dynamic
2026-05-13-11:46:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,512,1.73605,0.347209,0.347228,0.000594441,1,0.346301,11107,0,40,dynamic
2026-05-13-11:46:11,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,512,4.45528,0.891056,0.891731,0.00224605,1,0.888428,43345,0,40,dynamic
2026-05-13-11:46:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,512,8.31044,1.66209,1.66279,0.00246255,1,1.65898,94600,0,40,dynamic
2026-05-13-11:46:23,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,512,0.769779,0.153956,0.153197,0.0063266,1,0.178834,2042,0,40,dynamic
2026-05-13-11:46:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,512,1.77014,0.354027,0.352604,0.00838268,1,0.381376,8208,0,40,dynamic
2026-05-13-11:46:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,512,4.46734,0.893467,0.894027,0.00459849,1,0.912208,32497,0,40,dynamic
2026-05-13-11:46:40,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,512,8.19531,1.63906,1.63961,0.00290607,1,1.63889,71265,0,40,dynamic
2026-05-13-11:46:41,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,512,0.556781,0.111356,0.111588,0.000464803,1,0.11234,2741,0,40,dynamic
2026-05-13-11:46:42,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,512,1.33808,0.267616,0.267627,0.000942765,1,0.268742,11107,0,40,dynamic
2026-05-13-11:46:47,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,512,3.49962,0.699924,0.699599,0.00101254,1,0.701004,43345,0,40,dynamic
2026-05-13-11:46:55,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,512,7.10013,1.42003,1.42096,0.00235732,1,1.41717,94599,0,40,dynamic
2026-05-13-11:46:59,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,32,512,0.398489,0.0796979,0.0790318,0.00149512,1,0.0963764,2051,0,40,dynamic
2026-05-13-11:47:00,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,32,512,0.890844,0.178169,0.178086,0.000320107,1,0.178934,8239,0,40,dynamic
2026-05-13-11:47:03,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,32,512,2.2375,0.447499,0.447582,0.000671386,1,0.444881,32588,0,40,dynamic
2026-05-13-11:47:08,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,32,512,4.25211,0.850422,0.849896,0.00148724,1,0.850489,71426,0,40,dynamic
2026-05-13-11:47:09,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,32,512,0.418064,0.0836128,0.0836867,0.000163708,1,0.0840006,2752,0,40,dynamic
2026-05-13-11:47:10,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,32,512,0.963008,0.192602,0.192667,0.000427545,1,0.191855,11141,0,40,dynamic
2026-05-13-11:47:13,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,32,512,2.52655,0.505309,0.505226,0.000539397,1,0.504816,43463,0,40,dynamic
2026-05-13-11:47:19,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,32,512,5.2886,1.05772,1.05711,0.00208856,1,1.05761,94803,0,40,dynamic
