date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-11:23:05,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,8,128,0.367903,0.0735805,0.072924,0.00165952,1,0.0880309,2042,0,40,dynamic
2026-05-13-11:23:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,8,128,0.815128,0.163026,0.161608,0.00235748,1,0.162503,8208,0,40,dynamic
2026-05-13-11:23:09,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,8,128,1.97987,0.395974,0.39571,0.000707933,1,0.396764,32497,0,40,dynamic
2026-05-13-11:23:13,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,8,128,3.80444,0.760888,0.760654,0.00177067,1,0.761037,71265,0,40,dynamic
2026-05-13-11:23:14,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,8,128,0.395758,0.0791517,0.0790954,0.000281838,1,0.0790213,2741,0,40,dynamic
2026-05-13-11:23:15,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,8,128,0.894569,0.178914,0.178866,0.000524042,1,0.178321,11107,0,40,dynamic
2026-05-13-11:23:18,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,8,128,2.31442,0.462883,0.462689,0.000930071,1,0.462292,43345,0,40,dynamic
2026-05-13-11:23:23,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,8,128,4.87171,0.974341,0.974671,0.00218546,1,0.973106,94600,0,40,dynamic
2026-05-13-11:23:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,8,128,0.649206,0.129841,0.129439,0.00379373,1,0.152687,2042,0,40,dynamic
2026-05-13-11:23:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,8,128,1.38241,0.276483,0.276531,0.00169151,1,0.282696,8208,0,40,dynamic
2026-05-13-11:23:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,8,128,3.17396,0.634793,0.63501,0.00165337,1,0.638915,32497,0,40,dynamic
2026-05-13-11:23:37,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,8,128,5.79678,1.15936,1.16007,0.00123699,1,1.16,71265,0,40,dynamic
2026-05-13-11:23:38,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,8,128,0.683942,0.136788,0.136849,0.000229291,1,0.136783,2741,0,40,dynamic
2026-05-13-11:23:39,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,8,128,1.54264,0.308528,0.308504,0.000307519,1,0.30794,11107,0,40,dynamic
2026-05-13-11:23:44,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,8,128,3.78869,0.757737,0.759582,0.00604049,1,0.747581,43345,0,40,dynamic
2026-05-13-11:23:53,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,8,128,7.33885,1.46777,1.46689,0.00264538,1,1.46607,94600,0,40,dynamic
2026-05-13-11:23:54,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,8,128,0.662376,0.132475,0.132116,0.00472863,1,0.149046,2042,0,40,dynamic
2026-05-13-11:23:56,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,8,128,1.34772,0.269544,0.268692,0.00623877,1,0.288013,8208,0,40,dynamic
2026-05-13-11:24:00,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,8,128,3.07459,0.614918,0.614842,0.00446161,1,0.630411,32497,0,40,dynamic
2026-05-13-11:24:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,8,128,5.58784,1.11757,1.11791,0.00230355,1,1.12123,71265,0,40,dynamic
2026-05-13-11:24:07,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,8,128,0.47867,0.0957339,0.0958169,0.000413578,1,0.0966168,2741,0,40,dynamic
2026-05-13-11:24:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,8,128,1.06036,0.212071,0.212329,0.000853793,1,0.213288,11107,0,40,dynamic
2026-05-13-11:24:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,8,128,2.68472,0.536944,0.536512,0.00165249,1,0.539101,43345,0,40,dynamic
2026-05-13-11:24:18,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,8,128,5.64984,1.12997,1.13054,0.00234463,1,1.12948,94599,0,40,dynamic
2026-05-13-11:24:23,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,8,128,0.281121,0.0562242,0.0556758,0.00167328,1,0.0688914,2051,0,40,dynamic
2026-05-13-11:24:23,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,8,128,0.619515,0.123903,0.123804,0.000259525,1,0.125034,8239,0,40,dynamic
2026-05-13-11:24:25,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,8,128,1.59158,0.318317,0.318187,0.000484974,1,0.311917,32588,0,40,dynamic
2026-05-13-11:24:29,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,8,128,3.23529,0.647057,0.646811,0.00124724,1,0.64725,71426,0,40,dynamic
2026-05-13-11:24:30,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,8,128,0.292933,0.0585867,0.0586345,0.000114605,1,0.0591728,2752,0,40,dynamic
2026-05-13-11:24:30,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,8,128,0.681841,0.136368,0.13644,0.000206883,1,0.136294,11141,0,40,dynamic
2026-05-13-11:24:33,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,8,128,1.86601,0.373202,0.373554,0.000804224,1,0.372887,43463,0,40,dynamic
2026-05-13-11:24:38,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,8,128,4.37799,0.875598,0.874441,0.0026732,1,0.873003,94803,0,40,dynamic
2026-05-13-11:24:39,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,8,128,0.493965,0.0987931,0.0977278,0.00526887,1,0.119833,2051,0,40,dynamic
2026-05-13-11:24:40,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,8,128,1.02074,0.204147,0.204308,0.00143174,1,0.208653,8239,0,40,dynamic
2026-05-13-11:24:43,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,8,128,2.40684,0.481368,0.481601,0.00100875,1,0.48371,32588,0,40,dynamic
2026-05-13-11:24:48,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,8,128,4.72379,0.944758,0.943735,0.00208345,1,0.946349,71426,0,40,dynamic
2026-05-13-11:24:49,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,8,128,0.492448,0.0984897,0.0985008,0.00021202,1,0.0988522,2752,0,40,dynamic
2026-05-13-11:24:50,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,8,128,1.11302,0.222604,0.222517,0.00042371,1,0.222645,11141,0,40,dynamic
2026-05-13-11:24:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,8,128,2.86549,0.573098,0.572949,0.000917191,1,0.572111,43463,0,40,dynamic
2026-05-13-11:25:01,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,8,128,6.0683,1.21366,1.21339,0.00300551,1,1.21354,94803,0,40,dynamic
2026-05-13-11:25:03,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,8,128,0.714051,0.14281,0.142391,0.00515634,1,0.161601,2051,0,40,dynamic
2026-05-13-11:25:04,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,8,128,1.43467,0.286935,0.286887,0.00638305,1,0.307185,8239,0,40,dynamic
2026-05-13-11:25:08,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,8,128,3.22389,0.644779,0.644571,0.0047751,1,0.660454,32588,0,40,dynamic
2026-05-13-11:25:15,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,8,128,5.83483,1.16697,1.16663,0.00219617,1,1.17273,71426,0,40,dynamic
2026-05-13-11:25:16,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,8,128,0.510057,0.102011,0.102233,0.000373895,1,0.103457,2752,0,40,dynamic
2026-05-13-11:25:17,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,8,128,1.12382,0.224764,0.225489,0.000924973,1,0.226538,11141,0,40,dynamic
2026-05-13-11:25:21,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,8,128,2.82049,0.564098,0.564896,0.00137082,1,0.566486,43463,0,40,dynamic
2026-05-13-11:25:28,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,8,128,5.89923,1.17985,1.17956,0.00203326,1,1.18208,94803,0,40,dynamic
