date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,1,5000,sequential,1,0.0018347,0.0018347,0.0018347,0,0,6.86062e-310,216,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,0,5000,sequential,1,0.000142334,0.000142334,0.000142334,0,0,6.86062e-310,0,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,2,5000,sequential,1,0.00598027,0.00598027,0.00598027,0,0,6.86062e-310,1200,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,0,5000,sequential,1,0.000147882,0.000147882,0.000147882,0,0,6.86062e-310,0,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,3,5000,sequential,1,0.0175748,0.0175748,0.0175748,0,0,6.86062e-310,3888,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,1,5000,sequential,1,0.00233724,0.00233724,0.00233724,0,0,6.86062e-310,216,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,0,5000,sequential,1,0.000315228,0.000315228,0.000315228,0,0,6.86062e-310,0,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,2,5000,sequential,1,0.00777746,0.00777746,0.00777746,0,0,6.86062e-310,1200,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,0,5000,sequential,1,0.000304802,0.000304802,0.000304802,0,0,6.86062e-310,0,0,16,dynamic
2026-04-01-15:09:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,3,5000,sequential,1,0.0202788,0.0202788,0.0202788,0,0,6.86062e-310,3888,0,16,dynamic
2026-04-01-15:09:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,1,5000,sequential,1,0.00194001,0.00194001,0.00194001,0,0,6.86062e-310,216,0,16,dynamic
2026-04-01-15:09:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,0,5000,sequential,1,0.000266058,0.000266058,0.000266058,0,0,6.86062e-310,0,0,16,dynamic
2026-04-01-15:09:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,2,5000,sequential,1,0.00699721,0.00699721,0.00699721,0,0,6.86062e-310,1200,0,16,dynamic
2026-04-01-15:09:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,0,5000,sequential,1,0.000449925,0.000449925,0.000449925,0,0,6.86062e-310,0,0,16,dynamic
2026-04-01-15:09:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighbors,sphere,3,5000,sequential,1,0.0188082,0.0188082,0.0188082,0,0,6.86062e-310,3888,0,16,dynamic
