date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-14:48:55,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,1,none,10000,random,5,100,1024,0.0346485,0.00692971,0.00679974,0.000436497,1,0.00907186,24,0,40,dynamic
2026-06-07-14:48:55,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,2,none,10000,random,5,100,1024,0.0531928,0.0106386,0.0107693,0.000295368,1,0.0108052,122,0,40,dynamic
2026-06-07-14:48:56,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,3,none,10000,random,5,100,1024,0.0746999,0.01494,0.0150724,0.000254045,1,0.0152471,319,0,40,dynamic
2026-06-07-14:48:56,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,5,none,10000,random,5,100,1024,0.131067,0.0262134,0.0261375,0.000508181,1,0.0270029,1069,0,40,dynamic
2026-06-07-14:48:56,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,6,none,10000,random,5,100,1024,0.167191,0.0334383,0.033013,0.00093165,1,0.0325061,1639,0,40,dynamic
2026-06-07-14:48:56,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,7,none,10000,random,5,100,1024,0.198284,0.0396569,0.0396755,0.000129528,1,0.0389354,2348,0,40,dynamic
2026-06-07-14:48:56,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,8,none,10000,random,5,100,1024,0.235891,0.0471783,0.0472728,0.000312286,1,0.0475741,3201,0,40,dynamic
2026-06-07-14:48:57,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,10,none,10000,random,5,100,1024,0.315187,0.0630375,0.0633204,0.000460769,1,0.0636507,5345,0,40,dynamic
2026-06-07-14:48:57,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,1,none,10000,random,5,100,1024,0.026327,0.0052654,0.00528303,4.86589e-05,1,0.00532076,24,0,40,dynamic
2026-06-07-14:48:57,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,2,none,10000,random,5,100,1024,0.0446377,0.00892753,0.00890545,3.56345e-05,1,0.00891911,122,0,40,dynamic
2026-06-07-14:48:57,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,3,none,10000,random,5,100,1024,0.0668576,0.0133715,0.0133746,0.000129886,1,0.0133407,319,0,40,dynamic
