date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-14:39:31,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,1,none,10000,random,5,16,128,0.0153508,0.00307016,0.00305786,0.000279337,1,0.00425593,24,0,40,dynamic
2026-06-07-14:39:31,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,2,none,10000,random,5,16,128,0.0289757,0.00579513,0.00579003,0.000150591,1,0.00594477,122,0,40,dynamic
2026-06-07-14:39:31,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,3,none,10000,random,5,16,128,0.0474002,0.00948004,0.00951968,0.00015719,1,0.00953733,319,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,5,none,10000,random,5,16,128,0.0935193,0.0187039,0.0186337,0.000302347,1,0.0191022,1069,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,6,none,10000,random,5,16,128,0.117186,0.0234372,0.0235142,0.00024669,1,0.0236585,1639,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,7,none,10000,random,5,16,128,0.143611,0.0287223,0.0287888,0.000184948,1,0.0284787,2348,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,8,none,10000,random,5,16,128,0.170196,0.0340391,0.0340459,7.07232e-05,1,0.0339547,3201,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,10,none,10000,random,5,16,128,0.228262,0.0456524,0.045722,0.000281749,1,0.0459878,5345,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,1,none,10000,random,5,16,128,0.0114893,0.00229786,0.00229952,1.63862e-05,1,0.00238644,24,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,2,none,10000,random,5,16,128,0.0246211,0.00492422,0.00490734,2.96692e-05,1,0.00484496,122,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,3,none,10000,random,5,16,128,0.0416951,0.00833902,0.0083491,2.51215e-05,1,0.00829009,319,0,40,dynamic
2026-06-07-14:39:32,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,5,none,10000,random,5,16,128,0.0844936,0.0168987,0.0169227,5.84992e-05,1,0.0169748,1069,0,40,dynamic
2026-06-07-14:39:33,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,6,none,10000,random,5,16,128,0.110186,0.0220373,0.0220834,8.71726e-05,1,0.0218409,1639,0,40,dynamic
2026-06-07-14:39:33,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,7,none,10000,random,5,16,128,0.136297,0.0272593,0.0272849,0.00018667,1,0.0272588,2348,0,40,dynamic
2026-06-07-14:39:33,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,8,none,10000,random,5,16,128,0.162807,0.0325613,0.0325451,0.000131022,1,0.0326369,3201,0,40,dynamic
2026-06-07-14:39:33,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,10,none,10000,random,5,16,128,0.220051,0.0440101,0.0440478,0.00019201,1,0.0439587,5345,0,40,dynamic
2026-06-07-14:39:33,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,1,none,10000,random,5,16,128,0.0123353,0.00246706,0.00247112,1.02646e-05,1,0.00253153,39,0,40,dynamic
2026-06-07-14:39:33,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,2,none,10000,random,5,16,128,0.0284825,0.0056965,0.00563262,0.000132342,1,0.00559606,198,0,40,dynamic
2026-06-07-14:39:33,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,3,none,10000,random,5,16,128,0.0488072,0.00976143,0.00976027,4.03352e-05,1,0.00965717,518,0,40,dynamic
2026-06-07-14:39:33,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,5,none,10000,random,5,16,128,0.0997688,0.0199538,0.0199737,8.24034e-05,1,0.0201172,1715,0,40,dynamic
2026-06-07-14:39:34,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,6,none,10000,random,5,16,128,0.128351,0.0256701,0.0256643,2.85608e-05,1,0.025636,2615,0,40,dynamic
2026-06-07-14:39:34,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,7,none,10000,random,5,16,128,0.159312,0.0318623,0.0318552,6.74647e-05,1,0.0316945,3725,0,40,dynamic
2026-06-07-14:39:34,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,8,none,10000,random,5,16,128,0.191637,0.0383274,0.0383676,9.56491e-05,1,0.0382489,5042,0,40,dynamic
2026-06-07-14:39:34,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,10,none,10000,random,5,16,128,0.260508,0.0521015,0.0520402,0.000150548,1,0.0519406,8306,0,40,dynamic
2026-06-07-14:39:34,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,1,none,10000,random,5,16,128,0.0124138,0.00248276,0.00247953,1.50421e-05,1,0.00268475,39,0,40,dynamic
2026-06-07-14:39:34,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,2,none,10000,random,5,16,128,0.027949,0.0055898,0.00559522,9.85827e-06,1,0.00563168,198,0,40,dynamic
2026-06-07-14:39:34,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,3,none,10000,random,5,16,128,0.0483902,0.00967804,0.00965673,7.01396e-05,1,0.00959548,518,0,40,dynamic
2026-06-07-14:39:35,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,5,none,10000,random,5,16,128,0.09845,0.01969,0.0196936,5.59172e-05,1,0.0197499,1715,0,40,dynamic
