date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-14:42:40,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,1,none,10000,random,5,100,256,0.0213802,0.00427605,0.00425002,0.000452854,1,0.00544427,24,0,40,dynamic
2026-06-07-14:42:40,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,2,none,10000,random,5,100,256,0.0350708,0.00701417,0.00696222,0.000220082,1,0.00697713,122,0,40,dynamic
2026-06-07-14:42:40,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,3,none,10000,random,5,100,256,0.0608627,0.0121725,0.0120066,0.000535808,1,0.0114658,319,0,40,dynamic
2026-06-07-14:42:41,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,5,none,10000,random,5,100,256,0.112893,0.0225786,0.0228909,0.000942978,1,0.0242027,1069,0,40,dynamic
2026-06-07-14:42:41,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,6,none,10000,random,5,100,256,0.139936,0.0279872,0.0282931,0.000900522,1,0.0285806,1639,0,40,dynamic
2026-06-07-14:42:41,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,7,none,10000,random,5,100,256,0.17123,0.034246,0.0345388,0.00130582,1,0.0341909,2348,0,40,dynamic
2026-06-07-14:42:41,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,8,none,10000,random,5,100,256,0.203726,0.0407453,0.0405435,0.00066458,1,0.0409464,3201,0,40,dynamic
2026-06-07-14:42:42,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,10,none,10000,random,5,100,256,0.281059,0.0562119,0.0559037,0.000880864,1,0.0565732,5345,0,40,dynamic
2026-06-07-14:42:42,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,1,none,10000,random,5,100,256,0.0150472,0.00300945,0.00302532,4.0386e-05,1,0.0029311,24,0,40,dynamic
2026-06-07-14:42:42,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,2,none,10000,random,5,100,256,0.0318248,0.00636497,0.00639796,0.000147679,1,0.00566185,122,0,40,dynamic
2026-06-07-14:42:42,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,3,none,10000,random,5,100,256,0.0529212,0.0105842,0.0105059,0.000198309,1,0.010355,319,0,40,dynamic
2026-06-07-14:42:42,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,5,none,10000,random,5,100,256,0.103099,0.0206198,0.0209037,0.000493692,1,0.0222389,1069,0,40,dynamic
2026-06-07-14:42:42,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,6,none,10000,random,5,100,256,0.134742,0.0269483,0.0266373,0.000462709,1,0.0260119,1639,0,40,dynamic
2026-06-07-14:42:42,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,7,none,10000,random,5,100,256,0.163397,0.0326795,0.032345,0.000523877,1,0.0329785,2348,0,40,dynamic
2026-06-07-14:42:42,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,8,none,10000,random,5,100,256,0.197705,0.039541,0.039552,0.000840573,1,0.0400154,3201,0,40,dynamic
2026-06-07-14:42:43,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,10,none,10000,random,5,100,256,0.266939,0.0533877,0.0532688,0.00134965,1,0.0533399,5345,0,40,dynamic
2026-06-07-14:42:43,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,1,none,10000,random,5,100,256,0.0157923,0.00315845,0.00313615,0.000101889,1,0.00314138,39,0,40,dynamic
2026-06-07-14:42:43,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,2,none,10000,random,5,100,256,0.0344385,0.00688769,0.00695208,0.000172289,1,0.00668468,198,0,40,dynamic
2026-06-07-14:42:43,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,3,none,10000,random,5,100,256,0.0571112,0.0114222,0.0113317,0.000178903,1,0.0115503,518,0,40,dynamic
2026-06-07-14:42:43,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,5,none,10000,random,5,100,256,0.120975,0.024195,0.0241119,0.000439395,1,0.023811,1715,0,40,dynamic
2026-06-07-14:42:43,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,6,none,10000,random,5,100,256,0.15162,0.0303239,0.0301256,0.000661495,1,0.0300269,2615,0,40,dynamic
2026-06-07-14:42:43,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,7,none,10000,random,5,100,256,0.192079,0.0384157,0.0387232,0.000746116,1,0.0377981,3725,0,40,dynamic
2026-06-07-14:42:44,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,8,none,10000,random,5,100,256,0.242192,0.0484384,0.0464637,0.00330528,1,0.0477222,5042,0,40,dynamic
2026-06-07-14:42:44,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,10,none,10000,random,5,100,256,0.319607,0.0639214,0.0637709,0.00226008,1,0.07526,8306,0,40,dynamic
2026-06-07-14:42:44,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,1,none,10000,random,5,100,256,0.0171099,0.00342199,0.00338683,6.02609e-05,1,0.00324403,39,0,40,dynamic
2026-06-07-14:42:44,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,2,none,10000,random,5,100,256,0.0356237,0.00712473,0.00714075,0.000148977,1,0.00680324,198,0,40,dynamic
2026-06-07-14:42:44,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,3,none,10000,random,5,100,256,0.05693,0.011386,0.0112533,0.000433612,1,0.0115802,518,0,40,dynamic
2026-06-07-14:42:44,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,5,none,10000,random,5,100,256,0.119696,0.0239393,0.0243404,0.000747531,1,0.0242015,1715,0,40,dynamic
2026-06-07-14:42:45,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,6,none,10000,random,5,100,256,0.149845,0.0299691,0.0301655,0.000538071,1,0.0298465,2615,0,40,dynamic
2026-06-07-14:42:45,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,7,none,10000,random,5,100,256,0.184678,0.0369355,0.037332,0.000936537,1,0.0376086,3725,0,40,dynamic
2026-06-07-14:42:45,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,8,none,10000,random,5,100,256,0.227654,0.0455309,0.0460827,0.00166049,1,0.0433416,5042,0,40,dynamic
2026-06-07-14:42:45,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,cube,10,none,10000,random,5,100,256,0.300408,0.0600815,0.0598688,0.00168863,1,0.0602121,8306,0,40,dynamic
2026-06-07-14:42:46,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,1,polar,10000,random,5,100,256,0.0501222,0.0100244,0.0120007,0.00248168,1,0.00734364,24,0,40,dynamic
2026-06-07-14:42:46,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,2,polar,10000,random,5,100,256,0.062094,0.0124188,0.0143892,0.00246251,1,0.0145117,122,0,40,dynamic
2026-06-07-14:42:46,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,3,polar,10000,random,5,100,256,0.0736819,0.0147364,0.0173101,0.00398338,1,0.01829,319,0,40,dynamic
2026-06-07-14:42:46,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,5,polar,10000,random,5,100,256,0.0797239,0.0159448,0.0159879,0.000251465,1,0.016417,1069,0,40,dynamic
2026-06-07-14:42:46,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,6,polar,10000,random,5,100,256,0.100719,0.0201439,0.0201401,0.000243912,1,0.0203829,1639,0,40,dynamic
2026-06-07-14:42:46,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,7,polar,10000,random,5,100,256,0.122452,0.0244904,0.0244185,0.000304019,1,0.024913,2348,0,40,dynamic
2026-06-07-14:42:46,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,8,polar,10000,random,5,100,256,0.144985,0.0289971,0.0290708,0.000209543,1,0.0292869,3201,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,10,polar,10000,random,5,100,256,0.197907,0.0395813,0.0397007,0.000310268,1,0.0400245,5345,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,1,polar,10000,random,5,100,256,0.00868873,0.00173775,0.00174157,1.03374e-05,1,0.00182684,24,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,2,polar,10000,random,5,100,256,0.0186525,0.0037305,0.00373813,2.68741e-05,1,0.00368831,122,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,3,polar,10000,random,5,100,256,0.0323075,0.0064615,0.00645243,2.30432e-05,1,0.00645885,319,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,5,polar,10000,random,5,100,256,0.0678015,0.0135603,0.0135774,9.8896e-05,1,0.0134815,1069,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,6,polar,10000,random,5,100,256,0.0881939,0.0176388,0.0176474,4.82855e-05,1,0.0174906,1639,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,7,polar,10000,random,5,100,256,0.109558,0.0219116,0.021958,9.99e-05,1,0.0221112,2348,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,8,polar,10000,random,5,100,256,0.131548,0.0263095,0.026379,0.000127154,1,0.0262818,3201,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,10,polar,10000,random,5,100,256,0.17917,0.0358341,0.0358071,0.000248501,1,0.0359968,5345,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,1,polar,10000,random,5,100,256,0.00963496,0.00192699,0.00193089,1.08404e-05,1,0.00197804,39,0,40,dynamic
2026-06-07-14:42:47,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,2,polar,10000,random,5,100,256,0.0218551,0.00437102,0.00437535,8.03218e-06,1,0.00432057,198,0,40,dynamic
2026-06-07-14:42:48,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,3,polar,10000,random,5,100,256,0.0385721,0.00771443,0.00770437,4.51158e-05,1,0.00768843,518,0,40,dynamic
2026-06-07-14:42:48,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,5,polar,10000,random,5,100,256,0.0826534,0.0165307,0.0165463,5.02957e-05,1,0.0164097,1715,0,40,dynamic
2026-06-07-14:42:48,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,6,polar,10000,random,5,100,256,0.10852,0.021704,0.0216656,0.000113425,1,0.0215697,2615,0,40,dynamic
2026-06-07-14:42:48,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,cube,7,polar,10000,random,5,100,256,0.135827,0.0271654,0.0271727,9.09903e-05,1,0.0270487,3725,0,40,dynamic
