date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-14:41:25,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,1,none,10000,random,5,16,256,0.0171126,0.00342252,0.00340406,0.000250351,1,0.00461355,24,0,40,dynamic
2026-06-07-14:41:25,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,2,none,10000,random,5,16,256,0.0308306,0.00616612,0.00619352,0.000135106,1,0.00624699,122,0,40,dynamic
2026-06-07-14:41:25,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,3,none,10000,random,5,16,256,0.0486852,0.00973704,0.00983736,0.000176408,1,0.00979737,319,0,40,dynamic
2026-06-07-14:41:25,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,5,none,10000,random,5,16,256,0.0943823,0.0188765,0.019125,0.000475764,1,0.0191183,1069,0,40,dynamic
2026-06-07-14:41:25,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,6,none,10000,random,5,16,256,0.115407,0.0230815,0.023086,0.000273234,1,0.0233659,1639,0,40,dynamic
2026-06-07-14:41:25,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,7,none,10000,random,5,16,256,0.143189,0.0286377,0.028665,0.000297272,1,0.0282759,2348,0,40,dynamic
2026-06-07-14:41:25,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,8,none,10000,random,5,16,256,0.166169,0.0332337,0.0332595,0.000177714,1,0.0340051,3201,0,40,dynamic
2026-06-07-14:41:26,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsPrune,sphere,10,none,10000,random,5,16,256,0.239868,0.0479735,0.0473722,0.00264781,1,0.0455933,5345,0,40,dynamic
2026-06-07-14:41:26,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,1,none,10000,random,5,16,256,0.0130503,0.00261007,0.00259601,3.90017e-05,1,0.00273587,24,0,40,dynamic
2026-06-07-14:41:26,linOct,PointsAoS,MortonEncoder3D,18496674,neighborsStruct,sphere,2,none,10000,random,5,16,256,0.0257041,0.00514083,0.00511759,5.14376e-05,1,0.00505892,122,0,40,dynamic
