date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-17:40:48,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.005,none,10000,random,5,16,128,0.00804018,0.00160804,0.00158462,5.47921e-05,1,0.00255261,25,0,40,dynamic
2026-06-07-17:40:48,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,none,10000,random,5,16,128,0.014983,0.00299661,0.00300686,2.36016e-05,1,0.00293049,70,0,40,dynamic
2026-06-07-17:40:48,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.025,none,10000,random,5,16,128,0.03757,0.007514,0.00751577,0.000113424,1,0.00756272,555,0,40,dynamic
2026-06-07-17:40:48,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,none,10000,random,5,16,128,0.0814051,0.016281,0.0162512,0.00018648,1,0.0164243,2065,0,40,dynamic
2026-06-07-17:40:48,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,none,10000,random,5,16,128,0.196647,0.0393294,0.0393796,0.000658755,1,0.0398024,8553,0,40,dynamic
2026-06-07-17:40:49,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.15,none,10000,random,5,16,128,0.342904,0.0685809,0.0685698,0.00101772,1,0.0695442,19064,0,40,dynamic
2026-06-07-17:40:49,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,none,10000,random,5,16,128,0.547802,0.10956,0.109536,0.000413544,1,0.111053,33083,0,40,dynamic
2026-06-07-17:40:50,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.3,none,10000,random,5,16,128,1.08224,0.216447,0.21652,0.00130099,1,0.218198,70814,0,40,dynamic
2026-06-07-17:40:50,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.005,none,10000,random,5,16,128,0.00710649,0.0014213,0.0014126,3.72078e-05,1,0.00203933,25,0,40,dynamic
2026-06-07-17:40:50,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.01,none,10000,random,5,16,128,0.0126995,0.00253989,0.00254782,2.22804e-05,1,0.00248116,70,0,40,dynamic
2026-06-07-17:40:51,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.025,none,10000,random,5,16,128,0.03044,0.006088,0.00611146,4.91551e-05,1,0.00605107,555,0,40,dynamic
2026-06-07-17:40:51,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.05,none,10000,random,5,16,128,0.0656129,0.0131226,0.0131326,0.000124788,1,0.0130224,2065,0,40,dynamic
2026-06-07-17:40:51,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.1,none,10000,random,5,16,128,0.140717,0.0281435,0.0281621,0.000211898,1,0.0278076,8553,0,40,dynamic
2026-06-07-17:40:51,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.15,none,10000,random,5,16,128,0.211769,0.0423538,0.0423423,0.000660037,1,0.0416387,19064,0,40,dynamic
2026-06-07-17:40:51,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.2,none,10000,random,5,16,128,0.276011,0.0552023,0.0550819,0.000500601,1,0.055302,33083,0,40,dynamic
2026-06-07-17:40:52,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.3,none,10000,random,5,16,128,0.405403,0.0810806,0.0810739,0.000448272,1,0.0813701,70814,0,40,dynamic
2026-06-07-17:40:52,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.005,none,10000,random,5,16,128,0.00687388,0.00137478,0.00137953,1.54338e-05,1,0.00143575,29,0,40,dynamic
2026-06-07-17:40:52,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,none,10000,random,5,16,128,0.0143202,0.00286404,0.00285989,1.63082e-05,1,0.00280771,77,0,40,dynamic
2026-06-07-17:40:52,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.025,none,10000,random,5,16,128,0.0324792,0.00649584,0.00649322,2.40864e-05,1,0.00643668,823,0,40,dynamic
2026-06-07-17:40:52,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,none,10000,random,5,16,128,0.0834834,0.0166967,0.0166811,0.000120368,1,0.0164908,3264,0,40,dynamic
2026-06-07-17:40:52,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,none,10000,random,5,16,128,0.219727,0.0439455,0.0438038,0.000317331,1,0.043462,12690,0,40,dynamic
2026-06-07-17:40:53,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.15,none,10000,random,5,16,128,0.413479,0.0826959,0.0826534,0.000927292,1,0.0826426,27459,0,40,dynamic
2026-06-07-17:40:54,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,none,10000,random,5,16,128,0.670957,0.134191,0.134476,0.00103688,1,0.132855,46867,0,40,dynamic
2026-06-07-17:40:55,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.3,none,10000,random,5,16,128,1.40574,0.281147,0.281539,0.00214398,1,0.276618,99747,0,40,dynamic
2026-06-07-17:40:55,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.005,none,10000,random,5,16,128,0.00687117,0.00137423,0.00136973,2.43949e-05,1,0.00205107,29,0,40,dynamic
2026-06-07-17:40:55,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.01,none,10000,random,5,16,128,0.0141157,0.00282314,0.00281702,1.56269e-05,1,0.0027824,77,0,40,dynamic
2026-06-07-17:40:55,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.025,none,10000,random,5,16,128,0.0303666,0.00607332,0.00606908,3.19626e-05,1,0.00652235,823,0,40,dynamic
2026-06-07-17:40:55,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.05,none,10000,random,5,16,128,0.070989,0.0141978,0.0142477,0.000103655,1,0.0140996,3264,0,40,dynamic
2026-06-07-17:40:56,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.1,none,10000,random,5,16,128,0.145487,0.0290974,0.0290259,0.000194481,1,0.0288836,12690,0,40,dynamic
2026-06-07-17:40:56,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.15,none,10000,random,5,16,128,0.214426,0.0428853,0.042774,0.000345054,1,0.0427424,27459,0,40,dynamic
2026-06-07-17:40:56,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.2,none,10000,random,5,16,128,0.284282,0.0568564,0.0569565,0.000221369,1,0.0564657,46867,0,40,dynamic
2026-06-07-17:40:57,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.3,none,10000,random,5,16,128,0.416433,0.0832866,0.083238,0.000281581,1,0.0831275,99747,0,40,dynamic
2026-06-07-17:40:57,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.005,polar,10000,random,5,16,128,0.0054337,0.00108674,0.00108242,1.33901e-05,1,0.00337043,25,0,40,dynamic
2026-06-07-17:40:57,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,polar,10000,random,5,16,128,0.00975958,0.00195192,0.00195333,6.5222e-06,1,0.00186913,70,0,40,dynamic
2026-06-07-17:40:57,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.025,polar,10000,random,5,16,128,0.0263987,0.00527974,0.00527022,2.28099e-05,1,0.00528962,555,0,40,dynamic
2026-06-07-17:40:57,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,polar,10000,random,5,16,128,0.0617867,0.0123573,0.0123596,9.79328e-05,1,0.0125027,2065,0,40,dynamic
2026-06-07-17:40:57,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,10000,random,5,16,128,0.159374,0.0318748,0.0317186,0.000237305,1,0.0317519,8553,0,40,dynamic
2026-06-07-17:40:58,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.15,polar,10000,random,5,16,128,0.294909,0.0589817,0.0592858,0.000683397,1,0.0587638,19064,0,40,dynamic
2026-06-07-17:40:58,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,10000,random,5,16,128,0.520435,0.104087,0.102764,0.00354755,1,0.103989,33083,0,40,dynamic
2026-06-07-17:41:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.3,polar,10000,random,5,16,128,1.10082,0.220165,0.219744,0.00173702,1,0.218978,70814,0,40,dynamic
2026-06-07-17:41:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.005,polar,10000,random,5,16,128,0.00569836,0.00113967,0.00112114,4.37809e-05,1,0.00148285,25,0,40,dynamic
2026-06-07-17:41:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.01,polar,10000,random,5,16,128,0.00961708,0.00192342,0.00192224,7.25716e-06,1,0.00182628,70,0,40,dynamic
2026-06-07-17:41:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.025,polar,10000,random,5,16,128,0.0239796,0.00479591,0.00481442,3.24221e-05,1,0.00476752,555,0,40,dynamic
2026-06-07-17:41:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.05,polar,10000,random,5,16,128,0.0525467,0.0105093,0.0105122,4.66708e-05,1,0.0104503,2065,0,40,dynamic
2026-06-07-17:41:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.1,polar,10000,random,5,16,128,0.112964,0.0225928,0.0225899,0.000205957,1,0.0224571,8553,0,40,dynamic
2026-06-07-17:41:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.15,polar,10000,random,5,16,128,0.166538,0.0333077,0.0332515,0.000221608,1,0.0332771,19064,0,40,dynamic
2026-06-07-17:41:00,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.2,polar,10000,random,5,16,128,0.220041,0.0440082,0.0438777,0.000305706,1,0.0438453,33083,0,40,dynamic
2026-06-07-17:41:01,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.3,polar,10000,random,5,16,128,0.323222,0.0646445,0.0646566,0.000234859,1,0.0644806,70814,0,40,dynamic
2026-06-07-17:41:01,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.005,polar,10000,random,5,16,128,0.00600284,0.00120057,0.0011991,1.39735e-05,1,0.00127199,29,0,40,dynamic
2026-06-07-17:41:01,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.01,polar,10000,random,5,16,128,0.0117422,0.00234843,0.00235565,1.81344e-05,1,0.00227041,77,0,40,dynamic
2026-06-07-17:41:01,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.025,polar,10000,random,5,16,128,0.0268405,0.00536809,0.0053641,2.39857e-05,1,0.00536796,823,0,40,dynamic
2026-06-07-17:41:01,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.05,polar,10000,random,5,16,128,0.0684671,0.0136934,0.0136899,9.54869e-05,1,0.0136808,3264,0,40,dynamic
2026-06-07-17:41:01,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.1,polar,10000,random,5,16,128,0.190739,0.0381479,0.038176,0.000361006,1,0.0382523,12690,0,40,dynamic
2026-06-07-17:41:02,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.15,polar,10000,random,5,16,128,0.38138,0.076276,0.0761199,0.00117575,1,0.0753635,27459,0,40,dynamic
2026-06-07-17:41:02,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.2,polar,10000,random,5,16,128,0.653355,0.130671,0.130734,0.000805318,1,0.129814,46867,0,40,dynamic
2026-06-07-17:41:04,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,cube,0.3,polar,10000,random,5,16,128,1.39941,0.279882,0.283772,0.00874094,1,0.274266,99747,0,40,dynamic
2026-06-07-17:41:04,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.005,polar,10000,random,5,16,128,0.00567977,0.00113595,0.00111891,3.79302e-05,1,0.00153738,29,0,40,dynamic
2026-06-07-17:41:04,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.01,polar,10000,random,5,16,128,0.0111326,0.00222652,0.00222814,1.01241e-05,1,0.00214685,77,0,40,dynamic
2026-06-07-17:41:04,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.025,polar,10000,random,5,16,128,0.0243998,0.00487996,0.00487452,1.81789e-05,1,0.00485036,823,0,40,dynamic
2026-06-07-17:41:04,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.05,polar,10000,random,5,16,128,0.0568795,0.0113759,0.0113919,8.00249e-05,1,0.011289,3264,0,40,dynamic
2026-06-07-17:41:04,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.1,polar,10000,random,5,16,128,0.115226,0.0230453,0.0230339,0.000173657,1,0.0228739,12690,0,40,dynamic
2026-06-07-17:41:05,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.15,polar,10000,random,5,16,128,0.168691,0.0337381,0.0337073,0.000234019,1,0.0336488,27459,0,40,dynamic
2026-06-07-17:41:05,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.2,polar,10000,random,5,16,128,0.221352,0.0442704,0.0443703,0.000161174,1,0.0442275,46867,0,40,dynamic
2026-06-07-17:41:05,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,cube,0.3,polar,10000,random,5,16,128,0.323657,0.0647314,0.0648314,0.00022692,1,0.0645446,99747,0,40,dynamic
2026-06-07-17:41:06,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.005,cartesian,10000,random,5,16,128,0.00547083,0.00109417,0.00108124,3.27243e-05,1,0.00891932,25,0,40,dynamic
2026-06-07-17:41:06,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,10000,random,5,16,128,0.00986217,0.00197243,0.00197366,1.33134e-05,1,0.00191129,70,0,40,dynamic
