date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-17:47:31,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.005,none,10000,random,5,100,256,0.0098459,0.00196918,0.00195827,3.18677e-05,1,0.00258683,25,0,40,dynamic
2026-06-07-17:47:31,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.01,none,10000,random,5,100,256,0.017451,0.00349021,0.0034918,2.27499e-05,1,0.00345536,70,0,40,dynamic
2026-06-07-17:47:31,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.025,none,10000,random,5,100,256,0.0410857,0.00821714,0.00821501,7.63706e-05,1,0.00825279,555,0,40,dynamic
2026-06-07-17:47:31,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.05,none,10000,random,5,100,256,0.0873951,0.017479,0.0174682,0.000272552,1,0.0178597,2065,0,40,dynamic
2026-06-07-17:47:31,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.1,none,10000,random,5,100,256,0.208892,0.0417783,0.0416681,0.000542249,1,0.0424926,8553,0,40,dynamic
2026-06-07-17:47:32,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.15,none,10000,random,5,100,256,0.360735,0.072147,0.0724293,0.000687962,1,0.0722433,19064,0,40,dynamic
2026-06-07-17:47:32,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.2,none,10000,random,5,100,256,0.565153,0.113031,0.112623,0.00154063,1,0.113891,33083,0,40,dynamic
2026-06-07-17:47:34,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsPrune,sphere,0.3,none,10000,random,5,100,256,1.08855,0.217711,0.217711,0.00203945,1,0.220085,70814,0,40,dynamic
2026-06-07-17:47:34,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.005,none,10000,random,5,100,256,0.00873197,0.00174639,0.00174789,2.02715e-05,1,0.00226297,25,0,40,dynamic
2026-06-07-17:47:34,linOct,PointsAoS,MortonEncoder3D,29697591,neighborsStruct,sphere,0.01,none,10000,random,5,100,256,0.0146595,0.00293191,0.00294614,3.02245e-05,1,0.0028794,70,0,40,dynamic
