date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-14:20:32,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,1,none,10000,random,5,100,256,0.0225738,0.00451477,0.00451241,3.04317e-05,1,0.00508301,79,0,40,dynamic
2026-06-07-14:20:32,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,2,none,10000,random,5,100,256,0.0463662,0.00927323,0.00926306,0.000160583,1,0.00956666,355,0,40,dynamic
2026-06-07-14:20:32,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,3,none,10000,random,5,100,256,0.0733926,0.0146785,0.0146412,0.00026157,1,0.0151105,874,0,40,dynamic
2026-06-07-14:20:32,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,5,none,10000,random,5,100,256,0.137046,0.0274092,0.0274169,0.000503344,1,0.0285766,2743,0,40,dynamic
2026-06-07-14:20:32,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,6,none,10000,random,5,100,256,0.167332,0.0334664,0.0334945,0.000316284,1,0.0340973,4109,0,40,dynamic
2026-06-07-14:20:33,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,7,none,10000,random,5,100,256,0.203507,0.0407014,0.0407078,0.000164528,1,0.0409312,5777,0,40,dynamic
2026-06-07-14:20:33,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,8,none,10000,random,5,100,256,0.242347,0.0484695,0.0485033,0.00016025,1,0.0486451,7756,0,40,dynamic
2026-06-07-14:20:33,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,10,none,10000,random,5,100,256,0.329574,0.0659148,0.065881,0.000204019,1,0.0661972,12677,0,40,dynamic
2026-06-07-14:20:33,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,1,none,10000,random,5,100,256,0.0171357,0.00342715,0.00343602,1.31957e-05,1,0.00357113,79,0,40,dynamic
2026-06-07-14:20:33,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,2,none,10000,random,5,100,256,0.0366117,0.00732235,0.00732745,2.36985e-05,1,0.00728761,355,0,40,dynamic
2026-06-07-14:20:33,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,3,none,10000,random,5,100,256,0.0614182,0.0122836,0.0122784,3.05797e-05,1,0.0122422,874,0,40,dynamic
