date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-14:28:09,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,1,none,10000,random,5,100,1024,0.0398384,0.00796767,0.00796535,0.000206646,1,0.00828032,79,0,40,dynamic
2026-06-07-14:28:09,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,2,none,10000,random,5,100,1024,0.0682882,0.0136576,0.0135693,0.000394612,1,0.014152,355,0,40,dynamic
2026-06-07-14:28:09,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,3,none,10000,random,5,100,1024,0.100948,0.0201896,0.0201235,0.000408104,1,0.0208829,874,0,40,dynamic
2026-06-07-14:28:09,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,5,none,10000,random,5,100,1024,0.182832,0.0365664,0.0365421,0.000571236,1,0.0377114,2743,0,40,dynamic
2026-06-07-14:28:10,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,6,none,10000,random,5,100,1024,0.228654,0.0457308,0.0456915,0.000213431,1,0.046066,4109,0,40,dynamic
2026-06-07-14:28:10,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,7,none,10000,random,5,100,1024,0.282143,0.0564286,0.0564642,0.000180963,1,0.0566135,5777,0,40,dynamic
2026-06-07-14:28:10,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,8,none,10000,random,5,100,1024,0.339296,0.0678592,0.0678864,9.6245e-05,1,0.0682208,7756,0,40,dynamic
2026-06-07-14:28:11,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,sphere,10,none,10000,random,5,100,1024,0.469334,0.0938668,0.0937654,0.000208569,1,0.0936175,12677,0,40,dynamic
2026-06-07-14:28:11,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,1,none,10000,random,5,100,1024,0.0298505,0.00597011,0.00597757,4.09667e-05,1,0.00609399,79,0,40,dynamic
2026-06-07-14:28:11,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,2,none,10000,random,5,100,1024,0.0556074,0.0111215,0.0111103,5.85838e-05,1,0.0111101,355,0,40,dynamic
2026-06-07-14:28:11,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,3,none,10000,random,5,100,1024,0.0888923,0.0177785,0.0177888,6.34342e-05,1,0.0177469,874,0,40,dynamic
2026-06-07-14:28:11,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,5,none,10000,random,5,100,1024,0.170448,0.0340895,0.0340583,0.00010876,1,0.033918,2743,0,40,dynamic
2026-06-07-14:28:12,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,6,none,10000,random,5,100,1024,0.218468,0.0436937,0.0437402,8.29869e-05,1,0.0436875,4109,0,40,dynamic
2026-06-07-14:28:12,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,7,none,10000,random,5,100,1024,0.270344,0.0540687,0.0540486,7.17282e-05,1,0.053968,5777,0,40,dynamic
2026-06-07-14:28:12,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,8,none,10000,random,5,100,1024,0.323074,0.0646148,0.0646888,0.000163057,1,0.0647854,7756,0,40,dynamic
2026-06-07-14:28:13,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsStruct,sphere,10,none,10000,random,5,100,1024,0.43409,0.086818,0.0867681,0.000329154,1,0.0867965,12677,0,40,dynamic
2026-06-07-14:28:13,linOct,PointsAoS,MortonEncoder3D,14394749,neighborsPrune,cube,1,none,10000,random,5,100,1024,0.0309011,0.00618022,0.00617396,2.90917e-05,1,0.00618183,115,0,40,dynamic
