date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-17:36:03,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,none,10000,random,5,100,1024,0.0883823,0.0176765,0.0176385,0.00066001,1,0.0228014,1240,0,40,dynamic
2026-06-07-17:36:03,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,10000,random,5,100,1024,0.191778,0.0383557,0.03585,0.0034786,1,0.0571805,5020,0,40,dynamic
2026-06-07-17:36:04,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,none,10000,random,5,100,1024,0.293474,0.0586949,0.0586981,0.0006903,1,0.0601659,11343,0,40,dynamic
2026-06-07-17:36:04,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,10000,random,5,100,1024,0.431657,0.0863314,0.0859466,0.000794712,1,0.08595,20234,0,40,dynamic
2026-06-07-17:36:05,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,none,10000,random,5,100,1024,0.782042,0.156408,0.156476,0.00135073,1,0.155975,45657,0,40,dynamic
2026-06-07-17:36:07,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,10000,random,5,100,1024,1.32484,0.264969,0.265859,0.00302498,1,0.266039,80951,0,40,dynamic
2026-06-07-17:36:10,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,10000,random,5,100,1024,2.73013,0.546026,0.541801,0.0127516,1,0.535334,179276,0,40,dynamic
2026-06-07-17:36:18,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,none,10000,random,5,100,1024,6.92653,1.38531,1.36824,0.0410646,1,1.38723,472947,0,40,dynamic
2026-06-07-17:36:18,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,none,10000,random,5,100,1024,0.103869,0.0207738,0.0210779,0.000799534,1,0.0223255,1240,0,40,dynamic
2026-06-07-17:36:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,none,10000,random,5,100,1024,0.22509,0.0450181,0.0443386,0.00146983,1,0.045025,5020,0,40,dynamic
2026-06-07-17:36:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.75,none,10000,random,5,100,1024,0.354467,0.0708933,0.0699279,0.0014279,1,0.0733347,11343,0,40,dynamic
2026-06-07-17:36:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1,none,10000,random,5,100,1024,0.483802,0.0967604,0.0965205,0.00142858,1,0.0968925,20234,0,40,dynamic
2026-06-07-17:36:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1.5,none,10000,random,5,100,1024,0.766626,0.153325,0.15305,0.00148668,1,0.151334,45657,0,40,dynamic
2026-06-07-17:36:22,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,2,none,10000,random,5,100,1024,1.07443,0.214885,0.216021,0.00209835,1,0.214231,80951,0,40,dynamic
2026-06-07-17:36:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,3,none,10000,random,5,100,1024,1.70343,0.340686,0.341011,0.00252978,1,0.3403,179276,0,40,dynamic
2026-06-07-17:36:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,5,none,10000,random,5,100,1024,2.90369,0.580737,0.57999,0.00429591,1,0.573851,472947,0,40,dynamic
2026-06-07-17:36:28,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,none,10000,random,5,100,1024,0.112876,0.0225752,0.0224669,0.000562108,1,0.0222109,1670,0,40,dynamic
2026-06-07-17:36:28,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,10000,random,5,100,1024,0.25894,0.051788,0.0522997,0.000690912,1,0.0516556,6692,0,40,dynamic
2026-06-07-17:36:28,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.75,none,10000,random,5,100,1024,0.423804,0.0847607,0.0846515,0.0011794,1,0.0869164,15159,0,40,dynamic
2026-06-07-17:36:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,10000,random,5,100,1024,0.520283,0.104057,0.0964126,0.0134618,1,0.131664,27108,0,40,dynamic
2026-06-07-17:36:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1.5,none,10000,random,5,100,1024,0.867738,0.173548,0.173088,0.0029786,1,0.181706,61199,0,40,dynamic
