date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-16:38:59,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,none,10000,random,5,64,128,0.0565992,0.0113198,0.0113809,0.000390421,1,0.0132362,1240,0,40,dynamic
2026-06-07-16:38:59,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,10000,random,5,64,128,0.143127,0.0286255,0.0308637,0.00389586,1,0.0250116,5020,0,40,dynamic
2026-06-07-16:38:59,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,none,10000,random,5,64,128,0.222036,0.0444072,0.0447661,0.00498882,1,0.061338,11343,0,40,dynamic
2026-06-07-16:38:59,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,10000,random,5,64,128,0.303472,0.0606943,0.0611097,0.000590642,1,0.0614713,20234,0,40,dynamic
2026-06-07-16:39:00,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,none,10000,random,5,64,128,0.609529,0.121906,0.122176,0.00141802,1,0.123862,45657,0,40,dynamic
2026-06-07-16:39:01,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,10000,random,5,64,128,1.10551,0.221102,0.221233,0.00197358,1,0.222339,80951,0,40,dynamic
2026-06-07-16:39:05,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,10000,random,5,64,128,2.73838,0.547676,0.548226,0.00453453,1,0.530347,179276,0,40,dynamic
2026-06-07-16:39:13,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,none,10000,random,5,64,128,7.19976,1.43995,1.46239,0.0323504,1,1.46279,472947,0,40,dynamic
2026-06-07-16:39:13,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,none,10000,random,5,64,128,0.0451238,0.00902475,0.00899974,5.18209e-05,1,0.0097163,1240,0,40,dynamic
2026-06-07-16:39:14,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,none,10000,random,5,64,128,0.0962032,0.0192406,0.019201,0.000129628,1,0.0191359,5020,0,40,dynamic
2026-06-07-16:39:14,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.75,none,10000,random,5,64,128,0.149866,0.0299732,0.0299725,0.000243131,1,0.0300106,11343,0,40,dynamic
2026-06-07-16:39:14,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1,none,10000,random,5,64,128,0.205765,0.041153,0.041185,0.000168349,1,0.0410796,20234,0,40,dynamic
2026-06-07-16:39:14,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,1.5,none,10000,random,5,64,128,0.325649,0.0651299,0.0650879,0.000360401,1,0.0649832,45657,0,40,dynamic
2026-06-07-16:39:15,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,2,none,10000,random,5,64,128,0.448219,0.0896437,0.0895703,0.000387137,1,0.0895133,80951,0,40,dynamic
2026-06-07-16:39:16,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,3,none,10000,random,5,64,128,0.696358,0.139272,0.139486,0.000823003,1,0.13864,179276,0,40,dynamic
2026-06-07-16:39:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,5,none,10000,random,5,64,128,1.20675,0.241349,0.240595,0.00130361,1,0.239801,472947,0,40,dynamic
2026-06-07-16:39:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.25,none,10000,random,5,64,128,0.0499045,0.00998091,0.00998981,5.53579e-05,1,0.0100023,1670,0,40,dynamic
2026-06-07-16:39:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,10000,random,5,64,128,0.11826,0.023652,0.0237186,0.000241493,1,0.0236427,6692,0,40,dynamic
