date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-16:43:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,none,10000,random,5,100,128,0.0460031,0.00920061,0.00921776,0.000286681,1,0.0101443,1240,0,40,dynamic
2026-06-07-16:43:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,10000,random,5,100,128,0.148598,0.0297195,0.0298028,0.000367435,1,0.029428,5020,0,40,dynamic
2026-06-07-16:43:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,none,10000,random,5,100,128,0.21753,0.0435061,0.0435469,0.000305292,1,0.067653,11343,0,40,dynamic
2026-06-07-16:43:07,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,10000,random,5,100,128,0.265937,0.0531875,0.0531861,0.000499173,1,0.0584986,20234,0,40,dynamic
2026-06-07-16:43:07,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,none,10000,random,5,100,128,0.563527,0.112705,0.112832,0.000544683,1,0.11397,45657,0,40,dynamic
2026-06-07-16:43:09,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,10000,random,5,100,128,1.07837,0.215673,0.216029,0.00169555,1,0.217723,80951,0,40,dynamic
2026-06-07-16:43:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,10000,random,5,100,128,2.49951,0.499902,0.496076,0.0107784,1,0.517648,179276,0,40,dynamic
2026-06-07-16:43:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,none,10000,random,5,100,128,6.67818,1.33564,1.36124,0.0395414,1,1.33873,472947,0,40,dynamic
2026-06-07-16:43:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,none,10000,random,5,100,128,0.036924,0.00738479,0.00741189,4.90101e-05,1,0.00798674,1240,0,40,dynamic
2026-06-07-16:43:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,none,10000,random,5,100,128,0.0787486,0.0157497,0.0157372,9.79949e-05,1,0.0157683,5020,0,40,dynamic
2026-06-07-16:43:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.75,none,10000,random,5,100,128,0.123145,0.0246289,0.0246227,0.000121466,1,0.0246068,11343,0,40,dynamic
