date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-16:47:05,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.25,none,10000,random,5,16,256,0.0580576,0.0116115,0.011646,0.000455311,1,0.013202,1240,0,40,dynamic
2026-06-07-16:47:05,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,10000,random,5,16,256,0.120987,0.0241975,0.0242904,0.00040147,1,0.0256398,5020,0,40,dynamic
2026-06-07-16:47:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.75,none,10000,random,5,16,256,0.203672,0.0407344,0.0408859,0.000613554,1,0.0417583,11343,0,40,dynamic
2026-06-07-16:47:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,10000,random,5,16,256,0.314628,0.0629256,0.0629602,0.000585761,1,0.0635531,20234,0,40,dynamic
2026-06-07-16:47:07,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1.5,none,10000,random,5,16,256,0.634164,0.126833,0.126663,0.00147732,1,0.127527,45657,0,40,dynamic
2026-06-07-16:47:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,10000,random,5,16,256,1.13143,0.226285,0.226388,0.00252241,1,0.229554,80951,0,40,dynamic
2026-06-07-16:47:11,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,10000,random,5,16,256,2.52593,0.505185,0.505876,0.00346105,1,0.50497,179276,0,40,dynamic
2026-06-07-16:47:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,5,none,10000,random,5,16,256,6.78732,1.35746,1.35277,0.00839635,1,1.34297,472947,0,40,dynamic
2026-06-07-16:47:19,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.25,none,10000,random,5,16,256,0.0474906,0.00949812,0.00948263,6.80714e-05,1,0.0100418,1240,0,40,dynamic
2026-06-07-16:47:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsStruct,sphere,0.5,none,10000,random,5,16,256,0.101564,0.0203127,0.0203615,0.000130679,1,0.0202193,5020,0,40,dynamic
