date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:21:00,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,32,256,0.511646,0.102329,0.10015,0.00410791,1,0.140835,5017,0,40,dynamic
2026-05-13-12:21:01,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,32,256,1.39994,0.279988,0.278887,0.00299195,1,0.350299,20226,0,40,dynamic
2026-05-13-12:21:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,32,256,5.10633,1.02127,1.02091,0.00290175,1,1.13718,81170,0,40,dynamic
2026-05-13-12:21:23,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,32,256,13.0548,2.61095,2.60572,0.0125142,1,2.65238,180094,0,40,dynamic
2026-05-13-12:21:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,32,256,0.551827,0.110365,0.110477,0.000364141,1,0.111379,6688,0,40,dynamic
2026-05-13-12:21:26,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,32,256,1.61279,0.322557,0.324336,0.0035297,1,0.317479,27104,0,40,dynamic
2026-05-13-12:21:34,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,32,256,6.4275,1.2855,1.28697,0.00646082,1,1.2874,108896,0,40,dynamic
2026-05-13-12:21:55,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,32,256,17.5098,3.50196,3.50252,0.0222789,1,3.53466,241773,0,40,dynamic
2026-05-13-12:21:56,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,32,256,0.844246,0.168849,0.166835,0.00572142,1,0.200103,5017,0,40,dynamic
2026-05-13-12:21:59,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,32,256,2.2046,0.44092,0.44134,0.00213149,1,0.449451,20226,0,40,dynamic
2026-05-13-12:22:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,32,256,7.61346,1.52269,1.52149,0.00526916,1,1.5356,81170,0,40,dynamic
2026-05-13-12:22:28,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,32,256,16.7795,3.3559,3.35001,0.0179604,1,3.36882,180094,0,40,dynamic
2026-05-13-12:22:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,256,0.962623,0.192525,0.19262,0.000371608,1,0.193832,6688,0,40,dynamic
2026-05-13-12:22:32,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,256,2.7723,0.554461,0.554411,0.00166275,1,0.558719,27104,0,40,dynamic
2026-05-13-12:22:44,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,256,9.78173,1.95635,1.95754,0.00628932,1,1.96335,108896,0,40,dynamic
2026-05-13-12:23:10,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,256,21.2814,4.25627,4.256,0.00691782,1,4.27869,241773,0,40,dynamic
