date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-11:54:43,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,16,128,0.527785,0.105557,0.104772,0.00193299,1,0.123168,5017,0,40,dynamic
2026-05-13-11:54:45,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,16,128,1.35051,0.270101,0.269955,0.00118282,1,0.274037,20226,0,40,dynamic
2026-05-13-11:54:51,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,16,128,4.74674,0.949348,0.950351,0.00179186,1,1.02226,81170,0,40,dynamic
2026-05-13-11:55:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,16,128,12.3577,2.47154,2.47149,0.0101198,1,2.50124,180094,0,40,dynamic
2026-05-13-11:55:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,16,128,0.561976,0.112395,0.112564,0.000387095,1,0.113151,6688,0,40,dynamic
2026-05-13-11:55:08,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,16,128,1.56676,0.313352,0.313085,0.00172069,1,0.314745,27104,0,40,dynamic
2026-05-13-11:55:15,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,16,128,5.94269,1.18854,1.18794,0.00548095,1,1.19822,108896,0,40,dynamic
2026-05-13-11:55:36,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,16,128,16.9535,3.39069,3.39468,0.0136383,1,3.40203,241773,0,40,dynamic
2026-05-13-11:55:37,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,16,128,0.835805,0.167161,0.165965,0.00308688,1,0.188924,5017,0,40,dynamic
2026-05-13-11:55:40,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,16,128,2.18381,0.436761,0.436526,0.00146664,1,0.445576,20226,0,40,dynamic
