date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:14:22,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,16,256,0.556681,0.111336,0.110866,0.00186158,1,0.128644,5017,0,40,dynamic
2026-05-13-12:14:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,16,256,1.49288,0.298576,0.297386,0.00155035,1,0.301829,20226,0,40,dynamic
2026-05-13-12:14:31,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,16,256,5.8096,1.16192,1.16384,0.0069039,1,1.27044,81170,0,40,dynamic
2026-05-13-12:14:49,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,16,256,15.1864,3.03728,3.03405,0.0121995,1,3.07225,180094,0,40,dynamic
2026-05-13-12:14:50,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,16,256,0.591833,0.118367,0.118422,0.000313764,1,0.119439,6688,0,40,dynamic
2026-05-13-12:14:52,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,16,256,1.68559,0.337118,0.33738,0.00192874,1,0.339679,27104,0,40,dynamic
2026-05-13-12:15:01,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,16,256,7.42212,1.48442,1.48379,0.00699502,1,1.49912,108896,0,40,dynamic
2026-05-13-12:15:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,16,256,20.065,4.01299,4.01836,0.0190206,1,4.0084,241773,0,40,dynamic
2026-05-13-12:15:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,16,256,0.934663,0.186933,0.181883,0.00756149,1,0.215039,5017,0,40,dynamic
2026-05-13-12:15:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,16,256,2.30776,0.461552,0.462022,0.003025,1,0.470959,20226,0,40,dynamic
2026-05-13-12:15:39,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,16,256,7.81227,1.56245,1.56399,0.0069213,1,1.57603,81170,0,40,dynamic
2026-05-13-12:15:59,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,16,256,17.2785,3.45569,3.44966,0.0105231,1,3.47883,180094,0,40,dynamic
2026-05-13-12:16:01,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,16,256,1.06324,0.212647,0.212652,0.0004769,1,0.214196,6688,0,40,dynamic
2026-05-13-12:16:04,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,16,256,2.85915,0.571831,0.571118,0.00258378,1,0.57463,27104,0,40,dynamic
2026-05-13-12:16:16,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,16,256,10.0125,2.0025,2.00445,0.00723721,1,2.01405,108896,0,40,dynamic
2026-05-13-12:16:43,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,16,256,21.995,4.399,4.39835,0.010206,1,4.41197,241773,0,40,dynamic
2026-05-13-12:16:45,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,16,256,1.21915,0.24383,0.243044,0.00529177,1,0.279188,5017,0,40,dynamic
2026-05-13-12:16:48,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,16,256,2.85711,0.571422,0.56865,0.00465258,1,0.589361,20226,0,40,dynamic
2026-05-13-12:16:58,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,16,256,8.26279,1.65256,1.65311,0.00276103,1,1.66801,81170,0,40,dynamic
2026-05-13-12:17:17,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,16,256,16.0825,3.2165,3.2142,0.00684654,1,3.23982,180094,0,40,dynamic
2026-05-13-12:17:18,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,16,256,0.912809,0.182562,0.182121,0.000773486,1,0.185688,6688,0,40,dynamic
2026-05-13-12:17:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,16,256,2.25957,0.451913,0.451432,0.0016587,1,0.458821,27104,0,40,dynamic
2026-05-13-12:17:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,16,256,7.59193,1.51839,1.51745,0.00437033,1,1.53277,108896,0,40,dynamic
2026-05-13-12:17:51,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,16,256,16.913,3.38261,3.38364,0.0090206,1,3.39957,241773,0,40,dynamic
2026-05-13-12:17:55,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,16,256,0.488011,0.0976022,0.0966718,0.00167655,1,0.113659,4968,0,40,dynamic
2026-05-13-12:17:57,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,16,256,1.30435,0.260869,0.260967,0.000382819,1,0.26105,20058,0,40,dynamic
2026-05-13-12:18:02,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,16,256,4.56939,0.913877,0.913115,0.00275909,1,0.910278,80596,0,40,dynamic
2026-05-13-12:18:17,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,16,256,12.3326,2.46651,2.46531,0.00896396,1,2.46222,179163,0,40,dynamic
2026-05-13-12:18:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,16,256,0.52632,0.105264,0.104454,0.00187117,1,0.112288,6628,0,40,dynamic
2026-05-13-12:18:19,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,16,256,1.4759,0.29518,0.295173,0.00047571,1,0.294394,26902,0,40,dynamic
2026-05-13-12:18:26,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,16,256,5.80288,1.16058,1.15801,0.00431753,1,1.15651,108234,0,40,dynamic
2026-05-13-12:18:47,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,16,256,16.9177,3.38353,3.37574,0.011784,1,3.39395,240727,0,40,dynamic
2026-05-13-12:18:48,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,16,256,0.809159,0.161832,0.160026,0.00582487,1,0.193892,4968,0,40,dynamic
2026-05-13-12:18:50,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,16,256,1.91214,0.382428,0.38154,0.00191348,1,0.390175,20058,0,40,dynamic
2026-05-13-12:18:57,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,16,256,5.80193,1.16039,1.15933,0.00412275,1,1.16067,80596,0,40,dynamic
2026-05-13-12:19:14,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,16,256,14.289,2.85781,2.85344,0.00841205,1,2.85982,179163,0,40,dynamic
2026-05-13-12:19:15,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,16,256,0.913195,0.182639,0.182594,0.000224667,1,0.183237,6628,0,40,dynamic
2026-05-13-12:19:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,16,256,2.28216,0.456433,0.456477,0.000420545,1,0.456708,26902,0,40,dynamic
