date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:43:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,512,18.0293,3.60587,3.60044,0.0110212,1,3.63136,180094,0,40,dynamic
2026-05-13-12:43:29,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,512,0.945056,0.189011,0.188653,0.000705442,1,0.19295,6688,0,40,dynamic
2026-05-13-12:43:32,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,512,2.59068,0.518135,0.517665,0.00202725,1,0.523081,27104,0,40,dynamic
2026-05-13-12:43:42,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,512,8.63391,1.72678,1.72508,0.0105075,1,1.73404,108896,0,40,dynamic
2026-05-13-12:44:04,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,512,18.1449,3.62898,3.6295,0.00901585,1,3.65392,241773,0,40,dynamic
2026-05-13-12:44:08,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,32,512,0.613181,0.122636,0.122077,0.00172424,1,0.140459,4968,0,40,dynamic
2026-05-13-12:44:10,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,32,512,1.62969,0.325938,0.326193,0.00059025,1,0.328384,20058,0,40,dynamic
2026-05-13-12:44:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,32,512,5.92208,1.18442,1.18377,0.0031811,1,1.17941,80596,0,40,dynamic
2026-05-13-12:44:34,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,32,512,13.6189,2.72379,2.72283,0.00417346,1,2.71047,179163,0,40,dynamic
2026-05-13-12:44:35,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,32,512,0.653384,0.130677,0.130755,0.000210471,1,0.131359,6628,0,40,dynamic
2026-05-13-12:44:37,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,32,512,1.85307,0.370615,0.370461,0.000622978,1,0.369667,26902,0,40,dynamic
2026-05-13-12:44:45,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,32,512,7.15632,1.43126,1.42895,0.00483982,1,1.43163,108234,0,40,dynamic
2026-05-13-12:45:06,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,32,512,16.8861,3.37721,3.3701,0.0143111,1,3.37146,240727,0,40,dynamic
2026-05-13-12:45:07,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,32,512,1.00787,0.201575,0.199316,0.00600718,1,0.238227,4968,0,40,dynamic
2026-05-13-12:45:10,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,32,512,2.61514,0.523028,0.521848,0.00237882,1,0.530178,20058,0,40,dynamic
2026-05-13-12:45:20,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,32,512,8.47347,1.69469,1.69489,0.00383551,1,1.69494,80596,0,40,dynamic
2026-05-13-12:45:41,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,32,512,17.4331,3.48662,3.49259,0.0203479,1,3.47203,179163,0,40,dynamic
2026-05-13-12:45:43,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,512,1.20364,0.240728,0.240623,0.000232711,1,0.24126,6628,0,40,dynamic
2026-05-13-12:45:47,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,512,3.32179,0.664359,0.663803,0.00164895,1,0.662186,26902,0,40,dynamic
2026-05-13-12:46:00,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,512,10.9281,2.18562,2.18876,0.00719219,1,2.17509,108234,0,40,dynamic
2026-05-13-12:46:27,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,512,22.4577,4.49154,4.4951,0.0136846,1,4.55323,240727,0,40,dynamic
2026-05-13-12:46:29,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,512,1.26262,0.252525,0.251031,0.00823941,1,0.286755,4968,0,40,dynamic
2026-05-13-12:46:33,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,512,3.09755,0.619511,0.619596,0.00604929,1,0.639947,20058,0,40,dynamic
2026-05-13-12:46:44,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,512,9.10033,1.82007,1.8213,0.00368559,1,1.83054,80596,0,40,dynamic
2026-05-13-12:47:04,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,512,17.3429,3.46858,3.46575,0.0073329,1,3.47741,179163,0,40,dynamic
2026-05-13-12:47:06,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,512,0.929665,0.185933,0.18602,0.00106361,1,0.18827,6628,0,40,dynamic
2026-05-13-12:47:09,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,512,2.46539,0.493078,0.49289,0.00123793,1,0.495777,26902,0,40,dynamic
2026-05-13-12:47:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,512,8.11516,1.62303,1.62148,0.00434927,1,1.62598,108233,0,40,dynamic
2026-05-13-12:47:39,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,512,17.583,3.51661,3.51567,0.00695407,1,3.51318,240726,0,40,dynamic
