kernel,radius,mode,get_range_time,loop_time,projectionTime,binarySearchTime,threshold,maxPointsLeaf
sphere,2.000000,none,0,0.000103388,0.0,0.0,32,256
sphere,2.000000,none,0,9.2791e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133247,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110993,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137453,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011725,0.0,0.0,32,256
sphere,2.000000,none,0,0.000102095,0.0,0.0,32,256
sphere,2.000000,none,0,6.8018e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.0001342,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140947,0.0,0.0,32,256
sphere,2.000000,none,0,8.636e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000162567,0.0,0.0,32,256
sphere,2.000000,none,0,0.000115384,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122363,0.0,0.0,32,256
sphere,2.000000,none,0,0.000145362,0.0,0.0,32,256
sphere,2.000000,none,0,0.00015604,0.0,0.0,32,256
sphere,2.000000,none,0,0.000107442,0.0,0.0,32,256
sphere,2.000000,none,0,0.000115912,0.0,0.0,32,256
sphere,2.000000,none,0,6.477e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.3642e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114311,0.0,0.0,32,256
sphere,2.000000,none,0,0.000167047,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139573,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142424,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116615,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124113,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135535,0.0,0.0,32,256
sphere,2.000000,none,0,4.427e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142134,0.0,0.0,32,256
sphere,2.000000,none,0,8.9522e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122564,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113921,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110334,0.0,0.0,32,256
sphere,2.000000,none,0,9.454e-05,0.0,0.0,32,256
sphere,2.000000,none,0,2.1251e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000130937,0.0,0.0,32,256
sphere,2.000000,none,0,9.6778e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000117358,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142965,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136785,0.0,0.0,32,256
sphere,2.000000,none,0,0.000102989,0.0,0.0,32,256
sphere,2.000000,none,0,0.000128374,0.0,0.0,32,256
sphere,2.000000,none,0,0.000148674,0.0,0.0,32,256
sphere,2.000000,none,0,9.8327e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000166799,0.0,0.0,32,256
sphere,2.000000,none,0,0.000134822,0.0,0.0,32,256
sphere,2.000000,none,0,0.000100654,0.0,0.0,32,256
sphere,2.000000,none,0,0.000130687,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105661,0.0,0.0,32,256
sphere,2.000000,none,0,9.3799e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000178955,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110141,0.0,0.0,32,256
sphere,2.000000,none,0,0.000159198,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126289,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011367,0.0,0.0,32,256
sphere,2.000000,none,0,6.0458e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158946,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121194,0.0,0.0,32,256
sphere,2.000000,none,0,5.9313e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000146588,0.0,0.0,32,256
sphere,2.000000,none,0,0.00010773,0.0,0.0,32,256
sphere,2.000000,none,0,7.538e-05,0.0,0.0,32,256
sphere,2.000000,none,0,7.9826e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135915,0.0,0.0,32,256
sphere,2.000000,none,0,8.0544e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125678,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123479,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125604,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123666,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105766,0.0,0.0,32,256
sphere,2.000000,none,0,9.6442e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000112235,0.0,0.0,32,256
sphere,2.000000,none,0,7.6354e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000130682,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012296,0.0,0.0,32,256
sphere,2.000000,none,0,7.6721e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110651,0.0,0.0,32,256
sphere,2.000000,none,0,0.000129699,0.0,0.0,32,256
sphere,2.000000,none,0,2.7687e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000119716,0.0,0.0,32,256
sphere,2.000000,none,0,0.000181,0.0,0.0,32,256
sphere,2.000000,none,0,0.000119032,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114853,0.0,0.0,32,256
sphere,2.000000,none,0,9.6373e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000186141,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133996,0.0,0.0,32,256
sphere,2.000000,none,0,0.0001209,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150616,0.0,0.0,32,256
sphere,2.000000,none,0,0.000160801,0.0,0.0,32,256
sphere,2.000000,none,0,0.000149228,0.0,0.0,32,256
sphere,2.000000,none,0,0.000162313,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121844,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158939,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113381,0.0,0.0,32,256
sphere,2.000000,none,0,0.000203663,0.0,0.0,32,256
sphere,2.000000,none,0,0.000162,0.0,0.0,32,256
sphere,2.000000,none,0,7.476e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000128808,0.0,0.0,32,256
sphere,2.000000,none,0,3.0599e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000118807,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111388,0.0,0.0,32,256
sphere,2.000000,none,0,6.0639e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00016065,0.0,0.0,32,256
sphere,2.000000,none,0,8.8015e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000129817,0.0,0.0,32,256
sphere,2.000000,none,0,0.00018813,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120163,0.0,0.0,32,256
sphere,2.000000,none,0,0.000166997,0.0,0.0,32,256
sphere,2.000000,none,0,5.7263e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000166644,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137967,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127873,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150923,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127101,0.0,0.0,32,256
sphere,2.000000,none,0,0.000147805,0.0,0.0,32,256
sphere,2.000000,none,0,8.9642e-05,0.0,0.0,32,256
sphere,2.000000,none,0,8.5599e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124624,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124174,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131663,0.0,0.0,32,256
sphere,2.000000,none,0,0.000151149,0.0,0.0,32,256
sphere,2.000000,none,0,0.000163002,0.0,0.0,32,256
sphere,2.000000,none,0,6.849e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121936,0.0,0.0,32,256
sphere,2.000000,none,0,0.000160621,0.0,0.0,32,256
sphere,2.000000,none,0,0.000153946,0.0,0.0,32,256
sphere,2.000000,none,0,9.3669e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142259,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114899,0.0,0.0,32,256
sphere,2.000000,none,0,0.000169564,0.0,0.0,32,256
sphere,2.000000,none,0,8.2306e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000231507,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131389,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103277,0.0,0.0,32,256
sphere,2.000000,none,0,2.7615e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111238,0.0,0.0,32,256
sphere,2.000000,none,0,4.9632e-05,0.0,0.0,32,256
sphere,2.000000,none,0,5.7533e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121906,0.0,0.0,32,256
sphere,2.000000,none,0,5.426e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109576,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121914,0.0,0.0,32,256
sphere,2.000000,none,0,0.000153788,0.0,0.0,32,256
sphere,2.000000,none,0,0.000141022,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125075,0.0,0.0,32,256
sphere,2.000000,none,0,8.0623e-05,0.0,0.0,32,256
sphere,2.000000,none,0,8.8161e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103578,0.0,0.0,32,256
sphere,2.000000,none,0,0.000159955,0.0,0.0,32,256
sphere,2.000000,none,0,7.9372e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120014,0.0,0.0,32,256
sphere,2.000000,none,0,7.2409e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011554,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014565,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011805,0.0,0.0,32,256
sphere,2.000000,none,0,0.00013774,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113815,0.0,0.0,32,256
sphere,2.000000,none,0,0.000185397,0.0,0.0,32,256
sphere,2.000000,none,0,0.000177813,0.0,0.0,32,256
sphere,2.000000,none,0,0.000155356,0.0,0.0,32,256
sphere,2.000000,none,0,0.0001051,0.0,0.0,32,256
sphere,2.000000,none,0,9.7216e-05,0.0,0.0,32,256
sphere,2.000000,none,0,7.7994e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133473,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111916,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120442,0.0,0.0,32,256
sphere,2.000000,none,0,0.000118076,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113805,0.0,0.0,32,256
sphere,2.000000,none,0,9.9709e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00016967,0.0,0.0,32,256
sphere,2.000000,none,0,7.7265e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012744,0.0,0.0,32,256
sphere,2.000000,none,0,4.004e-06,0.0,0.0,32,256
sphere,2.000000,none,0,8.0554e-05,0.0,0.0,32,256
sphere,2.000000,none,0,1.7232e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.3713e-05,0.0,0.0,32,256
sphere,2.000000,none,0,7.6889e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121223,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150708,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150285,0.0,0.0,32,256
sphere,2.000000,none,0,6.2371e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000176237,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111397,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138591,0.0,0.0,32,256
sphere,2.000000,none,0,0.000144284,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105966,0.0,0.0,32,256
sphere,2.000000,none,0,9.2155e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105906,0.0,0.0,32,256
sphere,2.000000,none,0,0.00013541,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133722,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110462,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123884,0.0,0.0,32,256
sphere,2.000000,none,0,8.683e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109172,0.0,0.0,32,256
sphere,2.000000,none,0,5.6459e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150193,0.0,0.0,32,256
sphere,2.000000,none,0,9.633e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00015347,0.0,0.0,32,256
sphere,2.000000,none,0,0.000128759,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011446,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114554,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124953,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138034,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152737,0.0,0.0,32,256
sphere,2.000000,none,0,0.000164799,0.0,0.0,32,256
sphere,2.000000,none,0,9.0661e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000153835,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138366,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114776,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121301,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123854,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103525,0.0,0.0,32,256
sphere,2.000000,none,0,0.000132165,0.0,0.0,32,256
sphere,2.000000,none,0,0.000130774,0.0,0.0,32,256
sphere,2.000000,none,0,0.000217444,0.0,0.0,32,256
sphere,2.000000,none,0,7.0969e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000119113,0.0,0.0,32,256
sphere,2.000000,none,0,0.000117222,0.0,0.0,32,256
sphere,2.000000,none,0,7.249e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000159111,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127295,0.0,0.0,32,256
sphere,2.000000,none,0,0.000119085,0.0,0.0,32,256
sphere,2.000000,none,0,0.000151462,0.0,0.0,32,256
sphere,2.000000,none,0,0.000177527,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135143,0.0,0.0,32,256
