kernel,radius,mode,get_range_time,loop_time,projectionTime,binarySearchTime,threshold,maxPointsLeaf
sphere,2.000000,none,0,9.3933e-05,0.0,0.0,32,256
sphere,2.000000,none,0,3.6323e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116143,0.0,0.0,32,256
sphere,2.000000,none,0,0.000161957,0.0,0.0,32,256
sphere,2.000000,none,0,6.2532e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124231,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135706,0.0,0.0,32,256
sphere,2.000000,none,0,0.000143251,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138264,0.0,0.0,32,256
sphere,2.000000,none,0,0.000104878,0.0,0.0,32,256
sphere,2.000000,none,0,0.000143503,0.0,0.0,32,256
sphere,2.000000,none,0,0.000107472,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121132,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150811,0.0,0.0,32,256
sphere,2.000000,none,0,5.1651e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.5341e-05,0.0,0.0,32,256
sphere,2.000000,none,0,4.8108e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138724,0.0,0.0,32,256
sphere,2.000000,none,0,0.000118147,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142454,0.0,0.0,32,256
sphere,2.000000,none,0,9.7052e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000156245,0.0,0.0,32,256
sphere,2.000000,none,0,0.000101465,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122506,0.0,0.0,32,256
sphere,2.000000,none,0,8.745e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136205,0.0,0.0,32,256
sphere,2.000000,none,0,0.000172218,0.0,0.0,32,256
sphere,2.000000,none,0,0.000179774,0.0,0.0,32,256
sphere,2.000000,none,0,4.2825e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000173412,0.0,0.0,32,256
sphere,2.000000,none,0,0.000200154,0.0,0.0,32,256
sphere,2.000000,none,0,9.157e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000115002,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122545,0.0,0.0,32,256
sphere,2.000000,none,0,0.0001147,0.0,0.0,32,256
sphere,2.000000,none,0,0.000172874,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152193,0.0,0.0,32,256
sphere,2.000000,none,0,0.000112423,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125218,0.0,0.0,32,256
sphere,2.000000,none,0,0.000134821,0.0,0.0,32,256
sphere,2.000000,none,0,1.5231e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139298,0.0,0.0,32,256
sphere,2.000000,none,0,0.000106049,0.0,0.0,32,256
sphere,2.000000,none,0,8.8504e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124444,0.0,0.0,32,256
sphere,2.000000,none,0,0.000115244,0.0,0.0,32,256
sphere,2.000000,none,0,0.000185688,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126515,0.0,0.0,32,256
sphere,2.000000,none,0,9.684e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000226767,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135487,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140167,0.0,0.0,32,256
sphere,2.000000,none,0,7.117e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000164249,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110676,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140682,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125778,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124851,0.0,0.0,32,256
sphere,2.000000,none,0,0.000193466,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133679,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127036,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114537,0.0,0.0,32,256
sphere,2.000000,none,0,4.4596e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000161291,0.0,0.0,32,256
sphere,2.000000,none,0,0.000141639,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131163,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131466,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110083,0.0,0.0,32,256
sphere,2.000000,none,0,8.8526e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139623,0.0,0.0,32,256
sphere,2.000000,none,0,0.000129941,0.0,0.0,32,256
sphere,2.000000,none,0,9.4636e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103303,0.0,0.0,32,256
sphere,2.000000,none,0,0.000185732,0.0,0.0,32,256
sphere,2.000000,none,0,1.7383e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00028725,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113276,0.0,0.0,32,256
sphere,2.000000,none,0,9.3061e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126813,0.0,0.0,32,256
sphere,2.000000,none,0,9.2643e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133432,0.0,0.0,32,256
sphere,2.000000,none,0,0.000107057,0.0,0.0,32,256
sphere,2.000000,none,0,9.7073e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111316,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135745,0.0,0.0,32,256
sphere,2.000000,none,0,4.4295e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000212352,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138218,0.0,0.0,32,256
sphere,2.000000,none,0,8.7044e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136341,0.0,0.0,32,256
sphere,2.000000,none,0,0.000106826,0.0,0.0,32,256
sphere,2.000000,none,0,0.00010221,0.0,0.0,32,256
sphere,2.000000,none,0,0.000293319,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140113,0.0,0.0,32,256
sphere,2.000000,none,0,0.000172873,0.0,0.0,32,256
sphere,2.000000,none,0,0.000119364,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103897,0.0,0.0,32,256
sphere,2.000000,none,0,6.6313e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150997,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139521,0.0,0.0,32,256
sphere,2.000000,none,0,8.8167e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000165799,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116512,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122301,0.0,0.0,32,256
sphere,2.000000,none,0,0.000160163,0.0,0.0,32,256
sphere,2.000000,none,0,0.000194753,0.0,0.0,32,256
sphere,2.000000,none,0,0.000117992,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126558,0.0,0.0,32,256
sphere,2.000000,none,0,6.4269e-05,0.0,0.0,32,256
sphere,2.000000,none,0,8.6237e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000112837,0.0,0.0,32,256
sphere,2.000000,none,0,0.000198479,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123515,0.0,0.0,32,256
sphere,2.000000,none,0,0.000132071,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133441,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126128,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140098,0.0,0.0,32,256
sphere,2.000000,none,0,4.4334e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138363,0.0,0.0,32,256
sphere,2.000000,none,0,9.2589e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000112152,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114471,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011247,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120746,0.0,0.0,32,256
sphere,2.000000,none,0,2.6403e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000153621,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120576,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121886,0.0,0.0,32,256
sphere,2.000000,none,0,0.000171771,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137119,0.0,0.0,32,256
sphere,2.000000,none,0,0.000102961,0.0,0.0,32,256
sphere,2.000000,none,0,0.000128846,0.0,0.0,32,256
sphere,2.000000,none,0,0.000148746,0.0,0.0,32,256
sphere,2.000000,none,0,0.000102006,0.0,0.0,32,256
sphere,2.000000,none,0,0.000171515,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137742,0.0,0.0,32,256
sphere,2.000000,none,0,9.8924e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000134228,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125033,0.0,0.0,32,256
sphere,2.000000,none,0,9.2377e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158493,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109492,0.0,0.0,32,256
sphere,2.000000,none,0,0.00010926,0.0,0.0,32,256
sphere,2.000000,none,0,8.9874e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.4253e-05,0.0,0.0,32,256
sphere,2.000000,none,0,6.0295e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139851,0.0,0.0,32,256
sphere,2.000000,none,0,0.000112726,0.0,0.0,32,256
sphere,2.000000,none,0,5.9634e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138256,0.0,0.0,32,256
sphere,2.000000,none,0,0.00010561,0.0,0.0,32,256
sphere,2.000000,none,0,6.9546e-05,0.0,0.0,32,256
sphere,2.000000,none,0,7.852e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000145323,0.0,0.0,32,256
sphere,2.000000,none,0,8.3328e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126223,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120824,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126936,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133022,0.0,0.0,32,256
sphere,2.000000,none,0,0.000148564,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126848,0.0,0.0,32,256
sphere,2.000000,none,0,0.000146692,0.0,0.0,32,256
sphere,2.000000,none,0,0.000100432,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014651,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124626,0.0,0.0,32,256
sphere,2.000000,none,0,9.2276e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000106176,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127485,0.0,0.0,32,256
sphere,2.000000,none,0,0.000241103,0.0,0.0,32,256
sphere,2.000000,none,0,0.000196979,0.0,0.0,32,256
sphere,2.000000,none,0,0.000196293,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011602,0.0,0.0,32,256
sphere,2.000000,none,0,0.000164259,0.0,0.0,32,256
sphere,2.000000,none,0,9.9146e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000194706,0.0,0.0,32,256
sphere,2.000000,none,0,0.000147146,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125193,0.0,0.0,32,256
sphere,2.000000,none,0,0.000145137,0.0,0.0,32,256
sphere,2.000000,none,0,0.000175259,0.0,0.0,32,256
sphere,2.000000,none,0,0.000143849,0.0,0.0,32,256
sphere,2.000000,none,0,0.000146709,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126525,0.0,0.0,32,256
sphere,2.000000,none,0,0.000161102,0.0,0.0,32,256
sphere,2.000000,none,0,0.000112512,0.0,0.0,32,256
sphere,2.000000,none,0,0.000228804,0.0,0.0,32,256
sphere,2.000000,none,0,0.000178362,0.0,0.0,32,256
sphere,2.000000,none,0,7.5908e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000174808,0.0,0.0,32,256
sphere,2.000000,none,0,3.2069e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121107,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113873,0.0,0.0,32,256
sphere,2.000000,none,0,6.3435e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000168466,0.0,0.0,32,256
sphere,2.000000,none,0,9.1803e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137602,0.0,0.0,32,256
sphere,2.000000,none,0,0.000143148,0.0,0.0,32,256
sphere,2.000000,none,0,0.000119469,0.0,0.0,32,256
sphere,2.000000,none,0,0.000161359,0.0,0.0,32,256
sphere,2.000000,none,0,5.6551e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000174011,0.0,0.0,32,256
sphere,2.000000,none,0,0.000143769,0.0,0.0,32,256
sphere,2.000000,none,0,0.00013271,0.0,0.0,32,256
sphere,2.000000,none,0,0.000163002,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142704,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123849,0.0,0.0,32,256
sphere,2.000000,none,0,7.005e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000108434,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124161,0.0,0.0,32,256
sphere,2.000000,none,0,0.00013172,0.0,0.0,32,256
sphere,2.000000,none,0,0.00013682,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014915,0.0,0.0,32,256
sphere,2.000000,none,0,0.000168656,0.0,0.0,32,256
sphere,2.000000,none,0,7.0305e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113522,0.0,0.0,32,256
sphere,2.000000,none,0,0.000165453,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152766,0.0,0.0,32,256
sphere,2.000000,none,0,9.1274e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000147373,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127428,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126355,0.0,0.0,32,256
sphere,2.000000,none,0,8.9576e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00015005,0.0,0.0,32,256
sphere,2.000000,none,0,0.000147518,0.0,0.0,32,256
sphere,2.000000,none,0,0.000156171,0.0,0.0,32,256
sphere,2.000000,none,0,3.4743e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131171,0.0,0.0,32,256
sphere,2.000000,none,0,5.8574e-05,0.0,0.0,32,256
sphere,2.000000,none,0,5.8786e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000144769,0.0,0.0,32,256
sphere,2.000000,none,0,5.4135e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109204,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126466,0.0,0.0,32,256
sphere,2.000000,none,0,0.000144593,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113706,0.0,0.0,32,256
sphere,2.000000,none,0,0.000129802,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123762,0.0,0.0,32,256
sphere,2.000000,none,0,8.8437e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150328,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150125,0.0,0.0,32,256
sphere,2.000000,none,0,8.1962e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125443,0.0,0.0,32,256
sphere,2.000000,none,0,7.4973e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120002,0.0,0.0,32,256
sphere,2.000000,none,0,0.000147995,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121216,0.0,0.0,32,256
sphere,2.000000,none,0,0.000141562,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103788,0.0,0.0,32,256
sphere,2.000000,none,0,0.000209754,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014082,0.0,0.0,32,256
sphere,2.000000,none,0,0.000143579,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116625,0.0,0.0,32,256
sphere,2.000000,none,0,0.000129931,0.0,0.0,32,256
sphere,2.000000,none,0,9.2939e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122191,0.0,0.0,32,256
sphere,2.000000,none,0,0.000107741,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123162,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123749,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114341,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011614,0.0,0.0,32,256
sphere,2.000000,none,0,0.000172979,0.0,0.0,32,256
sphere,2.000000,none,0,8.2139e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114152,0.0,0.0,32,256
sphere,2.000000,none,0,4.23e-06,0.0,0.0,32,256
sphere,2.000000,none,0,8.2181e-05,0.0,0.0,32,256
sphere,2.000000,none,0,1.8413e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.3652e-05,0.0,0.0,32,256
sphere,2.000000,none,0,7.6156e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116323,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014618,0.0,0.0,32,256
sphere,2.000000,none,0,0.000154678,0.0,0.0,32,256
sphere,2.000000,none,0,8.0394e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000177769,0.0,0.0,32,256
sphere,2.000000,none,0,0.000130451,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139733,0.0,0.0,32,256
sphere,2.000000,none,0,0.000144985,0.0,0.0,32,256
sphere,2.000000,none,0,0.000112666,0.0,0.0,32,256
sphere,2.000000,none,0,9.4621e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114505,0.0,0.0,32,256
sphere,2.000000,none,0,8.7079e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123133,0.0,0.0,32,256
sphere,2.000000,none,0,0.000107401,0.0,0.0,32,256
sphere,2.000000,none,0,0.000130145,0.0,0.0,32,256
sphere,2.000000,none,0,8.6036e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113962,0.0,0.0,32,256
sphere,2.000000,none,0,5.8624e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140075,0.0,0.0,32,256
sphere,2.000000,none,0,8.7521e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00015953,0.0,0.0,32,256
sphere,2.000000,none,0,9.868e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138222,0.0,0.0,32,256
sphere,2.000000,none,0,0.000113097,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014509,0.0,0.0,32,256
sphere,2.000000,none,0,0.000134754,0.0,0.0,32,256
sphere,2.000000,none,0,0.000177462,0.0,0.0,32,256
sphere,2.000000,none,0,0.000156351,0.0,0.0,32,256
sphere,2.000000,none,0,9.1454e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000153691,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142698,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109649,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125343,0.0,0.0,32,256
sphere,2.000000,none,0,0.000134105,0.0,0.0,32,256
sphere,2.000000,none,0,0.000104895,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137799,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137268,0.0,0.0,32,256
sphere,2.000000,none,0,0.000189345,0.0,0.0,32,256
sphere,2.000000,none,0,6.8883e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000117642,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122608,0.0,0.0,32,256
sphere,2.000000,none,0,7.5488e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000153748,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126366,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116128,0.0,0.0,32,256
sphere,2.000000,none,0,0.000146169,0.0,0.0,32,256
sphere,2.000000,none,0,0.000186248,0.0,0.0,32,256
sphere,2.000000,none,0,0.000143585,0.0,0.0,32,256
