kernel,radius,mode,get_range_time,loop_time,projectionTime,binarySearchTime,threshold,maxPointsLeaf
sphere,2.000000,none,0,0.000128737,0.0,0.0,32,256
sphere,2.000000,none,0,5.3319e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142859,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123074,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121291,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105277,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133422,0.0,0.0,32,256
sphere,2.000000,none,0,0.000151257,0.0,0.0,32,256
sphere,2.000000,none,0,0.000171435,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109496,0.0,0.0,32,256
sphere,2.000000,none,0,0.000134253,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116653,0.0,0.0,32,256
sphere,2.000000,none,0,9.846e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131058,0.0,0.0,32,256
sphere,2.000000,none,0,5.3482e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111921,0.0,0.0,32,256
sphere,2.000000,none,0,8.4123e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00016019,0.0,0.0,32,256
sphere,2.000000,none,0,0.000153023,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127544,0.0,0.0,32,256
sphere,2.000000,none,0,0.000141215,0.0,0.0,32,256
sphere,2.000000,none,0,9.0534e-05,0.0,0.0,32,256
sphere,2.000000,none,0,3.7318e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114703,0.0,0.0,32,256
sphere,2.000000,none,0,0.000141241,0.0,0.0,32,256
sphere,2.000000,none,0,6.2141e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135099,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103942,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137447,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131731,0.0,0.0,32,256
sphere,2.000000,none,0,8.0921e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125552,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110442,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120585,0.0,0.0,32,256
sphere,2.000000,none,0,0.000132324,0.0,0.0,32,256
sphere,2.000000,none,0,5.1936e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.4662e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000108338,0.0,0.0,32,256
sphere,2.000000,none,0,0.000191303,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139515,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140897,0.0,0.0,32,256
sphere,2.000000,none,0,9.2088e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000144537,0.0,0.0,32,256
sphere,2.000000,none,0,0.000112642,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122076,0.0,0.0,32,256
sphere,2.000000,none,0,8.3956e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135185,0.0,0.0,32,256
sphere,2.000000,none,0,0.000115234,0.0,0.0,32,256
sphere,2.000000,none,0,7.5008e-05,0.0,0.0,32,256
sphere,2.000000,none,0,3.2629e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.9268e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000163968,0.0,0.0,32,256
sphere,2.000000,none,0,7.4202e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114159,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121151,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116565,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142706,0.0,0.0,32,256
sphere,2.000000,none,0,0.000161313,0.0,0.0,32,256
sphere,2.000000,none,0,8.9857e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123962,0.0,0.0,32,256
sphere,2.000000,none,0,0.000141669,0.0,0.0,32,256
sphere,2.000000,none,0,1.4383e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140613,0.0,0.0,32,256
sphere,2.000000,none,0,9.9876e-05,0.0,0.0,32,256
sphere,2.000000,none,0,6.7143e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158794,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012982,0.0,0.0,32,256
sphere,2.000000,none,0,0.000189936,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121533,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111058,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139113,0.0,0.0,32,256
sphere,2.000000,none,0,0.000145843,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135674,0.0,0.0,32,256
sphere,2.000000,none,0,5.3601e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000128015,0.0,0.0,32,256
sphere,2.000000,none,0,8.4385e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000141776,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012537,0.0,0.0,32,256
sphere,2.000000,none,0,0.000102673,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158139,0.0,0.0,32,256
sphere,2.000000,none,0,0.000145953,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125479,0.0,0.0,32,256
sphere,2.000000,none,0,0.000118045,0.0,0.0,32,256
sphere,2.000000,none,0,4.6169e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000156725,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136644,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131026,0.0,0.0,32,256
sphere,2.000000,none,0,0.000106145,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110088,0.0,0.0,32,256
sphere,2.000000,none,0,9.2232e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000130307,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012641,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152001,0.0,0.0,32,256
sphere,2.000000,none,0,8.7662e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000149958,0.0,0.0,32,256
sphere,2.000000,none,0,1.5021e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00018898,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103153,0.0,0.0,32,256
sphere,2.000000,none,0,9.0123e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137294,0.0,0.0,32,256
sphere,2.000000,none,0,0.000108569,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136941,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109681,0.0,0.0,32,256
sphere,2.000000,none,0,9.6644e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111764,0.0,0.0,32,256
sphere,2.000000,none,0,0.000149739,0.0,0.0,32,256
sphere,2.000000,none,0,4.405e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000225752,0.0,0.0,32,256
sphere,2.000000,none,0,0.000157528,0.0,0.0,32,256
sphere,2.000000,none,0,8.3189e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111518,0.0,0.0,32,256
sphere,2.000000,none,0,0.000104801,0.0,0.0,32,256
sphere,2.000000,none,0,9.0186e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000134683,0.0,0.0,32,256
sphere,2.000000,none,0,0.000147817,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105757,0.0,0.0,32,256
sphere,2.000000,none,0,0.000132273,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105081,0.0,0.0,32,256
sphere,2.000000,none,0,6.7378e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000135657,0.0,0.0,32,256
sphere,2.000000,none,0,0.000195345,0.0,0.0,32,256
sphere,2.000000,none,0,8.5498e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000161023,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012036,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120912,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152897,0.0,0.0,32,256
sphere,2.000000,none,0,0.000154125,0.0,0.0,32,256
sphere,2.000000,none,0,0.000106376,0.0,0.0,32,256
sphere,2.000000,none,0,0.000128095,0.0,0.0,32,256
sphere,2.000000,none,0,6.143e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.6667e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127357,0.0,0.0,32,256
sphere,2.000000,none,0,0.000167571,0.0,0.0,32,256
sphere,2.000000,none,0,9.4936e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000128964,0.0,0.0,32,256
sphere,2.000000,none,0,0.000117143,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123699,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137633,0.0,0.0,32,256
sphere,2.000000,none,0,4.3667e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000146458,0.0,0.0,32,256
sphere,2.000000,none,0,9.0324e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.0001098,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114696,0.0,0.0,32,256
sphere,2.000000,none,0,0.000108643,0.0,0.0,32,256
sphere,2.000000,none,0,9.5827e-05,0.0,0.0,32,256
sphere,2.000000,none,0,2.1635e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133214,0.0,0.0,32,256
sphere,2.000000,none,0,9.6605e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000168203,0.0,0.0,32,256
sphere,2.000000,none,0,0.000160297,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136667,0.0,0.0,32,256
sphere,2.000000,none,0,0.0001011,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126534,0.0,0.0,32,256
sphere,2.000000,none,0,0.00015507,0.0,0.0,32,256
sphere,2.000000,none,0,9.9119e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000174646,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014193,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012576,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142623,0.0,0.0,32,256
sphere,2.000000,none,0,0.000106714,0.0,0.0,32,256
sphere,2.000000,none,0,9.2113e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140593,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114985,0.0,0.0,32,256
sphere,2.000000,none,0,0.000106168,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105748,0.0,0.0,32,256
sphere,2.000000,none,0,0.000103395,0.0,0.0,32,256
sphere,2.000000,none,0,6.2726e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014454,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121093,0.0,0.0,32,256
sphere,2.000000,none,0,0.000289423,0.0,0.0,32,256
sphere,2.000000,none,0,0.000264408,0.0,0.0,32,256
sphere,2.000000,none,0,0.000174261,0.0,0.0,32,256
sphere,2.000000,none,0,8.0722e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000100259,0.0,0.0,32,256
sphere,2.000000,none,0,0.000164325,0.0,0.0,32,256
sphere,2.000000,none,0,9.0714e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139282,0.0,0.0,32,256
sphere,2.000000,none,0,0.000147594,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142395,0.0,0.0,32,256
sphere,2.000000,none,0,0.000164364,0.0,0.0,32,256
sphere,2.000000,none,0,0.000106812,0.0,0.0,32,256
sphere,2.000000,none,0,9.7463e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110241,0.0,0.0,32,256
sphere,2.000000,none,0,7.5874e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000132383,0.0,0.0,32,256
sphere,2.000000,none,0,0.000144232,0.0,0.0,32,256
sphere,2.000000,none,0,8.4971e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000108914,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140932,0.0,0.0,32,256
sphere,2.000000,none,0,2.988e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122136,0.0,0.0,32,256
sphere,2.000000,none,0,0.000132994,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011424,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122053,0.0,0.0,32,256
sphere,2.000000,none,0,9.8955e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000208467,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158904,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012798,0.0,0.0,32,256
sphere,2.000000,none,0,0.000192001,0.0,0.0,32,256
sphere,2.000000,none,0,0.000193785,0.0,0.0,32,256
sphere,2.000000,none,0,0.00013952,0.0,0.0,32,256
sphere,2.000000,none,0,0.000150314,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126885,0.0,0.0,32,256
sphere,2.000000,none,0,0.00015859,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114253,0.0,0.0,32,256
sphere,2.000000,none,0,0.000208837,0.0,0.0,32,256
sphere,2.000000,none,0,0.00017312,0.0,0.0,32,256
sphere,2.000000,none,0,7.5215e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000129714,0.0,0.0,32,256
sphere,2.000000,none,0,3.1145e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012106,0.0,0.0,32,256
sphere,2.000000,none,0,0.000138311,0.0,0.0,32,256
sphere,2.000000,none,0,6.2023e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000155078,0.0,0.0,32,256
sphere,2.000000,none,0,9.193e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000131593,0.0,0.0,32,256
sphere,2.000000,none,0,0.000137226,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127734,0.0,0.0,32,256
sphere,2.000000,none,0,0.000164753,0.0,0.0,32,256
sphere,2.000000,none,0,5.5874e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000163516,0.0,0.0,32,256
sphere,2.000000,none,0,0.000145226,0.0,0.0,32,256
sphere,2.000000,none,0,0.000189669,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158934,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152218,0.0,0.0,32,256
sphere,2.000000,none,0,0.000129604,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105674,0.0,0.0,32,256
sphere,2.000000,none,0,0.000126966,0.0,0.0,32,256
sphere,2.000000,none,0,0.000144278,0.0,0.0,32,256
sphere,2.000000,none,0,0.000133145,0.0,0.0,32,256
sphere,2.000000,none,0,0.000143623,0.0,0.0,32,256
sphere,2.000000,none,0,0.000148811,0.0,0.0,32,256
sphere,2.000000,none,0,0.000163573,0.0,0.0,32,256
sphere,2.000000,none,0,6.8652e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000118324,0.0,0.0,32,256
sphere,2.000000,none,0,0.000145295,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152179,0.0,0.0,32,256
sphere,2.000000,none,0,9.3264e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000141852,0.0,0.0,32,256
sphere,2.000000,none,0,0.000117093,0.0,0.0,32,256
sphere,2.000000,none,0,0.000125741,0.0,0.0,32,256
sphere,2.000000,none,0,8.2423e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000174966,0.0,0.0,32,256
sphere,2.000000,none,0,0.000116968,0.0,0.0,32,256
sphere,2.000000,none,0,0.000108322,0.0,0.0,32,256
sphere,2.000000,none,0,2.8177e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110603,0.0,0.0,32,256
sphere,2.000000,none,0,5.1233e-05,0.0,0.0,32,256
sphere,2.000000,none,0,7.1804e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000182169,0.0,0.0,32,256
sphere,2.000000,none,0,5.8965e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111767,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122161,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139246,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110452,0.0,0.0,32,256
sphere,2.000000,none,0,0.000124588,0.0,0.0,32,256
sphere,2.000000,none,0,8.2818e-05,0.0,0.0,32,256
sphere,2.000000,none,0,8.6934e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000104423,0.0,0.0,32,256
sphere,2.000000,none,0,0.000169011,0.0,0.0,32,256
sphere,2.000000,none,0,9.8709e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000123157,0.0,0.0,32,256
sphere,2.000000,none,0,7.2421e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00011386,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158641,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122929,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152676,0.0,0.0,32,256
sphere,2.000000,none,0,0.000117275,0.0,0.0,32,256
sphere,2.000000,none,0,0.000178086,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136579,0.0,0.0,32,256
sphere,2.000000,none,0,0.000142601,0.0,0.0,32,256
sphere,2.000000,none,0,0.000101008,0.0,0.0,32,256
sphere,2.000000,none,0,0.00010287,0.0,0.0,32,256
sphere,2.000000,none,0,7.9258e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122028,0.0,0.0,32,256
sphere,2.000000,none,0,0.000154506,0.0,0.0,32,256
sphere,2.000000,none,0,0.000144955,0.0,0.0,32,256
sphere,2.000000,none,0,0.000148471,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114584,0.0,0.0,32,256
sphere,2.000000,none,0,0.000102038,0.0,0.0,32,256
sphere,2.000000,none,0,0.000167409,0.0,0.0,32,256
sphere,2.000000,none,0,8.0583e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.00012425,0.0,0.0,32,256
sphere,2.000000,none,0,4.041e-06,0.0,0.0,32,256
sphere,2.000000,none,0,8.658e-05,0.0,0.0,32,256
sphere,2.000000,none,0,1.6609e-05,0.0,0.0,32,256
sphere,2.000000,none,0,9.3359e-05,0.0,0.0,32,256
sphere,2.000000,none,0,8.2396e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000129991,0.0,0.0,32,256
sphere,2.000000,none,0,0.000156091,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014081,0.0,0.0,32,256
sphere,2.000000,none,0,4.4375e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000152462,0.0,0.0,32,256
sphere,2.000000,none,0,0.00013246,0.0,0.0,32,256
sphere,2.000000,none,0,0.000139702,0.0,0.0,32,256
sphere,2.000000,none,0,0.000155472,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110946,0.0,0.0,32,256
sphere,2.000000,none,0,9.2846e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000110016,0.0,0.0,32,256
sphere,2.000000,none,0,9.2628e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000120135,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105398,0.0,0.0,32,256
sphere,2.000000,none,0,0.000128641,0.0,0.0,32,256
sphere,2.000000,none,0,8.5275e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109506,0.0,0.0,32,256
sphere,2.000000,none,0,8.9359e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000163354,0.0,0.0,32,256
sphere,2.000000,none,0,9.3446e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000146982,0.0,0.0,32,256
sphere,2.000000,none,0,0.000117447,0.0,0.0,32,256
sphere,2.000000,none,0,0.000111866,0.0,0.0,32,256
sphere,2.000000,none,0,0.000114803,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127666,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136224,0.0,0.0,32,256
sphere,2.000000,none,0,0.000197941,0.0,0.0,32,256
sphere,2.000000,none,0,0.000169055,0.0,0.0,32,256
sphere,2.000000,none,0,9.0349e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000158906,0.0,0.0,32,256
sphere,2.000000,none,0,0.000140322,0.0,0.0,32,256
sphere,2.000000,none,0,0.000109773,0.0,0.0,32,256
sphere,2.000000,none,0,0.000118847,0.0,0.0,32,256
sphere,2.000000,none,0,0.000127559,0.0,0.0,32,256
sphere,2.000000,none,0,0.000105222,0.0,0.0,32,256
sphere,2.000000,none,0,0.00013077,0.0,0.0,32,256
sphere,2.000000,none,0,0.000136279,0.0,0.0,32,256
sphere,2.000000,none,0,0.000174512,0.0,0.0,32,256
sphere,2.000000,none,0,7.0555e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000118557,0.0,0.0,32,256
sphere,2.000000,none,0,0.000122461,0.0,0.0,32,256
sphere,2.000000,none,0,7.7192e-05,0.0,0.0,32,256
sphere,2.000000,none,0,0.000232902,0.0,0.0,32,256
sphere,2.000000,none,0,0.00014532,0.0,0.0,32,256
sphere,2.000000,none,0,0.000121334,0.0,0.0,32,256
sphere,2.000000,none,0,0.000151299,0.0,0.0,32,256
sphere,2.000000,none,0,0.000178547,0.0,0.0,32,256
