date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-15:10:56,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.25,none,10000,random,5,64,768,0.0899935,0.0179987,0.0179986,8.02132e-07,1,0.0176141,170,0,40,dynamic
2026-06-07-15:10:56,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.5,none,10000,random,5,64,768,0.135036,0.0270072,0.0289771,0.00402314,1,0.028635,689,0,40,dynamic
2026-06-07-15:10:56,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.75,none,10000,random,5,64,768,0.147655,0.029531,0.0295196,0.000353336,1,0.0297154,1565,0,40,dynamic
2026-06-07-15:10:56,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,1,none,10000,random,5,64,768,0.20149,0.0402979,0.040308,0.00039141,1,0.0403903,2806,0,40,dynamic
2026-06-07-15:10:57,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,1.5,none,10000,random,5,64,768,0.360619,0.0721239,0.0728477,0.00535278,1,0.0797758,6420,0,40,dynamic
2026-06-07-15:10:57,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,2,none,10000,random,5,64,768,0.438684,0.0877369,0.087676,0.00098511,1,0.0891185,11588,0,40,dynamic
2026-06-07-15:10:58,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,3,none,10000,random,5,64,768,0.733669,0.146734,0.147068,0.00161853,1,0.148968,26795,0,40,dynamic
2026-06-07-15:11:00,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,5,none,10000,random,5,64,768,1.69377,0.338755,0.338618,0.0019036,1,0.340126,77531,0,40,dynamic
2026-06-07-15:11:00,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsStruct,sphere,0.25,none,10000,random,5,64,768,0.0409744,0.00819488,0.00821401,5.1431e-05,1,0.00857418,170,0,40,dynamic
2026-06-07-15:11:00,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsStruct,sphere,0.5,none,10000,random,5,64,768,0.0786776,0.0157355,0.0157747,0.000107317,1,0.0156074,689,0,40,dynamic
2026-06-07-15:11:00,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsStruct,sphere,0.75,none,10000,random,5,64,768,0.122361,0.0244722,0.0245362,0.000177163,1,0.0243341,1565,0,40,dynamic
