date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-15:06:30,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.25,none,10000,random,5,100,512,0.0426191,0.00852383,0.00849179,0.000148977,1,0.0088852,170,0,40,dynamic
2026-06-07-15:06:30,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.5,none,10000,random,5,100,512,0.0854948,0.017099,0.0171125,8.73104e-05,1,0.0170912,689,0,40,dynamic
2026-06-07-15:06:31,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.75,none,10000,random,5,100,512,0.1338,0.02676,0.026758,0.000136603,1,0.0270138,1565,0,40,dynamic
2026-06-07-15:06:31,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,1,none,10000,random,5,100,512,0.182538,0.0365077,0.0363585,0.000448214,1,0.0374499,2806,0,40,dynamic
2026-06-07-15:06:31,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,1.5,none,10000,random,5,100,512,0.289034,0.0578068,0.0577171,0.00055243,1,0.0587707,6420,0,40,dynamic
2026-06-07-15:06:32,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,2,none,10000,random,5,100,512,0.398938,0.0797876,0.0799548,0.00090818,1,0.0809719,11588,0,40,dynamic
2026-06-07-15:06:32,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,3,none,10000,random,5,100,512,0.66002,0.132004,0.132046,0.00136089,1,0.134017,26795,0,40,dynamic
2026-06-07-15:06:34,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,5,none,10000,random,5,100,512,1.51736,0.303471,0.303366,0.00214705,1,0.306568,77531,0,40,dynamic
2026-06-07-15:06:34,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsStruct,sphere,0.25,none,10000,random,5,100,512,0.0361906,0.00723813,0.00723514,2.20309e-05,1,0.00767616,170,0,40,dynamic
2026-06-07-15:06:34,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsStruct,sphere,0.5,none,10000,random,5,100,512,0.0712594,0.0142519,0.0142532,4.36058e-05,1,0.014171,689,0,40,dynamic
