date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-14:52:03,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.25,none,10000,random,5,64,128,0.0308513,0.00617026,0.00612892,8.47187e-05,1,0.00726409,170,0,40,dynamic
2026-06-07-14:52:03,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.5,none,10000,random,5,64,128,0.0654809,0.0130962,0.0130958,2.18127e-05,1,0.013072,689,0,40,dynamic
2026-06-07-14:52:03,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,0.75,none,10000,random,5,64,128,0.103111,0.0206222,0.0206483,0.000114769,1,0.0207151,1565,0,40,dynamic
2026-06-07-14:52:03,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,1,none,10000,random,5,64,128,0.141673,0.0283346,0.0282449,0.000203538,1,0.0286414,2806,0,40,dynamic
2026-06-07-14:52:03,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,1.5,none,10000,random,5,64,128,0.239953,0.0479905,0.0450742,0.00396326,1,0.0485646,6420,0,40,dynamic
2026-06-07-14:52:04,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,2,none,10000,random,5,64,128,0.316898,0.0633796,0.0633469,0.000601426,1,0.0643415,11588,0,40,dynamic
2026-06-07-14:52:04,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,3,none,10000,random,5,64,128,0.528455,0.105691,0.105706,0.000915066,1,0.107529,26795,0,40,dynamic
2026-06-07-14:52:06,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsPrune,sphere,5,none,10000,random,5,64,128,1.26596,0.253192,0.253292,0.000852858,1,0.255774,77531,0,40,dynamic
2026-06-07-14:52:06,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsStruct,sphere,0.25,none,10000,random,5,64,128,0.0271366,0.00542732,0.00544218,2.21262e-05,1,0.00587681,170,0,40,dynamic
2026-06-07-14:52:06,linOct,PointsAoS,MortonEncoder3D,59445106,neighborsStruct,sphere,0.5,none,10000,random,5,64,128,0.0563583,0.0112717,0.0112522,4.73669e-05,1,0.0112325,689,0,40,dynamic
