date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,threshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-06-07-18:54:40,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.005,none,10000,random,5,64,768,0.0306148,0.00612296,0.00607946,0.000105702,1,0.00672553,121,0,40,dynamic
2026-06-07-18:54:40,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,none,10000,random,5,64,768,0.0647876,0.0129575,0.0129397,5.19063e-05,1,0.0128807,459,0,40,dynamic
2026-06-07-18:54:40,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.025,none,10000,random,5,64,768,0.167045,0.0334091,0.033466,0.000259145,1,0.0338957,3219,0,40,dynamic
2026-06-07-18:54:40,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,none,10000,random,5,64,768,0.36318,0.0726359,0.0730072,0.000786454,1,0.0732295,12826,0,40,dynamic
2026-06-07-18:54:41,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,none,10000,random,5,64,768,0.961551,0.19231,0.19241,0.00220303,1,0.190892,50947,0,40,dynamic
2026-06-07-18:54:44,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.15,none,10000,random,5,64,768,1.8612,0.372241,0.371433,0.00441506,1,0.370662,112045,0,40,dynamic
2026-06-07-18:54:47,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,none,10000,random,5,64,768,3.00946,0.601892,0.600421,0.00679139,1,0.599935,193521,0,40,dynamic
2026-06-07-18:54:55,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.3,none,10000,random,5,64,768,6.49093,1.29819,1.29877,0.0126936,1,1.26092,411554,0,40,dynamic
2026-06-07-18:54:55,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsStruct,sphere,0.005,none,10000,random,5,64,768,0.0276305,0.00552609,0.00552548,3.14564e-05,1,0.00587932,121,0,40,dynamic
2026-06-07-18:54:55,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsStruct,sphere,0.01,none,10000,random,5,64,768,0.0561454,0.0112291,0.0112462,9.10268e-05,1,0.0111827,459,0,40,dynamic
2026-06-07-18:54:55,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsStruct,sphere,0.025,none,10000,random,5,64,768,0.141776,0.0283553,0.0283979,0.000175053,1,0.0282697,3219,0,40,dynamic
2026-06-07-18:54:56,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsStruct,sphere,0.05,none,10000,random,5,64,768,0.294554,0.0589108,0.0591502,0.000450186,1,0.0586653,12826,0,40,dynamic
2026-06-07-18:54:56,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsStruct,sphere,0.1,none,10000,random,5,64,768,0.592867,0.118573,0.118568,0.00126353,1,0.11906,50947,0,40,dynamic
2026-06-07-18:54:57,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsStruct,sphere,0.15,none,10000,random,5,64,768,0.86338,0.172676,0.172613,0.00187182,1,0.173429,112045,0,40,dynamic
2026-06-07-18:54:59,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsStruct,sphere,0.2,none,10000,random,5,64,768,1.11709,0.223417,0.223279,0.00187818,1,0.223073,193521,0,40,dynamic
2026-06-07-18:55:01,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsStruct,sphere,0.3,none,10000,random,5,64,768,1.57022,0.314045,0.312796,0.00353831,1,0.31858,411554,0,40,dynamic
2026-06-07-18:55:01,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.005,none,10000,random,5,64,768,0.0255631,0.00511261,0.00510971,2.1578e-05,1,0.00516582,139,0,40,dynamic
2026-06-07-18:55:01,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,none,10000,random,5,64,768,0.0608516,0.0121703,0.0119982,0.000477565,1,0.0123183,531,0,40,dynamic
