date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-13:58:24,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,polar,50000,random,5,16,512,0.372959,0.0745919,0.0745148,0.000372497,1,0.0756485,536,0,40,dynamic
2026-05-13-13:58:28,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,polar,50000,random,5,16,512,2.66274,0.532548,0.530133,0.00472751,1,0.536066,17763,0,40,dynamic
2026-05-13-13:58:36,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,polar,50000,random,5,16,512,7.2819,1.45638,1.45492,0.0101705,1,1.46037,68218,0,40,dynamic
2026-05-13-13:59:04,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,polar,50000,random,5,16,512,22.9947,4.59894,4.58495,0.0205953,1,4.5992,251611,0,40,dynamic
2026-05-13-13:59:08,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,cartesian,50000,random,5,16,512,0.255596,0.0511192,0.0510284,0.000463977,1,0.0538787,463,0,40,dynamic
2026-05-13-13:59:11,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,cartesian,50000,random,5,16,512,2.60645,0.52129,0.519381,0.00819495,1,0.534346,12912,0,40,dynamic
2026-05-13-13:59:19,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,cartesian,50000,random,5,16,512,7.05348,1.4107,1.4052,0.0168552,1,1.44062,51333,0,40,dynamic
2026-05-13-13:59:45,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.2,cartesian,50000,random,5,16,512,21.0668,4.21336,4.22945,0.0243969,1,4.25381,195430,0,40,dynamic
2026-05-13-13:59:45,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,cartesian,50000,random,5,16,512,0.258109,0.0516217,0.0524623,0.00348008,1,0.0570361,536,0,40,dynamic
2026-05-13-13:59:48,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,cartesian,50000,random,5,16,512,2.11013,0.422026,0.421117,0.00259181,1,0.423389,17763,0,40,dynamic
2026-05-13-13:59:55,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,cartesian,50000,random,5,16,512,6.40673,1.28135,1.27662,0.00963759,1,1.27973,68218,0,40,dynamic
2026-05-13-14:00:21,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,cartesian,50000,random,5,16,512,21.731,4.3462,4.33505,0.0201784,1,4.33849,251611,0,40,dynamic
