date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-13:05:09,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,none,50000,random,5,8,128,0.210044,0.0420088,0.0415884,0.00122685,1,0.0490281,465,0,40,dynamic
2026-05-13-13:05:10,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,none,50000,random,5,8,128,1.20264,0.240527,0.239437,0.00239684,1,0.289684,12961,0,40,dynamic
2026-05-13-13:05:14,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,none,50000,random,5,8,128,3.03558,0.607115,0.604651,0.00418199,1,0.615247,51468,0,40,dynamic
2026-05-13-13:05:28,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,none,50000,random,5,8,128,11.6703,2.33406,2.32952,0.0114361,1,2.34064,195439,0,40,dynamic
2026-05-13-13:05:28,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,none,50000,random,5,8,128,0.230924,0.0461847,0.0461138,0.000193317,1,0.0467042,538,0,40,dynamic
2026-05-13-13:05:30,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,none,50000,random,5,8,128,1.30933,0.261865,0.261483,0.00111578,1,0.264173,17828,0,40,dynamic
2026-05-13-13:05:34,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,none,50000,random,5,8,128,3.69648,0.739296,0.737852,0.00379931,1,0.742371,68325,0,40,dynamic
2026-05-13-13:05:52,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,none,50000,random,5,8,128,14.9885,2.9977,2.99837,0.0153797,1,2.93524,251561,0,40,dynamic
2026-05-13-13:05:54,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,polar,50000,random,5,8,128,0.264282,0.0528563,0.0525529,0.000738848,1,0.0603819,465,0,40,dynamic
2026-05-13-13:05:56,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,polar,50000,random,5,8,128,1.70679,0.341358,0.340505,0.00170553,1,0.348209,12961,0,40,dynamic
2026-05-13-13:06:01,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,polar,50000,random,5,8,128,4.17977,0.835953,0.837106,0.00335211,1,0.841281,51468,0,40,dynamic
2026-05-13-13:06:17,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,polar,50000,random,5,8,128,13.4313,2.68627,2.67785,0.0147408,1,2.69731,195439,0,40,dynamic
2026-05-13-13:06:18,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,polar,50000,random,5,8,128,0.359393,0.0718786,0.0718219,0.000265006,1,0.0725894,538,0,40,dynamic
2026-05-13-13:06:20,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,polar,50000,random,5,8,128,2.10646,0.421292,0.419838,0.00342056,1,0.418002,17828,0,40,dynamic
2026-05-13-13:06:27,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,polar,50000,random,5,8,128,5.27458,1.05492,1.05132,0.00650947,1,1.0492,68325,0,40,dynamic
2026-05-13-13:06:47,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,polar,50000,random,5,8,128,16.8663,3.37326,3.36817,0.0162716,1,3.37872,251561,0,40,dynamic
2026-05-13-13:06:52,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,cartesian,50000,random,5,8,128,0.18025,0.0360499,0.0359314,0.000373039,1,0.0536124,465,0,40,dynamic
2026-05-13-13:06:54,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,cartesian,50000,random,5,8,128,1.58597,0.317194,0.316931,0.0038105,1,0.330434,12961,0,40,dynamic
2026-05-13-13:06:59,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,cartesian,50000,random,5,8,128,4.20102,0.840203,0.836104,0.00678385,1,0.84855,51468,0,40,dynamic
