date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-14:00:56,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,none,50000,random,5,32,512,0.285257,0.0570514,0.0569751,0.00093549,1,0.0592804,465,0,40,dynamic
2026-05-13-14:00:58,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,none,50000,random,5,32,512,1.44463,0.288926,0.288349,0.0034382,1,0.346637,12961,0,40,dynamic
2026-05-13-14:01:02,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,none,50000,random,5,32,512,3.5059,0.701179,0.696379,0.00667602,1,0.725066,51468,0,40,dynamic
2026-05-13-14:01:18,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,none,50000,random,5,32,512,13.2703,2.65406,2.64528,0.017435,1,2.66774,195439,0,40,dynamic
2026-05-13-14:01:18,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,none,50000,random,5,32,512,0.258099,0.0516198,0.0516051,0.000220694,1,0.0524412,538,0,40,dynamic
2026-05-13-14:01:20,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,none,50000,random,5,32,512,1.34784,0.269568,0.269103,0.0010367,1,0.27246,17828,0,40,dynamic
2026-05-13-14:01:25,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,none,50000,random,5,32,512,4.03342,0.806684,0.806015,0.00385242,1,0.808836,68325,0,40,dynamic
2026-05-13-14:01:45,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,none,50000,random,5,32,512,16.4228,3.28456,3.28574,0.0158718,1,3.29177,251561,0,40,dynamic
2026-05-13-14:01:46,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,polar,50000,random,5,32,512,0.277571,0.0555141,0.0554249,0.000224981,1,0.0551487,465,0,40,dynamic
2026-05-13-14:01:49,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,polar,50000,random,5,32,512,2.05105,0.410209,0.407698,0.00728973,1,0.429787,12961,0,40,dynamic
2026-05-13-14:01:55,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,polar,50000,random,5,32,512,4.94967,0.989934,0.987727,0.00927778,1,1.00655,51468,0,40,dynamic
2026-05-13-14:02:12,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,polar,50000,random,5,32,512,14.6761,2.93523,2.91048,0.0319128,1,2.91427,195439,0,40,dynamic
2026-05-13-14:02:13,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,polar,50000,random,5,32,512,0.336469,0.0672939,0.0672699,0.000282118,1,0.0683702,538,0,40,dynamic
2026-05-13-14:02:16,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,polar,50000,random,5,32,512,2.46836,0.493673,0.491852,0.00275432,1,0.498831,17828,0,40,dynamic
2026-05-13-14:02:23,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,polar,50000,random,5,32,512,6.22143,1.24429,1.24302,0.00697563,1,1.24778,68325,0,40,dynamic
2026-05-13-14:02:45,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,polar,50000,random,5,32,512,18.4355,3.6871,3.67217,0.022714,1,3.69244,251561,0,40,dynamic
2026-05-13-14:02:50,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,cartesian,50000,random,5,32,512,0.217984,0.0435969,0.0434095,0.000540846,1,0.0456892,465,0,40,dynamic
2026-05-13-14:02:52,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,cartesian,50000,random,5,32,512,2.27708,0.455415,0.454594,0.0052732,1,0.459221,12961,0,40,dynamic
2026-05-13-14:02:59,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,cartesian,50000,random,5,32,512,5.56705,1.11341,1.10581,0.0136083,1,1.14366,51468,0,40,dynamic
2026-05-13-14:03:18,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,cartesian,50000,random,5,32,512,15.797,3.1594,3.14224,0.0245058,1,3.20278,195439,0,40,dynamic
2026-05-13-14:03:18,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,cartesian,50000,random,5,32,512,0.187961,0.0375922,0.0375876,9.71974e-05,1,0.0384242,538,0,40,dynamic
2026-05-13-14:03:20,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,cartesian,50000,random,5,32,512,1.75713,0.351426,0.351333,0.00140886,1,0.354035,17828,0,40,dynamic
2026-05-13-14:03:26,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,cartesian,50000,random,5,32,512,4.74322,0.948645,0.947348,0.00371208,1,0.951273,68325,0,40,dynamic
2026-05-13-14:03:46,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,cartesian,50000,random,5,32,512,16.9034,3.38067,3.38404,0.0175979,1,3.37216,251561,0,40,dynamic
2026-05-13-14:04:16,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,none,50000,random,5,32,512,0.271626,0.0543251,0.0543414,0.00122497,1,0.0586968,463,0,40,dynamic
2026-05-13-14:04:18,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,none,50000,random,5,32,512,1.45251,0.290502,0.290177,0.00488063,1,0.304017,12912,0,40,dynamic
2026-05-13-14:04:22,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,none,50000,random,5,32,512,3.78498,0.756995,0.753578,0.00639824,1,0.766281,51333,0,40,dynamic
2026-05-13-14:04:40,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.2,none,50000,random,5,32,512,14.5333,2.90666,2.89964,0.00936064,1,2.90932,195430,0,40,dynamic
2026-05-13-14:04:40,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,none,50000,random,5,32,512,0.257944,0.0515888,0.0515585,0.000152792,1,0.0522182,536,0,40,dynamic
2026-05-13-14:04:42,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,none,50000,random,5,32,512,1.468,0.293599,0.292598,0.00220471,1,0.294551,17763,0,40,dynamic
2026-05-13-14:04:47,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,none,50000,random,5,32,512,4.39832,0.879664,0.876801,0.00480577,1,0.876854,68218,0,40,dynamic
2026-05-13-14:05:09,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,none,50000,random,5,32,512,18.3495,3.6699,3.66277,0.0118589,1,3.6608,251611,0,40,dynamic
2026-05-13-14:05:11,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,polar,50000,random,5,32,512,0.309579,0.0619159,0.061757,0.000951778,1,0.0666949,463,0,40,dynamic
2026-05-13-14:05:14,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,polar,50000,random,5,32,512,2.21842,0.443684,0.442568,0.00826545,1,0.461819,12912,0,40,dynamic
2026-05-13-14:05:20,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,polar,50000,random,5,32,512,5.53495,1.10699,1.10425,0.0114367,1,1.13168,51333,0,40,dynamic
2026-05-13-14:05:41,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.2,polar,50000,random,5,32,512,17.1819,3.43637,3.45016,0.0203916,1,3.45135,195430,0,40,dynamic
2026-05-13-14:05:41,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,polar,50000,random,5,32,512,0.378688,0.0757376,0.075622,0.000262459,1,0.0761221,536,0,40,dynamic
2026-05-13-14:05:44,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,polar,50000,random,5,32,512,2.65207,0.530414,0.528583,0.00367421,1,0.533514,17763,0,40,dynamic
2026-05-13-14:05:53,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,polar,50000,random,5,32,512,6.95343,1.39069,1.38748,0.00935687,1,1.39294,68218,0,40,dynamic
2026-05-13-14:06:19,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,polar,50000,random,5,32,512,21.6389,4.32777,4.33297,0.0362902,1,4.33221,251611,0,40,dynamic
2026-05-13-14:06:23,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,cartesian,50000,random,5,32,512,0.249997,0.0499993,0.0499395,0.000954043,1,0.0568048,463,0,40,dynamic
2026-05-13-14:06:26,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,cartesian,50000,random,5,32,512,2.58528,0.517056,0.515246,0.00804071,1,0.535187,12912,0,40,dynamic
2026-05-13-14:06:34,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,cartesian,50000,random,5,32,512,6.77652,1.3553,1.34932,0.0140012,1,1.37631,51333,0,40,dynamic
2026-05-13-14:06:57,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.2,cartesian,50000,random,5,32,512,19.0121,3.80242,3.79486,0.028272,1,3.86825,195430,0,40,dynamic
2026-05-13-14:06:57,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,cartesian,50000,random,5,32,512,0.210908,0.0421817,0.0421319,8.78252e-05,1,0.0424815,536,0,40,dynamic
2026-05-13-14:07:00,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,cartesian,50000,random,5,32,512,2.02953,0.405906,0.404891,0.00255552,1,0.406868,17763,0,40,dynamic
2026-05-13-14:07:07,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,cartesian,50000,random,5,32,512,5.99224,1.19845,1.19712,0.00716562,1,1.20013,68218,0,40,dynamic
2026-05-13-14:07:30,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,cartesian,50000,random,5,32,512,19.0323,3.80646,3.79995,0.0136605,1,3.80041,251611,0,40,dynamic
