date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-13:26:06,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,none,50000,random,5,8,256,0.221977,0.0443955,0.0443218,0.00058756,1,0.0467073,465,0,40,dynamic
2026-05-13-13:26:08,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,none,50000,random,5,8,256,1.18075,0.23615,0.233607,0.00635473,1,0.285631,12961,0,40,dynamic
2026-05-13-13:26:11,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,none,50000,random,5,8,256,3.00685,0.60137,0.596888,0.00616818,1,0.613574,51468,0,40,dynamic
2026-05-13-13:26:25,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,none,50000,random,5,8,256,11.3522,2.27045,2.26654,0.0131553,1,2.27648,195439,0,40,dynamic
2026-05-13-13:26:25,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,none,50000,random,5,8,256,0.21737,0.043474,0.0434225,0.000149493,1,0.0443598,538,0,40,dynamic
2026-05-13-13:26:26,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,none,50000,random,5,8,256,1.18603,0.237206,0.236757,0.00140147,1,0.239512,17828,0,40,dynamic
2026-05-13-13:26:31,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,none,50000,random,5,8,256,3.51484,0.702967,0.702207,0.00360295,1,0.70446,68325,0,40,dynamic
2026-05-13-13:26:48,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,none,50000,random,5,8,256,14.3228,2.86457,2.86328,0.0170928,1,2.86621,251561,0,40,dynamic
2026-05-13-13:26:50,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,polar,50000,random,5,8,256,0.266815,0.0533629,0.053362,0.000273243,1,0.0543267,465,0,40,dynamic
2026-05-13-13:26:52,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,polar,50000,random,5,8,256,1.79372,0.358743,0.356505,0.00452823,1,0.369591,12961,0,40,dynamic
2026-05-13-13:26:57,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,polar,50000,random,5,8,256,4.37822,0.875644,0.871196,0.00682888,1,0.888607,51468,0,40,dynamic
2026-05-13-13:27:13,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,polar,50000,random,5,8,256,13.7325,2.74651,2.72891,0.0252647,1,2.70378,195439,0,40,dynamic
2026-05-13-13:27:14,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,polar,50000,random,5,8,256,0.342984,0.0685968,0.0685643,0.000217439,1,0.0696777,538,0,40,dynamic
2026-05-13-13:27:16,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,polar,50000,random,5,8,256,2.10853,0.421706,0.419849,0.0032972,1,0.427749,17828,0,40,dynamic
2026-05-13-13:27:23,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,polar,50000,random,5,8,256,5.35769,1.07154,1.06969,0.00610668,1,1.08026,68325,0,40,dynamic
2026-05-13-13:27:44,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,polar,50000,random,5,8,256,17.2546,3.45092,3.44468,0.0208633,1,3.4379,251561,0,40,dynamic
2026-05-13-13:27:48,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,cartesian,50000,random,5,8,256,0.24167,0.048334,0.0491532,0.00218498,1,0.0517047,465,0,40,dynamic
2026-05-13-13:27:51,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,cartesian,50000,random,5,8,256,1.86341,0.372682,0.374348,0.00463847,1,0.429337,12961,0,40,dynamic
2026-05-13-13:27:57,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,cartesian,50000,random,5,8,256,4.93396,0.986792,0.979657,0.00908866,1,1.00832,51468,0,40,dynamic
2026-05-13-13:28:16,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,cartesian,50000,random,5,8,256,16.2724,3.25448,3.24337,0.0212887,1,3.27741,195439,0,40,dynamic
2026-05-13-13:28:16,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,cartesian,50000,random,5,8,256,0.171586,0.0343172,0.0343254,0.00015482,1,0.035308,538,0,40,dynamic
2026-05-13-13:28:18,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,cartesian,50000,random,5,8,256,1.60951,0.321902,0.321499,0.00129951,1,0.324881,17828,0,40,dynamic
2026-05-13-13:28:24,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,cartesian,50000,random,5,8,256,4.92966,0.985932,0.985437,0.00433434,1,0.986641,68325,0,40,dynamic
2026-05-13-13:28:46,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,cartesian,50000,random,5,8,256,17.9514,3.59028,3.58701,0.0163785,1,3.60433,251561,0,40,dynamic
2026-05-13-13:29:14,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,none,50000,random,5,8,256,0.213284,0.0426567,0.0426886,0.000473325,1,0.0445804,463,0,40,dynamic
2026-05-13-13:29:15,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,none,50000,random,5,8,256,1.147,0.229399,0.228536,0.00469543,1,0.241226,12912,0,40,dynamic
2026-05-13-13:29:19,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,none,50000,random,5,8,256,2.80384,0.560768,0.559722,0.00439444,1,0.566141,51333,0,40,dynamic
2026-05-13-13:29:34,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.2,none,50000,random,5,8,256,12.877,2.5754,2.57116,0.00736114,1,2.57404,195430,0,40,dynamic
2026-05-13-13:29:35,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,none,50000,random,5,8,256,0.210871,0.0421742,0.0422523,0.000226188,1,0.0428818,536,0,40,dynamic
2026-05-13-13:29:36,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,none,50000,random,5,8,256,1.15945,0.23189,0.231002,0.00153218,1,0.232911,17763,0,40,dynamic
2026-05-13-13:29:40,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,none,50000,random,5,8,256,3.37994,0.675988,0.672686,0.00458191,1,0.67771,68218,0,40,dynamic
2026-05-13-13:30:00,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,none,50000,random,5,8,256,16.7069,3.34139,3.33469,0.0105906,1,3.32758,251611,0,40,dynamic
2026-05-13-13:30:02,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,polar,50000,random,5,8,256,0.253455,0.0506909,0.0508003,0.000373532,1,0.051855,463,0,40,dynamic
2026-05-13-13:30:04,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,polar,50000,random,5,8,256,1.68955,0.337909,0.337583,0.00439531,1,0.347223,12912,0,40,dynamic
2026-05-13-13:30:09,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,polar,50000,random,5,8,256,4.08394,0.816787,0.814181,0.00790803,1,0.830278,51333,0,40,dynamic
2026-05-13-13:30:27,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.2,polar,50000,random,5,8,256,14.9801,2.99602,2.98796,0.0110604,1,3.00165,195430,0,40,dynamic
2026-05-13-13:30:27,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,polar,50000,random,5,8,256,0.32894,0.065788,0.0657723,0.000300342,1,0.0667852,536,0,40,dynamic
2026-05-13-13:30:29,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,polar,50000,random,5,8,256,1.98484,0.396968,0.395096,0.00315196,1,0.400719,17763,0,40,dynamic
2026-05-13-13:30:36,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,polar,50000,random,5,8,256,5.10402,1.0208,1.02066,0.00429545,1,1.02805,68218,0,40,dynamic
2026-05-13-13:30:58,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,polar,50000,random,5,8,256,18.4034,3.68067,3.67544,0.0123708,1,3.69972,251611,0,40,dynamic
2026-05-13-13:31:02,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,cartesian,50000,random,5,8,256,0.226366,0.0452731,0.0451778,0.000459333,1,0.0524625,463,0,40,dynamic
2026-05-13-13:31:04,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,cartesian,50000,random,5,8,256,2.00713,0.401426,0.40166,0.00446342,1,0.407667,12912,0,40,dynamic
2026-05-13-13:31:10,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,cartesian,50000,random,5,8,256,4.86864,0.973728,0.971513,0.00956013,1,0.990433,51333,0,40,dynamic
