date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-13:49:47,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,none,50000,random,5,8,512,4.26227,0.852453,0.85136,0.00495441,1,0.85245,68218,0,40,dynamic
2026-05-13-13:50:10,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,none,50000,random,5,8,512,19.2998,3.85996,3.85798,0.0100445,1,3.85127,251611,0,40,dynamic
2026-05-13-13:50:12,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,polar,50000,random,5,8,512,0.288855,0.0577711,0.0578011,0.000159814,1,0.0576359,463,0,40,dynamic
2026-05-13-13:50:14,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,polar,50000,random,5,8,512,2.12705,0.425409,0.424102,0.00795796,1,0.444115,12912,0,40,dynamic
2026-05-13-13:50:21,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,polar,50000,random,5,8,512,5.51439,1.10288,1.09836,0.0126597,1,1.12328,51333,0,40,dynamic
2026-05-13-13:50:43,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.2,polar,50000,random,5,8,512,18.7511,3.75022,3.74855,0.0180722,1,3.75783,195430,0,40,dynamic
2026-05-13-13:50:44,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,polar,50000,random,5,8,512,0.393676,0.0787351,0.0790506,0.000712121,1,0.080168,536,0,40,dynamic
2026-05-13-13:50:47,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,polar,50000,random,5,8,512,2.51736,0.503472,0.501195,0.00397338,1,0.511786,17763,0,40,dynamic
2026-05-13-13:50:55,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,polar,50000,random,5,8,512,7.03623,1.40725,1.40188,0.00911364,1,1.41012,68218,0,40,dynamic
2026-05-13-13:51:24,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,polar,50000,random,5,8,512,24.0981,4.81961,4.81065,0.018218,1,4.81251,251611,0,40,dynamic
2026-05-13-13:51:28,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.01,cartesian,50000,random,5,8,512,0.236955,0.047391,0.047374,0.000446196,1,0.0503933,463,0,40,dynamic
2026-05-13-13:51:31,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.05,cartesian,50000,random,5,8,512,2.54007,0.508013,0.506032,0.00814106,1,0.521165,12912,0,40,dynamic
2026-05-13-13:51:39,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.1,cartesian,50000,random,5,8,512,6.89578,1.37916,1.37402,0.0144956,1,1.40476,51333,0,40,dynamic
2026-05-13-13:52:04,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,sphere,0.2,cartesian,50000,random,5,8,512,20.6002,4.12004,4.10364,0.0291548,1,4.16392,195430,0,40,dynamic
2026-05-13-13:52:04,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.01,cartesian,50000,random,5,8,512,0.208863,0.0417725,0.0417504,0.00016763,1,0.0426447,536,0,40,dynamic
2026-05-13-13:52:07,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.05,cartesian,50000,random,5,8,512,2.04661,0.409321,0.408165,0.00290287,1,0.410197,17763,0,40,dynamic
2026-05-13-13:52:14,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.1,cartesian,50000,random,5,8,512,6.24424,1.24885,1.24387,0.00884728,1,1.24681,68218,0,40,dynamic
2026-05-13-13:52:40,linOct,PointsAoS,HilbertEncoder3D,73923965,neighborsPrune,cube,0.2,cartesian,50000,random,5,8,512,21.0183,4.20366,4.20339,0.0119295,1,4.19995,251611,0,40,dynamic
