date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-13:11:47,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,none,50000,random,5,16,128,0.197072,0.0394145,0.0392674,0.000488639,1,0.0422184,465,0,40,dynamic
2026-05-13-13:11:48,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,none,50000,random,5,16,128,1.22121,0.244242,0.242173,0.00526683,1,0.274847,12961,0,40,dynamic
2026-05-13-13:11:53,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,none,50000,random,5,16,128,3.38642,0.677283,0.676097,0.00839551,1,0.747848,51468,0,40,dynamic
2026-05-13-13:12:12,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,none,50000,random,5,16,128,16.5444,3.30888,3.30783,0.0104824,1,3.28197,195439,0,40,dynamic
2026-05-13-13:12:13,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,none,50000,random,5,16,128,0.206606,0.0413212,0.0412866,0.000170941,1,0.0426707,538,0,40,dynamic
2026-05-13-13:12:14,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,none,50000,random,5,16,128,1.26279,0.252559,0.252257,0.00105766,1,0.255408,17828,0,40,dynamic
2026-05-13-13:12:20,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,none,50000,random,5,16,128,4.49426,0.898853,0.897377,0.00354298,1,0.900956,68325,0,40,dynamic
2026-05-13-13:12:45,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,none,50000,random,5,16,128,20.833,4.16659,4.16709,0.0278635,1,4.19679,251561,0,40,dynamic
2026-05-13-13:12:46,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.01,polar,50000,random,5,16,128,0.24587,0.0491739,0.0491816,0.000274022,1,0.0539611,465,0,40,dynamic
2026-05-13-13:12:48,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.05,polar,50000,random,5,16,128,1.64707,0.329413,0.327572,0.00292624,1,0.337162,12961,0,40,dynamic
2026-05-13-13:12:54,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.1,polar,50000,random,5,16,128,4.50892,0.901785,0.901141,0.00499728,1,0.912502,51468,0,40,dynamic
2026-05-13-13:13:11,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,sphere,0.2,polar,50000,random,5,16,128,14.3742,2.87484,2.86843,0.014489,1,2.89398,195439,0,40,dynamic
2026-05-13-13:13:12,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.01,polar,50000,random,5,16,128,0.326064,0.0652129,0.0651084,0.00031449,1,0.0664048,538,0,40,dynamic
2026-05-13-13:13:14,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.05,polar,50000,random,5,16,128,1.98234,0.396468,0.395507,0.00208239,1,0.400738,17828,0,40,dynamic
2026-05-13-13:13:21,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.1,polar,50000,random,5,16,128,5.63633,1.12727,1.12583,0.0059694,1,1.13436,68325,0,40,dynamic
2026-05-13-13:13:42,linOct,PointsAoS,MortonEncoder3D,73923965,neighborsPrune,cube,0.2,polar,50000,random,5,16,128,18.0236,3.60472,3.59738,0.0268526,1,3.51958,251561,0,40,dynamic
